file_name,fairness,accuracy
predicted_od2flow_NLG_washington0_heatmap.png,343.1448574756502,0.503693570311302
predicted_od2flow_NLG_washington1_heatmap.png,385.1949789138964,0.48251777893652964
predicted_od2flow_NLG_washington2_heatmap.png,386.35003201295183,0.47785485562724783
predicted_od2flow_NLG_washington3_heatmap.png,377.59104121628354,0.48497139076440277
predicted_od2flow_NLG_washington4_heatmap.png,383.1638340365304,0.4806439691205126
predicted_od2flow_NLG_washington5_heatmap.png,383.5533818163748,0.4855659976076135
predicted_od2flow_NLG_washington6_heatmap.png,377.1176236729794,0.4822706594760237
predicted_od2flow_NLG_washington7_heatmap.png,381.19589997699927,0.4827933271911644
predicted_od2flow_NLG_washington8_heatmap.png,381.7288110936519,0.4805885972519362
predicted_od2flow_NLG_washington9_heatmap.png,370.3379785510541,0.4844687769472675
predicted_od2flow_NLG_washington10_heatmap.png,381.7926936713116,0.4882244920362957
predicted_od2flow_NLG_washington11_heatmap.png,346.11331065294115,0.5092086562861673
predicted_od2flow_NLG_washington12_heatmap.png,359.90113612929866,0.4724594327366826
predicted_od2flow_NLG_washington13_heatmap.png,357.08978348400467,0.49069733291550643
predicted_od2flow_NLG_washington14_heatmap.png,292.0122744813981,0.46239687467762847
predicted_od2flow_NLG_washington15_heatmap.png,353.28163924590086,0.5018392708090873
predicted_od2flow_NLG_washington16_heatmap.png,353.91033962881914,0.488527830017631
predicted_od2flow_NLG_washington17_heatmap.png,353.45488204710296,0.5033149523162022
predicted_od2flow_NLG_washington18_heatmap.png,353.3388026478617,0.5037701070418508
predicted_od2flow_NLG_washington19_heatmap.png,355.99767218952644,0.48407893170437777
predicted_od2flow_NLG_washington20_heatmap.png,350.7793577854622,0.48453699523684857
