geoid_o,geoid_d,pop_flows
36119010803,36061029100,24.0
36119009400,36119981000,76.0
36119002107,36119009100,22.0
36119010803,36119008301,24.0
36119005100,36119009400,49.0
36119003500,36119009500,13.0
36005013800,36119009000,13.0
36119001102,36119009400,16.0
36103122602,36119009400,13.0
36005029700,36119009400,26.0
36119009100,36005018400,24.0
36119009400,36061009400,19.0
36119010804,36061001300,23.0
36005036100,36119008200,17.0
36119009000,36119005702,75.0
36119014500,36119009400,18.0
36119002204,36119009100,29.0
36083052101,36083052103,151.0
36089491500,36089492800,123.0
36083051702,36091062508,44.0
36119009000,36119009702,251.0
36071010200,36119009300,15.0
36119014811,36119009000,35.0
36119001401,36119009400,22.0
36119009300,36119005902,19.0
36119009702,36119002202,16.0
36119009100,36119010803,341.0
36087011000,36119009400,21.0
36005039800,36029990000,16.0
36119008700,36005009200,16.0
36027030000,36119008901,17.0
36005029700,36119009702,26.0
36119012101,36119010803,12.0
36027190204,36119009400,14.0
36119001301,36119985000,16.0
36119011300,36119009100,20.0
36119007401,36119009400,59.0
36119003300,36119009400,15.0
36119009400,36119008902,38.0
36083051702,36115089000,44.0
36119008302,36119009702,66.0
36119009000,36005032300,25.0
36061005600,36119009000,25.0
36119009000,36061003001,25.0
36005031200,36119009400,21.0
36119008700,36119007402,16.0
36119007800,36119009100,24.0
36079011100,36119009400,16.0
36119009000,36021000900,25.0
36119009701,36119009000,11.0
36119004700,36119009300,20.0
36119010803,36005039700,24.0
36047047800,36119009400,34.0
36005028600,36119009300,14.0
36119008700,36119008301,33.0
36087010802,36119009400,15.0
36083052102,36083052004,55.0
36119007700,36119008200,65.0
36115086000,36115086000,1537.0
36119008901,36119002900,24.0
36119012700,36119008200,23.0
36119002402,36119009400,35.0
36119013600,36119009300,160.0
36005026400,36119009300,22.0
36119008700,36119008602,400.0
36065024200,36089491500,17.0
36119009300,36119000300,19.0
36119007600,36119009300,101.0
36119009300,36119008500,39.0
36119010803,36119004600,24.0
36083052103,36083052603,54.0
36119009400,36119010701,19.0
36089492900,36089491500,65.0
36119008301,36119009000,41.0
36047036002,36119009300,18.0
36119009702,36119012303,32.0
36083051701,36115094000,33.0
36047028900,36119009400,19.0
36071013201,36119009300,17.0
36029007304,36029990000,12.0
36027050205,36119009400,17.0
36119009500,36061009600,22.0
36083051701,36001013100,16.0
36119009702,36047056500,16.0
36089491500,36033951100,15.0
36119007200,36119009400,49.0
36087010802,36119009702,15.0
36005045101,36119009702,18.0
36005026601,36119009500,19.0
36059406001,36119985000,13.0
36119010804,36119009400,117.0
36061029900,36119009702,19.0
36119006700,36119010803,18.0
36119008200,36119007100,40.0
36005016200,36119009500,18.0
36119010600,36119010804,27.0
36119009000,36061006400,25.0
36071014302,36119009100,14.0
36005013200,36119009100,61.0
36119008602,36119009400,245.0
36119008700,36119009701,66.0
36059415402,36119009702,9.0
36119003100,36119009702,13.0
36119013103,36119009300,84.0
36119008901,36119010400,24.0
36119009500,36119005001,22.0
36119008700,36119002105,16.0
36071013500,36119009400,16.0
36059518800,36115090000,13.0
36119000701,36119010803,42.0
36027050204,36119009300,54.0
36087010601,36119009000,16.0
36119003800,36119009400,66.0
36119009702,36119005400,16.0
36087010200,36119010804,17.0
36005025400,36119985000,18.0
36119010901,36119010803,48.0
36085015100,36119985000,13.0
36047014300,36119009400,28.0
36119002101,36119010803,18.0
36059303301,36119985000,19.0
36119008902,36119008700,21.0
36119010804,36061022102,23.0
36061013800,36119009400,63.0
36111950600,36119985000,40.0
36119009300,36081069701,19.0
36119010803,36119004700,24.0
36119008200,36071011200,40.0
36119010804,36061022400,23.0
36119013201,36119009000,31.0
36119009400,36119010902,96.0
36119009400,36079010800,19.0
36027190204,36119009000,14.0
36119984000,36119009300,15.0
36119013104,36119009702,45.0
36119008901,36119010801,24.0
36119001101,36119009000,18.0
36119012502,36119009702,67.0
36119001200,36119009400,15.0
36119008901,36119008500,24.0
36061003700,36119009702,21.0
36103123201,36119009300,13.0
36061009400,36119009300,0.0
36029009401,36029990000,15.0
36005040800,36119009000,19.0
36119006802,36119010803,20.0
36119009100,36047021400,24.0
36119014805,36119009702,21.0
36089491500,36077590202,15.0
36119010803,36005022300,24.0
36119007401,36119009300,19.0
36103146705,36083052102,11.0
36005045800,36119009300,14.0
36119006802,36119009500,40.0
36103145605,36119009400,20.0
36119002000,36119009000,31.0
36119008901,36061009800,24.0
36005039600,36119009400,19.0
36119009500,36119011500,22.0
36119002203,36119009702,35.0
36119008200,36005041400,20.0
36115092000,36001013507,26.0
36081085300,36119009300,24.0
36119009500,36119008301,45.0
36119010702,36119009300,126.0
36119009400,36081146300,19.0
36119013103,36119010803,14.0
36115089000,36083051702,33.0
36119009000,36119010803,25.0
36119009400,36005014500,38.0
36005012300,36119009400,30.0
36061016300,36119010803,35.0
36119981000,36119009300,67.0
36119009000,36061008000,25.0
36119010804,36087011602,23.0
36081061900,36119009100,14.0
36119010803,36119009400,49.0
36083052102,36083040600,27.0
36089491500,36065026100,15.0
36103135303,36119985000,13.0
36089491200,36089491600,19.0
36089491000,36089491400,179.0
36005039600,36119009702,19.0
36061008800,36119010804,25.0
36119013102,36119009100,18.0
36119009100,36047012801,24.0
36119010804,36061020101,23.0
36119012900,36119009400,19.0
36119014704,36119010803,19.0
36081080900,36119009400,40.0
36061008100,36119009300,42.0
36119009300,36061009600,19.0
36119009400,36119001102,19.0
36083051701,36091062602,16.0
36071015100,36115092000,17.0
36061013900,36119009400,27.0
36047056500,36119009400,33.0
36119004700,36119009400,20.0
36087010601,36119009702,16.0
36119008700,36119981000,66.0
36119007402,36119009500,17.0
36119001102,36119985000,16.0
36119009702,36119009000,64.0
36005026602,36119009702,37.0
36119010804,36119005002,23.0
36119009702,36119011200,32.0
36083051701,36091062509,16.0
36119000103,36119008901,15.0
36119008901,36119981000,74.0
36059406802,36119009000,16.0
36087012800,36119010803,15.0
36059406202,36119009400,17.0
36119009800,36119009300,145.0
36119008700,36061012000,16.0
36119009100,36119009701,73.0
36119008700,36119008901,100.0
36119010803,36061001501,49.0
36083051702,36083040400,22.0
36089491000,36089491600,76.0
36115091000,36115090000,175.0
36115092000,36115094000,26.0
36119010600,36119009100,41.0
36005024600,36119009000,19.0
36047061002,36047990100,14.0
36119007800,36119010803,48.0
36119009300,36005023100,19.0
36119009702,36119013202,16.0
36119003700,36119009300,19.0
36119009702,36119010902,64.0
36005016000,36119009100,16.0
36119009000,36119009600,125.0
36119013102,36083051701,18.0
36119012000,36119009702,16.0
36119009100,36119981000,48.0
36119012303,36119009702,23.0
36119009100,36119008500,24.0
36115086000,36083052103,29.0
36083052103,36093032101,18.0
36027060201,36119009300,15.0
36119011300,36119010804,41.0
36119008700,36119007200,66.0
36119002402,36119009300,70.0
36059519704,36119985000,18.0
36119008302,36119008700,9.0
36119009300,36061014500,19.0
36083052102,36083052102,1240.0
36119008200,36119007500,81.0
36027040001,36119985000,15.0
36119012304,36119008901,12.0
36061027300,36119009400,54.0
36119009703,36119009400,252.0
36119008200,36119013000,40.0
36119008700,36061013100,16.0
36119009500,36119985000,22.0
36119010803,36119005002,49.0
36119005002,36119010803,17.0
36081064500,36119009702,17.0
36119009500,36119002101,22.0
36005038900,36119009300,37.0
36119003200,36119009300,31.0
36119009702,36119009400,128.0
36119008700,36061019600,16.0
36005011800,36119009400,37.0
36115092000,36119014607,26.0
36119006801,36119010803,46.0
36079011300,36119008200,13.0
36119006200,36119985000,23.0
36119009703,36119009500,90.0
36119013600,36119009400,114.0
36005037400,36119009300,16.0
36119007200,36119010803,24.0
36119009300,36119002000,19.0
36119004200,36119009300,79.0
36047005400,36047990100,20.0
36119008200,36119008302,713.0
36071013202,36119009400,10.0
36083052103,36021000800,18.0
36103169703,36119985000,22.0
36005014100,36119009702,13.0
36119009500,36119011000,22.0
36119009000,36119011902,50.0
36103158407,36119009400,12.0
36115090000,36023970400,15.0
36119009702,36119007600,16.0
36119006000,36119009500,19.0
36119005002,36119009300,53.0
36089490200,36089491400,20.0
36119009500,36119006801,45.0
36119005100,36119985000,16.0
36119008200,36061019600,61.0
36117021100,36029990000,19.0
36061018600,36119009000,23.0
36119011200,36119009500,18.0
36119008200,36119008500,163.0
36119009300,36027190101,19.0
36119009702,36061010400,16.0
36119010901,36119009400,170.0
36119009500,36119009701,45.0
36005045800,36119009400,14.0
36119009500,36119008403,22.0
36119014903,36119009400,20.0
36119007600,36119009100,20.0
36119009702,36005045101,16.0
36115090000,36115090000,2072.0
36081037600,36119009000,16.0
36119009000,36119007200,25.0
36087011101,36119009400,16.0
36119011000,36119009702,31.0
36119009400,36119005001,19.0
36119009900,36119009702,58.0
36119010803,36119010702,74.0
36081013600,36119985000,20.0
36119013600,36119009702,91.0
36119000803,36119009300,19.0
36091060800,36115090000,17.0
36119010803,36119011101,49.0
36119014604,36029990000,18.0
36119007800,36119008901,24.0
36059405302,36119009300,15.0
36083052103,36059517302,18.0
36119009400,36119012303,76.0
36119008200,36061009000,20.0
36119014806,36119009400,69.0
36081107201,36081990100,12.0
36119005001,36119009500,16.0
36083052102,36083052103,220.0
36005019500,36119009000,20.0
36027210201,36119009400,18.0
36119008200,36119009600,20.0
36119008700,36119010804,33.0
36119009500,36081080302,22.0
36119005300,36119009100,22.0
36005030900,36119010803,37.0
36119007300,36119010803,41.0
36119008200,36061003100,40.0
36061014602,36119008901,31.0
36089491400,36089491300,67.0
36119008200,36061020300,20.0
36119010200,36119009400,118.0
36119005702,36119009100,21.0
36119981000,36119009400,44.0
36119008200,36119011500,20.0
36103146105,36119009100,15.0
36119009000,36005030900,50.0
36119008700,36119013202,16.0
36119010803,36005011502,24.0
36035970400,36083051701,12.0
36119009500,36005028600,22.0
36119009500,36119003700,22.0
36119011800,36119009300,49.0
36119014805,36119009000,43.0
36119001200,36119009300,63.0
36005025000,36119009000,20.0
36119009100,36061000700,24.0
36119010803,36061020300,49.0
36083051702,36115093000,22.0
36089491600,36033950502,22.0
36119008200,36119012304,20.0
36119010902,36119010804,34.0
36119006801,36119009400,93.0
36029008900,36029990000,25.0
36005043000,36119009300,27.0
36119009100,36119008401,97.0
36119011101,36119009000,40.0
36119009400,36119008302,38.0
36027300000,36115090000,17.0
36119008902,36119985000,21.0
36005038900,36029990000,18.0
36027080104,36119009300,17.0
36061022500,36119009400,23.0
36071013900,36119009400,14.0
36005008900,36119009300,21.0
36059406802,36119010803,16.0
36119011101,36119008901,20.0
36119009000,36061031703,25.0
36115090000,36091060200,15.0
36119010803,36119009500,49.0
36119009300,36005006800,19.0
36119008700,36119008000,33.0
36119011902,36119009500,69.0
36115090000,36115091000,46.0
36119001600,36119009300,71.0
36119009400,36119012400,19.0
36119010300,36119985000,27.0
36119012304,36119985000,12.0
36089491400,36089492000,134.0
36083052003,36115090000,16.0
36047990100,36047057200,0.0
36119009500,36119981000,45.0
36119001600,36119008901,20.0
36119008700,36119007600,16.0
36081074700,36119010803,38.0
36005035600,36119009300,11.0
36005035800,36119009702,37.0
36083040300,36083051702,14.0
36089491400,36089491700,302.0
36119009702,36119008302,16.0
36119009500,36119007200,68.0
36005036800,36119009300,38.0
36115090000,36071010200,15.0
36119010100,36119009100,22.0
36119014606,36119009400,86.0
36119009400,36061014900,38.0
36081142900,36119009300,14.0
36119000103,36119009702,15.0
36119011101,36119010803,60.0
36119000801,36119009702,45.0
36085000900,36119009702,12.0
36119006700,36119009500,37.0
36103169701,36119985000,24.0
36119007100,36119009000,24.0
36119008200,36119008200,6649.0
36119003800,36119009300,44.0
36119011902,36119009000,139.0
36071012602,36119009000,16.0
36115090000,36083040600,31.0
36119010804,36119010902,70.0
36119010400,36119009300,37.0
36119009300,36081118500,19.0
36119002105,36119009500,17.0
36005035000,36119009702,13.0
36119009100,36119002203,24.0
36119009400,36061008400,19.0
36027050102,36119009100,13.0
36119008200,36119007600,61.0
36119009100,36005023900,73.0
36119009400,36005039500,19.0
36119010804,36061008800,23.0
36119009100,36061011500,24.0
36119014500,36119009000,54.0
36005024400,36119010803,19.0
36061015900,36119009702,31.0
36119009702,36119008902,64.0
36047044600,36119010803,16.0
36047035900,36119009702,15.0
36119008700,36119010903,66.0
36111951600,36119009702,18.0
36119009500,36119010804,45.0
36081113900,36119009300,16.0
36119009100,36061011300,24.0
36005022000,36119009400,17.0
36119011101,36119008200,20.0
36059406801,36119009300,17.0
36005042000,36119009100,15.0
36119009800,36119009500,58.0
36119013000,36119009400,24.0
36083052103,36083051701,18.0
36115090000,36083040900,15.0
36091062503,36083051701,35.0
36083052203,36083052102,34.0
36047117400,36119009300,23.0
36005033202,36119009500,25.0
36065023300,36115090000,14.0
36119005002,36119009702,17.0
36005043600,36119009300,20.0
36119008901,36061009400,49.0
36119009400,36061013700,19.0
36119001600,36119009000,30.0
36059411000,36119009300,19.0
36087011102,36119009300,22.0
36119010804,36119001505,23.0
36005021001,36119009300,38.0
36119000101,36119010803,14.0
36119010701,36119009100,47.0
36119000103,36119009300,111.0
36119013500,36119010803,13.0
36119001504,36119009300,97.0
36119004100,36119009300,73.0
36119011300,36119985000,20.0
36083051701,36061008000,16.0
36119005001,36119985000,49.0
36119008901,36119010902,123.0
36119008200,36119009400,163.0
36119013000,36119009702,24.0
36119009701,36119010803,57.0
36083052102,36083051702,55.0
36119009100,36119011000,73.0
36091062200,36083051701,18.0
36119008700,36119009600,16.0
36089491400,36089490600,67.0
36119008700,36061008200,16.0
36089490700,36089491500,19.0
36119002402,36119009000,70.0
36005039000,36119985000,12.0
36119009400,36119013000,19.0
36103124601,36119985000,12.0
36119002405,36119010803,21.0
36119012502,36119008901,22.0
36119009400,36087012800,19.0
36047060800,36119009702,8.0
36119000900,36119009500,35.0
36083051701,36001013200,16.0
36083051702,36055014202,22.0
36089492100,36089491500,118.0
36027190402,36119009000,19.0
36079011100,36119009300,16.0
36119008700,36119005300,16.0
36119009400,36119009600,153.0
36061015002,36119010803,23.0
36083052103,36083052102,91.0
36005013200,36119985000,20.0
36119009300,36061009100,19.0
36119010903,36119010804,34.0
36081036500,36119009702,19.0
36119011800,36119009400,49.0
36119009400,36119009703,76.0
36087011101,36119985000,16.0
36119009702,36119006500,16.0
36113070500,36115090000,10.0
36119009000,36119013600,25.0
36119008901,36059519702,24.0
36119010803,36005038700,24.0
36119014704,36119009500,39.0
36087013001,36119009300,17.0
36029008201,36029990000,20.0
36119009000,36119005902,25.0
36119005902,36119009400,92.0
36119009300,36119011101,19.0
36119009702,36005022703,32.0
36119010804,36119010804,2373.0
36079011400,36119985000,13.0
36119008700,36119009702,66.0
36119009500,36119008602,159.0
36119985000,36119009000,99.0
36087010902,36119009300,11.0
36119013000,36119985000,49.0
36059303800,36119009702,13.0
36119009400,36119006801,19.0
36089491600,36089490900,68.0
36119008200,36095740600,20.0
36119010804,36119010801,211.0
36059404400,36119985000,15.0
36119007100,36119009500,24.0
36119012400,36119009100,42.0
36083051701,36001013901,16.0
36029013202,36029990000,29.0
36027050104,36119985000,28.0
36119011800,36119008700,16.0
36119004100,36119009500,24.0
36119010902,36119008700,69.0
36119010801,36119009000,36.0
36119008500,36119009300,44.0
36119009300,36119003300,19.0
36083051701,36001014001,16.0
36087011603,36119009300,14.0
36119006400,36119010804,19.0
36083051702,36001013100,22.0
36119009400,36119002404,19.0
36083041300,36083051702,13.0
36119008200,36081026901,20.0
36005013800,36119009300,27.0
36005027401,36119009300,33.0
36119014811,36119010803,11.0
36119009000,36119010901,50.0
36119008200,36119003600,20.0
36081129104,36119985000,17.0
36083052103,36083052002,18.0
36119008200,36119014809,20.0
36119009100,36119010300,24.0
36119000202,36119009000,22.0
36119013104,36119009300,45.0
36119005002,36119008901,17.0
36119012101,36119009702,48.0
36021001700,36119985000,30.0
36089492100,36089491400,177.0
36119010400,36119009702,18.0
36119010803,36119009702,24.0
36119009800,36119009702,43.0
36119009400,36119003700,19.0
36119009300,36119010600,19.0
36119010903,36119008700,17.0
36119010804,36119002101,23.0
36119015000,36119009100,24.0
36119002402,36119009702,70.0
36119002700,36119008901,22.0
36119014805,36119009300,21.0
36119009100,36119010000,97.0
36005001600,36119009702,19.0
36119012301,36119009702,28.0
36119007500,36119009400,59.0
36119009000,36005003900,25.0
36119009100,36119013103,24.0
36119013103,36119009702,42.0
36119014400,36119008700,22.0
36119000202,36119008901,44.0
36119010803,36119012600,24.0
36119002201,36119010804,24.0
36119011101,36119009300,162.0
36119009500,36119000701,45.0
36119012400,36119009500,21.0
36119009400,36119005500,19.0
36081094203,36081990100,20.0
36119003300,36119009000,31.0
36119009400,36119009400,3725.0
36119005001,36119009702,66.0
36119008403,36119009300,90.0
36119001505,36119009400,54.0
36119011200,36119010804,18.0
36089491600,36089491900,22.0
36119005200,36119009300,86.0
36119009300,36061009200,59.0
36119010803,36119004500,24.0
36119008700,36119014703,33.0
36119007600,36119985000,40.0
36083051701,36033950800,16.0
36119002000,36119009300,78.0
36115082001,36115090000,13.0
36005042200,36119009400,20.0
36027060202,36119009400,17.0
36119008200,36047087800,20.0
36119008404,36119009400,61.0
36083051800,36115092000,17.0
36119008700,36027300000,16.0
36119009500,36087011602,22.0
36119008200,36119010902,61.0
36005045102,36119009300,17.0
36119008901,36119010803,123.0
36119012400,36119009400,21.0
36119003300,36119010803,15.0
36119001101,36119010803,18.0
36119009100,36119012301,48.0
36119012301,36119009000,173.0
36119008200,36119008100,244.0
36119008700,36119010600,33.0
36001013300,36083051701,19.0
36047030100,36119008901,13.0
36047059000,36119010803,16.0
36063024303,36029990000,16.0
36119009400,36119011300,19.0
36013036600,36045990001,16.0
36087010802,36119010803,15.0
36083052103,36083051800,18.0
36083052103,36001013507,18.0
36119008200,36005012701,20.0
36119010803,36119010400,24.0
36091060800,36083051701,17.0
36115092000,36055014803,26.0
36027050205,36119009100,35.0
36005026702,36119009300,23.0
36119010804,36119009701,23.0
36119006400,36119008901,39.0
36005012101,36119009300,14.0
36119013201,36119009300,31.0
36115090000,36113070100,15.0
36119010801,36119009400,91.0
36061026100,36119009300,34.0
36089491500,36089491200,77.0
36119010200,36119009702,19.0
36005042800,36119009500,16.0
36119009701,36119009702,425.0
36079010500,36119008700,19.0
36119008902,36119009100,152.0
36005040800,36119009300,19.0
36115080100,36115090000,30.0
36081004500,36119010804,20.0
36119008302,36119009300,85.0
36027200001,36119985000,53.0
36083051702,36083052004,22.0
36089490500,36089491600,40.0
36081109300,36119985000,33.0
36119009100,36119000101,24.0
36119009000,36119981000,50.0
36119013800,36119010803,28.0
36119001102,36089491600,16.0
36027030000,36119009300,17.0
36119010803,36005018900,24.0
36119009000,36119009300,427.0
36061024500,36119009400,28.0
36119002204,36119010804,29.0
36005040600,36119009500,18.0
36057072400,36083051701,17.0
36081011500,36119009300,24.0
36119005100,36119010803,16.0
36119009400,36119010000,96.0
36119985000,36119010200,99.0
36119002300,36119010803,18.0
36119009400,36119009702,268.0
36119014703,36119010803,16.0
36119003000,36119009400,18.0
36115085000,36115086000,20.0
36119008700,36119007700,33.0
36119010803,36119013900,24.0
36113073000,36115090000,53.0
36119009400,36119007402,57.0
36087010102,36119008200,16.0
36119008200,36119007700,367.0
36089491500,36119014607,15.0
36119001200,36119009000,31.0
36119009500,36087011200,22.0
36119003800,36119009000,22.0
36119008500,36119009400,44.0
36005038100,36119009400,17.0
36119007500,36119009300,19.0
36119003500,36119008901,13.0
36119011800,36119009000,16.0
36119002405,36119009702,21.0
36119009000,36119008602,75.0
36061029500,36119009300,34.0
36119008200,36119008301,917.0
36083052102,36001002600,27.0
36119005702,36119008200,21.0
36119013000,36119009300,49.0
36059519801,36119009702,11.0
36083052103,36115094000,18.0
36119009000,36061016500,25.0
36027060202,36119009000,17.0
36047057200,36047990100,15.0
36083051701,36001002100,50.0
36119008200,36005007800,20.0
36081051100,36119009400,18.0
36119011500,36119009300,61.0
36119010804,36005006000,23.0
36081157101,36029990000,19.0
36119009500,36061012800,22.0
36119000801,36119009400,45.0
36119010803,36119009300,124.0
36119014907,36119008901,12.0
36119010803,36005015200,24.0
36087010602,36119009100,17.0
36119008901,36119009703,74.0
36119008700,36119012700,16.0
36081157101,36119009702,19.0
36083052102,36115092000,27.0
36119009400,36119007200,38.0
36061023000,36119009400,17.0
36083051701,36115092000,152.0
36119009100,36119002300,24.0
36029006501,36029990000,19.0
36079011900,36119009702,23.0
36119008700,36061011900,16.0
36119001403,36119010803,24.0
36087011200,36119009000,29.0
36083051800,36083051701,87.0
36005028800,36119009400,50.0
36119002103,36119009300,14.0
36083051702,36001013602,22.0
36119012301,36119009100,57.0
36119000202,36119009400,67.0
36119002401,36119010803,15.0
36005022800,36119009400,19.0
36119011700,36119009702,31.0
36005024600,36119009300,19.0
36119014806,36119009300,51.0
36119009500,36081113900,22.0
36119008403,36119009400,90.0
36119009100,36119009703,48.0
36119014907,36119009100,12.0
36119001900,36119010804,18.0
36119009300,36119009500,98.0
36119008200,36061010100,20.0
36005032800,36119009702,18.0
36119002106,36119009400,91.0
36089491400,36045062100,33.0
36119008401,36119009400,46.0
36119002403,36119009400,17.0
36115090000,36089492000,15.0
36119009702,36005028100,16.0
36119000401,36119985000,15.0
36005025300,36119009300,19.0
36005039800,36119008901,16.0
36087011302,36119009000,15.0
36027221100,36119985000,14.0
36083052103,36083052402,18.0
36119008700,36119010701,50.0
36119012900,36119010803,19.0
36119010100,36119009500,22.0
36081073900,36119009300,18.0
36087011404,36119009400,21.0
36047059000,36119009500,16.0
36119010804,36061024700,23.0
36119009100,36119006700,24.0
36119005300,36119009400,45.0
36119009400,36119008401,38.0
36005036800,36119009000,19.0
36119001502,36119009000,19.0
36119009000,36061001600,25.0
36005034500,36119008700,24.0
36119014606,36119009702,57.0
36083052103,36021000100,36.0
36115090000,36067012800,15.0
36119008700,36007000500,16.0
36005013100,36119010803,14.0
36119009703,36119009702,450.0
36027080201,36119009000,13.0
36119011200,36119009702,56.0
36119008404,36119009702,61.0
36115090000,36055014803,15.0
36119010902,36119009300,139.0
36047036002,36119010803,18.0
36119009702,36005014100,16.0
36119008901,36119009300,346.0
36087010804,36119009100,11.0
36119006600,36119010804,23.0
36119009400,36119011000,19.0
36119007200,36119009100,24.0
36119008200,36061031900,20.0
36119009100,36119014809,24.0
36115090000,36091061301,31.0
36119009702,36005024000,16.0
36071011702,36119009400,12.0
36119012304,36119009400,64.0
36119009800,36119009000,14.0
36083052102,36021000800,27.0
36119008602,36119008901,54.0
36055006000,36055990000,11.0
36059409000,36119009702,10.0
36119009100,36081045400,24.0
36047018400,36047990100,19.0
36119006400,36119009400,39.0
36119009300,36061010000,19.0
36027020003,36119009300,26.0
36119009702,36005006000,16.0
36047089800,36119008200,6.0
36119008302,36119010803,18.0
36119003700,36119010803,39.0
36115086000,36001013902,29.0
36119009702,36119010600,32.0
36119011000,36119009300,78.0
36083051701,36061007600,16.0
36119008700,36119009500,83.0
36005018301,36119009000,22.0
36071014302,36119985000,14.0
36005013300,36119009100,32.0
36119002900,36119009400,21.0
36005038200,36119009300,35.0
36071010801,36119009300,15.0
36119008700,36119011000,16.0
36119014701,36119008901,50.0
36119009100,36119005002,73.0
36119005500,36119985000,21.0
36029016700,36029990000,22.0
36021000100,36083052103,38.0
36119009000,36119010701,50.0
36079010300,36119008200,18.0
36119009300,36119014805,19.0
36119009500,36119004600,22.0
36081048500,36119009702,16.0
36005022101,36119010804,17.0
36081071702,36119985000,14.0
36111950600,36119009000,40.0
36115086000,36115090000,295.0
36059518100,36119009000,13.0
36119009702,36119006802,32.0
36089491400,36045060500,33.0
36119011000,36119008200,15.0
36045061300,36089491400,16.0
36119009100,36119008403,48.0
36119009500,36119007000,45.0
36119009702,36119009100,16.0
36027080201,36029990000,13.0
36119008901,36119008000,24.0
36119009300,36119011200,98.0
36119009400,36119002104,19.0
36119011000,36119010803,31.0
36119001900,36119010803,36.0
36119008700,36119008500,835.0
36119014901,36119009100,31.0
36119008200,36119981000,61.0
36047037000,36119009300,16.0
36119009500,36119011200,45.0
36059406802,36119009400,16.0
36119010803,36119001600,24.0
36119009702,36005022500,32.0
36083052103,36001014202,18.0
36081101002,36119009000,26.0
36119009300,36061013700,19.0
36119014500,36119008700,18.0
36119001401,36119009300,90.0
36119010803,36119010804,248.0
36119008901,36061007200,24.0
36067015800,36045990001,14.0
36119002300,36119009702,18.0
36119008700,36119006801,16.0
36119008700,36061013000,16.0
36119009000,36119012303,75.0
36087011303,36119010804,14.0
36119001504,36119009000,32.0
36005024600,36119009400,19.0
36119009000,36119010902,150.0
36115090000,36115094000,15.0
36005002702,36119985000,20.0
36103158802,36103990100,10.0
36115090000,36091062505,31.0
36061021000,36119009000,21.0
36047001300,36119009300,47.0
36119009100,36119003800,24.0
36119008700,36005022901,16.0
36119008200,36061005600,20.0
36005024502,36119009400,23.0
36119012102,36119008901,32.0
36119014811,36119009300,47.0
36119009100,36005009200,24.0
36119010803,36119011200,74.0
36119009300,36081071600,19.0
36119013700,36119009100,23.0
36119006802,36119008200,40.0
36005008500,36119009300,18.0
36071013400,36119985000,18.0
36119012503,36119009400,17.0
36083051701,36083051702,676.0
36119008901,36119014200,24.0
36115092000,36083051800,26.0
36089491400,36089490200,67.0
36119009000,36061009400,25.0
36119014805,36119985000,21.0
36119008700,36119014805,33.0
36119014907,36119009702,12.0
36001013503,36083051701,16.0
36005000400,36119985000,18.0
36119009400,36119014604,19.0
36119013301,36119009400,40.0
36119009100,36119009300,732.0
36027220801,36119009400,20.0
36119013304,36119009300,43.0
36119009100,36119008000,48.0
36005043000,36119009000,27.0
36081112900,36119009702,16.0
36079011600,36119009000,32.0
36005027401,36119009100,16.0
36119000900,36119009300,17.0
36119010600,36119010803,69.0
36119010803,36119014100,24.0
36081005800,36119009300,16.0
36005035600,36119009702,23.0
36119004100,36119009100,24.0
36089491500,36047085400,15.0
36119011902,36119009300,139.0
36083052103,36071011400,18.0
36119013600,36119009500,22.0
36089491400,36089492600,33.0
36119014901,36119009300,63.0
36119009300,36061013100,39.0
36119008200,36005041900,20.0
36119012502,36119985000,22.0
36119011300,36119009400,62.0
36119009400,36071000600,19.0
36119008200,36119012600,20.0
36119008901,36119008902,24.0
36119009400,36047058200,19.0
36119014701,36119009000,50.0
36083051902,36115086000,17.0
36059416300,36059990400,25.0
36119006900,36119009300,45.0
36119010803,36081024600,24.0
36119009000,36119008401,25.0
36115092000,36111954200,26.0
36119009300,36119008700,59.0
36119009400,36061013100,19.0
36119008700,36061014200,16.0
36005027700,36119009100,21.0
36081102900,36119009400,10.0
36119009300,36119010902,98.0
36115092000,36001014001,26.0
36119010702,36119009000,50.0
36027020003,36119009400,26.0
36119009500,36119012102,22.0
36005026701,36119009300,16.0
36119008700,36059303302,16.0
36115089000,36115090000,84.0
36115090000,36095740200,15.0
36001002200,36115090000,24.0
36079011600,36119009400,96.0
36103159410,36119010803,10.0
36083052103,36001014201,18.0
36059411901,36119985000,16.0
36119010902,36119009500,34.0
36115093000,36115092000,218.0
36119013304,36119009500,21.0
36119009400,36013035902,19.0
36119009000,36119010801,25.0
36119009300,36119010803,118.0
36071013500,36119985000,32.0
36027050104,36119009300,14.0
36119010804,36005015100,23.0
36119010000,36119010803,45.0
36083052103,36083041300,18.0
36005018301,36119010803,22.0
36087010601,36119009400,48.0
36005001600,36119009300,19.0
36119009900,36119009100,34.0
36083052103,36001002100,36.0
36119010902,36119010803,436.0
36115092000,36001013503,26.0
36119009100,36119002104,24.0
36047017400,36119009300,14.0
36119010803,36119010701,99.0
36119012503,36119008901,34.0
36119009702,36119005100,32.0
36005045600,36119009000,32.0
36079011300,36119009400,26.0
36027190101,36119009400,32.0
36119008700,36119008100,16.0
36119008700,36119008404,116.0
36119008200,36119005100,40.0
36083052203,36083052103,17.0
36005019900,36119008700,19.0
36119009400,36119013201,19.0
36005014100,36119009300,13.0
