geoid,residential_landuse,commercial_landuse,industrial_landuse,retail_landuse,forest_landuse,road_residential,road_primary,road_other,transport_point,food_point,health_point,education_point,retail_point,total_population
36111954200,0.0291151212554133,0.0,0.0,0.0,0.0039657766456415,141.43393455686757,34.33895158112921,43.63977727866288,0,0,0,1,4,5610
36111951000,0.0094142487534658,0.0180422108335768,0.0599846921911861,0.0,0.0530319021995158,152.4712626395913,38.17638722125792,59.9811847289663,0,5,2,4,24,4226
36111954000,0.0,0.0,0.0,0.0,0.0,68.17400930547304,11.253020661181626,38.908744303879416,0,0,0,0,3,5120
36111952800,0.0,0.0,0.0,0.0,0.0,66.95656832650509,7.696761447109443,7.47031015653182,0,0,0,2,2,3083
36111950300,0.0949240586186317,0.0,0.0,0.0,0.0178049189616093,35.312545331787746,5.534512073867663,3.1019896118492265,0,1,0,0,16,4518
36111951500,0.0985191769608857,0.0,0.041492882795251,0.0,0.0,74.93851117519405,13.639749778909511,26.417480724607294,0,3,0,0,38,3454
36111952600,0.038393292469562,0.0,0.6884550062840037,0.0,0.488204205870635,118.59532206063815,13.808681602685356,62.24257880706804,0,2,0,9,3,6021
36111954700,0.0,0.0,0.0,0.0,0.0,132.45476593313373,0.0,21.73352281789685,0,0,0,0,1,1750
36111950600,0.0,0.0,0.0153142384119567,0.0,0.0,130.34244794278172,17.891767482426953,46.452317948136894,0,2,0,0,7,3016
36111950200,0.0,0.0,0.0019010605995311,0.0,0.0,31.302477183189215,5.303694862649854,2.04242173673304,0,8,1,4,15,3895
36111953800,0.0302840844780507,0.0,0.0,0.0,0.0,64.04304877725156,0.0,7.840584513498969,0,2,0,4,21,3801
36111954600,0.333707206546424,0.0,0.0,0.0,0.0,132.55707394791006,0.0,52.03980382428991,0,0,0,0,0,1689
36111953700,0.0016905843779932,0.0,0.0,0.0052988296845466,0.0,85.33729873662126,12.729229669147248,39.406274331371804,0,1,1,3,13,5017
36111951200,0.0,0.0,0.013128314519802,0.0,0.0,69.51400219952282,11.958656033147967,45.602220825548656,0,1,0,1,3,3902
36111950500,0.054328015194295,0.0130191553811619,0.0,0.0,0.0,62.93496292999514,8.583451363985272,22.14471854455025,0,24,3,1,96,3271
36111953900,0.8133346120641375,0.0,0.0676606204195644,0.0,0.0,97.6424272063318,1.423950015082488,32.75172833494084,0,3,0,0,8,4911
36111951100,0.0,0.0,0.0,0.0,0.0,47.64073464750837,13.556959393202542,13.382378132685012,0,2,0,0,5,2276
36111951300,0.0823983628865117,0.0,0.0,0.0,0.0,49.24629344795248,11.863832192529596,10.042600753552676,0,2,2,2,16,4400
36111951400,0.2625838607691038,0.9794027114723972,0.0,0.9097058614666048,0.0,40.85709161628496,13.199775799292,13.01714406601315,0,15,3,1,103,3640
36111951600,0.0116442182817416,0.0,0.0,0.0,0.0,28.492845623662685,4.838445364231549,10.349450885998126,0,0,0,0,1,2099
36111951700,0.1439824584727422,0.0,0.0509047037765627,0.0,0.0,30.87990868451308,3.562049129394045,9.906882972291497,2,10,1,3,11,4712
36111951800,0.1249962371719759,0.0,0.0293477051013384,0.0,0.0,7.271588806672612,3.313305406989214,6.600901090004587,0,1,1,0,4,1839
36111951900,0.0,0.0,0.0,0.0,0.0,15.20980526609412,2.7203012037525376,5.617955146381364,0,9,2,3,15,2848
36111952000,0.0099569867260774,0.0,0.0,0.0,0.0,9.863988577015206,0.6511523556382094,1.2784811621684888,0,15,0,0,14,2815
36111952100,0.0,0.0,0.0,0.0,0.0,15.459792284465887,2.924273161105991,2.1617147925309825,0,4,1,1,9,3687
36111952200,0.0412828066376222,0.0,0.0156770376536834,0.0,0.0,30.936258977397067,4.306222456609244,0.5110787573943038,0,0,0,0,1,3761
36111952300,0.1907644110117468,0.0,0.0,0.0,0.0,5.619720154840823,0.0,2.112294868208961,0,0,0,2,3,1717
36111952400,0.0737133120132483,0.0,0.0,0.2000238994305209,0.0,18.429521368359573,2.328863952085246,6.174142849178842,0,28,4,2,67,2690
36111952500,0.0,0.0,0.0473700761436874,0.0,0.0,35.58931111813974,1.7631700304871551,2.40261418352947,0,3,0,1,13,3527
36111952700,0.0,0.0,0.0,0.0,0.0,45.97485953615261,11.298180649275244,32.13992991923968,0,4,0,1,3,2699
36111953400,0.0689498161269901,0.0,0.0,0.0,0.0,35.0111179249067,4.412484392275587,9.11870581686344,0,28,0,2,27,4843
36111954100,0.3911493571566287,0.0,0.0,0.0,0.0,85.63767418529467,0.0,30.24540661400285,0,2,0,1,12,5304
36111950900,0.1318329948580421,0.0,0.0,0.0,10.20131986750625,154.2626510926352,7.863848186288476,135.48911150961018,0,5,0,1,8,1297
36111950100,0.0279567316454031,0.0249780403801135,0.0,0.0,0.0,142.14327248026856,23.73055532575225,51.88919474763895,0,6,2,1,19,5010
36111953000,0.0,0.0,0.0,0.0,0.0,78.04381709848798,8.910583208067209,16.35345145178933,0,0,0,2,1,1815
36111954500,0.0,0.0,0.0052302747592775,0.0,0.0,116.2869467141138,10.575018634805732,12.521370911567988,0,5,0,2,6,4219
36111950400,0.0,0.0,0.0685082147362819,0.0,0.0,102.25711878091464,11.117405950557714,38.11698164948664,0,2,0,2,2,4025
36111953300,0.0,0.0,0.0,0.0,0.0,82.94586629104445,16.662471526293817,57.56148331710972,0,3,0,2,7,4372
36111954800,0.0457090073390547,0.0,0.0090054895183251,0.0275046473661778,0.0,50.15418388023482,5.470895344602607,5.539180258362186,0,3,1,3,4,5113
36111954900,0.0,0.0,0.0,0.0,0.0,27.445995839211708,7.110272657058203,13.283608270069715,0,0,0,0,2,1590
36111955400,0.0,0.0,0.0281554927927599,0.0,0.0,66.61434768648833,8.801476172925993,22.523271953615584,0,0,0,3,0,4574
36071014201,0.0,0.0,0.0,6.085658794918389e-06,0.0,38.12243238929374,0.7301793099970656,13.56491617117731,0,0,0,0,0,4059
36071014202,0.0055677722996409,0.0,0.0,0.0001296734590133,0.0,82.37450631712575,0.4287369705269884,31.681743987477272,0,1,0,4,0,6801
36071011802,9.767458948615957,0.0,0.0634105434823486,0.0,0.0,54.70212395449108,0.3657844457572849,18.984124923476173,0,1,0,1,7,2732
36071011801,2.8056462625753884,0.0584163873181353,1.524057806853348,0.0242909295726304,0.0,71.45776257094678,19.11487295566335,38.75538884495023,0,5,1,5,49,4802
36071010101,0.0,0.0,0.0,0.0,0.0217684032220465,59.12295347602135,0.0,30.11741196405022,0,2,0,1,3,4880
36071010902,1.0117539201787589,0.0,0.0,0.0,0.0,103.5073268344942,18.67939995906838,21.686496139994947,0,2,0,0,7,5672
36071011701,3.595140010413313,0.0,0.0,0.0,0.0,111.59053235305386,13.116811954344293,41.68347691521465,0,0,0,0,1,4689
36071014502,3.458820230622083,0.0,0.0,0.0,0.0,134.61832414342004,8.596360338193023,20.09188635765725,0,4,0,6,4,5624
36071014501,1.4196825687632904,0.0,0.0,0.0,0.6878291584317335,119.50056591447672,0.0,60.24524244345604,0,2,0,2,9,4349
36071011601,0.4501347001586855,0.0,0.0425005537629492,0.0,2.475456128787748,104.86478797657456,4.895710861962717,16.34742531908504,0,0,0,6,3,3927
36071010901,0.8813822919810291,0.0,0.0,0.1117789832934139,0.0,61.23258930211668,10.990805229095908,20.961965889164823,0,1,0,6,5,3458
36071012602,1.1444534444853498,0.0672769910565532,0.0,0.3531928518613532,0.0,14.622958628156711,0.0,6.875504626301124,0,4,2,1,16,3368
36071013201,0.0,0.0,0.0419233846884451,0.041366172231004,0.0,38.6517981115784,0.0,9.734245142426069,0,4,1,1,6,4975
36071011702,3.861631179001692,0.1054105226066212,0.0973807167166995,0.0,0.0,108.3235167198104,0.0,38.24252614856362,0,4,0,0,4,4621
36071015005,0.6986959733158851,0.0,0.0,0.0,0.0,9.745786259218905,0.3633504697378388,2.973847269604573,0,0,0,0,0,7452
36071013000,3.143714335279114,0.0,0.0,0.1381289952316663,0.0,33.26005981046115,6.676646262870827,13.346433822677913,0,13,6,3,24,4578
36071013500,0.0087724616586484,0.0,0.0,0.0,0.0,67.05621926722833,0.0,20.925759987471405,0,0,0,0,0,6337
36071013700,0.0,0.0,0.0,0.0,0.0,12.683426245424132,0.6602873770636899,3.2213566872133192,0,2,0,4,0,2640
36071010400,0.0,0.1486332635580356,0.0,0.9687679311919052,0.0,35.82747750078766,1.3372003723874015,20.670102310111798,0,25,4,0,75,4208
36071011200,1.3168194495758387,0.0467010541384941,0.1172482048688016,0.6121841264528167,0.0,35.100470316913835,3.3366328996117143,16.46380884031812,0,22,4,2,93,5236
36071011500,9.52059488072215,0.0189787133702838,0.1726639730751644,0.0,0.0,106.67494762573908,9.702013175608348,40.2698843339088,4,0,0,2,1,6537
36071012100,0.3374381854976159,0.0,0.1995121770296223,0.2476058178359765,0.0188973161782363,27.42829720359417,7.360647272981765,11.532029849097963,0,22,7,1,39,3844
36071011101,0.2461698223334891,0.0,0.0,0.0,0.0,23.5140053875236,0.0,6.1103804728072095,0,0,0,0,1,3094
36071015100,0.2019193385490309,0.0308713004559788,0.0,0.054030104503414,0.0,22.409605651968683,4.446462373609669,4.102273137288149,0,7,4,4,40,6125
36071010801,0.0,0.0064682338471746,1.5813320124654535,0.0689258977517289,0.0,27.465403107573955,9.80661658520046,16.48014866389552,0,3,2,3,37,3979
36071011102,0.0,0.0458941028282035,0.0,0.0039015066402118,0.0,26.150157113813243,2.615385646028557,4.88941264597643,0,1,1,1,11,4659
36071012300,2.302268562927726,0.1799867893579632,0.7285316089971062,0.0,0.0,104.80619367149056,25.583580137021805,37.296230602548114,4,1,0,0,1,5415
36071011400,2.214008710926802,0.0014787934242505,0.0,0.0,0.0,91.78717409805178,6.323694101414604,19.51287932571119,0,1,1,7,12,4170
36071014302,4.786557702181144,0.4094933074649973,0.1341636209108046,0.0,0.0618378346702412,111.48946376137194,6.338821869990905,32.18596429025326,0,2,0,1,6,7417
36071012800,3.222822386923125,0.0,0.4369941116815851,0.0,0.0,32.3049283082158,4.099403573745245,10.450479432004276,0,1,0,4,3,4975
36071012900,2.454288265918337,0.0,0.0174694511545301,0.0569694765075661,0.0,28.374763043718083,0.0,8.026201783654585,0,7,0,4,13,3190
36071014101,0.0,0.0,0.0,0.1543724069623187,0.0,33.07359472286278,5.219981104411302,10.889904346410816,0,4,0,6,11,4849
36071015003,0.8066549640992998,0.0,0.0,0.0,0.0,6.333083762067921,0.0,5.585934814538293,0,1,1,1,3,8363
36071000501,0.0,0.0,0.0,0.0,0.0,8.563040689379955,0.0,0.3211072038064109,0,2,0,1,0,3310
36071014102,1.3112057960965635,0.0,0.5284679208532852,0.5184642492248939,0.0,31.48589406700785,5.50361844088834,13.373004074396713,0,6,0,1,16,5819
36071013800,0.0,0.0,0.0,0.0,0.0,34.51190707159985,8.073334443058341,18.92357420178929,0,2,1,3,4,2993
36071013600,0.0,0.0,0.0,0.0,0.0,35.77222316537931,17.629053849721757,76.76108334658981,0,0,0,3,2,7306
36071012200,1.6347990435106332,0.0,0.0,0.0091016095794095,0.0,41.06308951021528,5.530647665780608,12.467847012667916,0,3,1,3,1,4146
36071010200,0.1261273433658527,0.0,0.0,0.0,0.0,58.832378125844585,0.0,11.95445583437126,0,3,0,1,24,5042
36071014700,0.0265447169516109,0.0,0.0,0.0,0.1646741606642803,53.68008960351031,3.14641025947457,13.463369031155503,0,2,0,2,6,3711
36071012601,1.0092908267924892,0.0,0.0,0.0581925078713213,0.0,27.272763256435272,3.125327994225629,13.032899125298275,0,2,0,3,9,4184
36071011602,2.119864439900212,0.0,0.0071177348871693,0.0,31.095516668689285,108.28669567081216,27.986004969477293,13.95240073387164,0,0,0,2,1,3582
36071013202,0.4576306566624958,0.0,0.0220005889815468,0.0,0.0,23.79393241607815,6.5128328270142095,3.85484149296494,0,0,1,1,5,2354
36071000502,0.0,0.0,0.017568573863998,0.0,0.0,12.914978247953528,0.0995921057442141,1.0309424420457194,0,0,0,4,0,4208
36071010802,0.0009586243962091,0.0,0.101070283169132,0.0,0.0427913519926751,40.9109522222556,12.196599245828365,4.161704663668683,0,10,0,3,22,5297
36071012700,0.6662169519098328,0.0,0.0280112040890415,0.0542233286944276,0.0,35.41428867624355,5.285053895043312,8.243815787901507,0,0,1,1,0,4012
36071000200,0.0,0.0,0.0,0.0,0.0,12.774778581258554,0.1970640707065291,5.361590043669131,0,0,0,1,1,2638
36071013900,1.0273996283172495,0.0,0.0956107307034699,1.2586213947618667,0.0,69.9431023457894,3.8615207043710593,69.67071799388451,4,7,0,5,52,5189
36071013100,1.2185996623070352,0.0,0.0,0.0,0.0,96.90235686386522,14.99902566569789,50.89162514604944,2,1,0,2,1,5116
36071001100,0.3224471208161544,0.0,0.0,0.0,0.0,16.639818634074437,0.9391058935722422,3.1385061417711526,0,9,3,1,34,4775
36071014400,0.2378782926507711,0.0,0.0,0.0,0.0,84.0033010485029,10.87574907942481,2.561623223950945,0,3,0,2,3,4703
36071010300,0.0,0.0,0.0,0.2341103757307952,0.0,39.45322813400084,0.1476294583490411,17.203131209435792,0,12,4,2,35,3554
36071000400,0.0592390226265679,0.0,0.0,0.0,0.0,15.69692973908883,0.0,5.666729104154652,0,1,1,6,1,5086
36071013400,2.0187347536969287,0.0,0.0,0.0,0.0,27.463743903942618,5.671132240061465,2.5482862560519446,0,0,0,1,0,4046
36071011000,2.486732375765684,0.0710888860751032,0.4454154670877249,0.6913423865355207,0.0,99.13337496435132,21.291535160312478,63.04563672047158,2,8,1,2,40,5114
36071011900,6.351647501390279,0.5190520422710189,0.4403986325388223,0.0553004308308647,0.0,115.61273433902386,17.70783331099706,54.32489803085196,0,0,2,5,25,6581
36071000100,0.0,0.0,0.0,0.0,0.0,11.034080892758686,1.2708688235772945,5.352967721508291,0,0,0,5,1,3137
36071000600,0.0408580049823899,0.0,0.0,0.0,0.0,12.960934248259107,2.8389149967620044,5.446171243765859,0,1,0,2,4,4014
36071001200,0.1939542007201255,0.0,0.003066754153699,0.0036527285904665,0.0,7.378924340990708,2.2675584740615093,2.449549121554212,0,5,1,0,21,2564
36071001300,1.0449356514231958,0.0,0.0,0.0,0.0,23.464553720831635,0.3736879736000367,2.3861274296892367,0,0,0,1,2,3377
36071001500,0.3822442342162502,0.0,0.2967961951226155,0.2932394611860263,0.0,22.54624999996572,2.3564833145963484,0.4247789205190783,0,12,3,5,66,5514
36071014301,1.7807627127749532,0.0,1.591445452225091,0.0,0.0,46.38446336754821,10.395047613204673,2.7859818642796217,0,12,2,6,51,5229
36071014900,0.0162902489477804,0.0,0.0026254273443981,0.0040976655009053,0.0026586794408949,103.01223859432272,28.194554429493717,75.4423224746538,2,8,0,3,2,3811
36071002100,0.0682493375931029,0.0,0.0,0.0,0.0,21.078741327106943,2.1035781314506456,0.0,0,0,1,3,3,3255
36071002200,0.0476290832297561,0.0,0.0,0.0,0.0,15.561528160333108,1.311325586325834,2.3114270350194706,1,14,3,1,30,3401
36071002300,0.0,0.0,0.0,0.0,0.0,16.19569935469267,0.8534532418896855,1.8603166303220111,0,1,0,0,1,2119
36071010102,0.0171927336049595,0.0,0.7840810477569925,0.0,0.0,88.63015566893372,0.0,21.484748973685683,0,1,0,1,4,5690
36071010601,0.326465047191171,0.0,0.1472356504354,0.0,0.0,64.78569123259702,14.603831073372511,19.90001004260698,0,0,0,0,1,3500
36071014801,0.0,0.4118334779322455,0.0,0.0,0.0,42.05236035660592,3.3872912164558606,21.885654257688834,0,1,0,0,0,3842
36071014601,0.2326561441130845,0.0,0.0,0.0,0.0,38.92113410541991,3.674704079401205,1.7716053865909325,0,4,0,1,0,3694
36071013302,5.390114948004139,0.0,0.0423105579672913,0.0,0.0,54.57343341006369,11.892034929425732,21.70628812176325,0,0,0,0,5,2827
36071010702,1.913319700532739,0.0084928792354104,0.2659294330740864,0.0800977015976824,0.0,27.67784708254973,3.8836085073659503,2.589104383541075,0,3,0,2,26,4248
36071010701,1.7340900448779306,0.0,0.0,0.0,0.0,15.640495589458936,1.3541969613148557,1.132791895859922,0,0,0,0,0,2570
36071014802,0.0,0.0,0.0,0.0,0.0,41.267787104729685,6.522151474017652,9.737834016609185,0,0,0,2,0,3038
36071010502,0.7762327078168515,0.0,0.0,0.0,0.0,41.23731983610622,0.0,10.338657700612451,0,0,0,1,8,5091
36071015201,5.406004804486314,0.0,0.0,0.0,0.0,52.12383401397032,0.9426444639345412,21.122261476443335,0,0,0,1,7,4549
36071011301,0.0442478986823329,0.0,0.0,0.0754160691824027,0.0,29.736173891207425,2.697244953862018,5.280411861898627,0,7,1,0,37,4695
36071010501,1.5502174715173247,0.0,0.0,0.0,0.0,32.736927912415894,2.644044879960344,12.150395670976527,0,3,0,0,16,3520
36071015203,0.3671682188042767,0.0,0.0271303299099899,0.0,0.0,8.2378810289162,12.772404108662371,46.81895958787669,0,1,1,1,0,1766
36071015009,0.519555365825123,0.0,0.0,0.0,0.0,3.9174320841822974,0.0,0.5789321251625301,0,0,2,0,3,2722
36071015007,0.6527648697588809,0.0,0.0,0.0,0.0,5.026733063853871,0.0,0.8950050563314594,0,0,0,1,0,5319
36071010602,0.4536822216424637,0.0,0.3957970441425217,0.0,0.0,70.51896839987445,8.946174898010497,18.654276950950287,0,3,0,0,18,3772
36071013301,3.2548413786961112,0.0,0.0,0.0,0.9097932473946412,73.56941328473997,6.487856673141472,11.5012877561385,0,0,0,1,0,4609
36071011302,0.1417528320709625,0.498222001485202,0.0,0.039299994870566,0.0,13.826521413186011,2.244263003418684,6.94312574095602,0,6,2,0,35,3452
36071001601,1.855123549308089,0.0,0.0,0.0348472473518224,0.0,13.760428662625465,0.0763576518630691,2.6049666437150947,0,3,2,3,15,5294
36071015202,1.1068931991847406,0.0,0.0,0.0,0.0,37.24971353390261,1.0937984216988532,16.55777790409271,0,0,0,2,2,4981
36071014602,0.0,0.0,0.0,0.0,0.0,20.77262809318967,4.10065220953035,4.897689525589231,0,8,2,0,4,3066
36071001602,0.1077118233656184,0.0163964230869483,0.0140800971405417,0.0028257115838549,0.0,17.277459354435383,0.5106391033398013,4.875762258602274,0,1,0,6,13,2762
36071000302,0.0,0.0,0.0,0.0,0.0,13.893026529171417,0.6583354927421219,3.654851858842141,0,0,0,1,0,4327
36071000301,0.0,0.0,0.0,0.0,0.0,4.322491733174137,1.4849653478455258,1.1107008317506746,0,0,1,1,1,2136
36071015008,0.5522765474045722,0.0,0.0,0.0,0.0,4.305763073244851,0.0,0.1029228124780722,0,0,0,0,0,4517
36071015010,0.7367632807765889,0.0,0.0,0.0,0.0,3.950895953629934,0.0,1.0256631418537892,0,0,0,1,0,5111
36065025300,0.0848904971273573,0.0,0.0,0.0041020354423658,0.0,66.93795807360807,7.350059955951855,15.635043063962538,0,0,2,0,2,7149
36065025400,0.0374704816760905,0.0,0.0,0.0,0.1591526509810215,67.43045238614306,0.0,24.58491522455947,0,6,0,0,6,5938
36065025500,0.0,0.0,0.0,0.0,0.0056536523716081,83.51038246983343,6.853817697592814,64.08740254917538,0,0,0,3,0,4332
36065026200,0.1668205839655488,0.0,1.4317754344775762,0.1059895647268624,0.0715600760322824,83.62095032777002,14.0675281514343,64.32562306560204,0,1,0,2,5,6625
36065980002,0.0,0.0,0.0823711633393107,0.0,0.0,4.502030007808789,0.0687742490504489,9.254408920840564,1,4,0,0,1,12
36065026400,0.0,0.0,0.0,0.0,0.0,15.101253893886296,0.0,3.8212904614801504,0,0,1,1,3,5573
36065980003,0.0,0.0,0.0,0.0,0.0,5.182410735604981,0.0,3.5213764845086475,0,0,0,0,0,6
36065024102,0.0,0.0,0.0,0.0,0.0,159.45795985407247,5.890152873071646,113.8189179334856,0,0,0,2,0,2842
36065024101,0.0,0.0,0.0,0.0,0.0,191.6672611588469,27.76556392672301,44.28877129484654,0,3,0,0,0,1477
36065026100,0.0,0.0,0.0,0.0,0.0153919974422109,34.25223955524753,6.06478761379372,27.74744234153668,0,1,0,2,0,2542
36065020102,0.0,0.0,0.0,0.0,0.0,10.069202778690968,4.3142762974518485,5.05376034675024,0,2,1,2,4,1359
36065026600,0.0,0.0,0.0565984356695811,0.0,0.0,7.423969853745528,0.0,2.9239701628663246,0,0,1,0,0,2152
36065020705,0.0,0.0,0.0,0.0,0.0,9.033021311825078,0.0,1.4016299691648797,0,1,0,0,1,2074
36065023502,0.0663757477822903,0.0,0.0,0.0,0.0,43.14861685015256,2.375797875346477,23.70814592637757,0,0,0,1,0,4338
36065024400,0.0,0.0,0.2674665298912924,0.0,2.9019646326875788,222.4730516995544,13.50971505131934,105.33500678813932,0,0,0,1,0,3923
36065024302,0.0,0.0,0.0,0.0,0.0,111.56256480345986,13.812579718075602,36.80844250672199,0,0,0,1,0,3389
36065024700,0.0,0.0,0.0,0.0,0.0,189.3944479115724,53.155977421995104,83.15020346084252,0,12,0,4,7,5974
36065024303,0.0,0.0,0.0,0.0,0.0,152.0654758110795,32.05670478517101,74.4045604322054,0,0,0,3,1,2511
36065021302,0.0,0.0,0.0,0.0,0.0,22.752380282456546,0.0,3.4063185730409624,0,2,0,1,3,4807
36065024500,0.0,0.0322849416436558,0.0,0.0,0.879399659109673,130.93971727042495,38.17879683631629,49.79755211861941,0,2,0,3,5,4787
36065022200,0.0,0.0,0.0,0.0230378758542606,0.0,13.745550217961844,1.8887014022385569,6.9917763956363,0,0,2,2,0,2648
36065021401,0.0,0.0,0.0,0.0,0.0,15.384082986495043,0.0,0.7788033530913169,0,0,0,4,0,2664
36065023702,0.0,0.0,0.0,0.0,5.958176998681624,64.56808120074412,0.0,58.92275004523654,0,0,0,0,0,3733
36065023200,0.0,0.0,0.0,0.0,0.0,30.03522823373445,4.580999051924387,10.0771179458631,0,5,1,3,11,4230
36065020802,0.0,0.0,0.0866830294840756,0.0,0.0,16.596066595029193,6.023640278318891,11.204921440665256,0,2,0,3,6,4637
36065022702,0.0,0.0,0.1168606151851308,0.0,7.846239935074123,68.79671302849677,21.794628916013814,24.248591732074157,0,0,1,2,6,3882
36065025900,0.0,0.0,0.0,0.0,0.0,6.121454099569813,0.0,1.940621834307864,0,0,0,0,0,1338
36065020900,0.0,0.0,0.0,0.0,0.0,9.816884132272136,0.0,1.779689095479689,0,5,0,0,2,2171
36065020803,0.0,0.0,0.0,0.0,0.0,8.749103830483824,2.204564823260816,3.989518413454226,1,6,0,0,6,2731
36065021701,0.0,0.0,0.0,0.0,0.0,23.12257040325544,0.0,4.1562299636874345,0,0,0,4,0,3205
