origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041320,821.80304,1416.0
53011040604,53011042100,105.0797,0.0
53011040604,53011041310,864.38544,141.0
53011040604,53011041203,454.8636,460.0
53011040604,53011041312,737.7112,1576.0
53011040604,53011041330,817.41034,0.0
53011040604,53011041329,1197.821,2567.0
53011040604,53011041317,776.3953,584.0
53011040604,53011041319,948.5272,690.0
53011040604,53011041206,431.95273,70.0
53011040604,53011041112,282.95856,141.0
53011040604,53011042700,232.13025,0.0
53011040604,53011041114,401.46628,2390.0
53011040604,53011041333,844.3428,0.0
53011040604,53011041011,159.87755,141.0
53011040604,53011042400,84.98712,708.0
53011040604,53011041323,1282.6257,655.0
53011040604,53011041337,658.18964,761.0
53011040604,53011041104,463.27975,0.0
53011040604,53011041322,713.3932,1416.0
53011040604,53011042000,77.16942,0.0
53011040604,53011041309,705.69275,0.0
53011040604,53011041326,732.49274,5472.0
53011040604,53011041331,504.19354,70.0
53011040604,53011043100,367.71396,141.0
53011040604,53011042601,140.23238,885.0
53011040604,53011041700,178.57755,141.0
53011040604,53011040604,2684.7695,2461.0
53011040604,53011041105,303.82977,141.0
53011040604,53011041900,102.57898,141.0
53011040604,53011041325,1256.005,159.0
53011040604,53011042500,71.28461,460.0
53011040604,53011041003,113.92029,0.0
53011040604,53011042900,170.60542,159.0
53011040604,53011042800,201.71213,0.0
53011040604,53011041313,440.07922,371.0
53011040604,53011041208,446.10828,70.0
53011040604,53011041334,1256.7576,141.0
53011040604,53011041332,872.7083,141.0
53011040604,53011041110,180.67842,0.0
53011040604,53011041600,234.48158,407.0
53011040604,53011041111,285.77133,0.0
53011040604,53011041321,1157.5804,265.0
53011040604,53011041800,163.09492,0.0
53011040604,53011043000,225.30614,0.0
53011040604,53011042300,107.117874,70.0
53011040604,53011041205,388.8711,495.0
53011040604,53011041328,1177.4661,920.0
53011041003,53011042300,632.67865,252.0
53011041003,53011041310,85.08099,0.0
53011041003,53011041700,475.80527,310.0
53011041003,53011041313,158.89948,77.0
53011041003,53011041325,48.54097,0.0
53011041003,53011041205,222.47522,544.0
53011041003,53011041328,41.41821,0.0
53011041003,53011041105,284.421,310.0
53011041003,53011041206,130.42522,155.0
53011041003,53011042601,365.1147,1243.0
53011041003,53011041203,203.45659,233.0
53011041003,53011040604,42.602917,155.0
53011041003,53011041003,1015.2205,1379.0
53011041003,53011042500,391.15686,699.0
53011041003,53011041330,112.28484,0.0
53011041003,53011041800,578.3902,0.0
53011041003,53011041323,76.85488,0.0
53011041003,53011041208,175.40192,0.0
53011041003,53011042000,569.60767,77.0
53011041003,53011041332,101.21575,0.0
53011041003,53011042800,329.72275,77.0
53011041003,53011041114,279.44748,1146.0
53011041003,53011041334,70.232834,0.0
53011041003,53011041112,224.01665,0.0
53011041003,53011043000,219.21707,0.0
53011041003,53011041326,85.67553,155.0
53011041003,53011041309,114.71412,0.0
53011041003,53011041312,124.75231,155.0
53011041003,53011041600,353.32278,233.0
53011041003,53011042700,379.44052,77.0
53011041003,53011043100,229.06326,155.0
53011041003,53011041320,62.38921,77.0
53011041003,53011041319,76.43663,0.0
53011041003,53011041317,126.31026,77.0
53011041003,53011041011,534.99585,310.0
53011041003,53011041331,139.49628,0.0
53011041003,53011041329,61.933453,0.0
53011041003,53011041321,64.013374,0.0
53011041003,53011041104,241.92976,77.0
53011041003,53011041337,116.16821,233.0
53011041003,53011041322,117.176506,155.0
53011041003,53011041333,97.01239,0.0
53011041003,53011042400,500.64853,1107.0
53011041003,53011041900,524.13904,2351.0
53011041003,53011042900,237.22783,349.0
53011041003,53011042100,668.49304,0.0
53011041003,53011041111,386.42358,77.0
53011041003,53011041110,246.54901,77.0
