tile,cpc
10,0.5142028053284985
101,0.9233545282694621
103,0.748798595705083
104,0.6144801116277662
107,0.6555298585331892
113,0.6507219012253874
114,0.6696408909064052
117,0.5325518614600979
118,0.6730336276456191
119,0.845963071957471
132,0.927561052169534
135,0.8256217476749336
143,0.8514755684567006
146,0.8728105631905146
147,0.6131846035073742
148,0.5082459314525473
153,0.9058413251961639
156,0.6293169122603478
157,0.4987222462096625
158,0.7459420347844644
160,0.7352004093389698
161,0.673305559313967
163,0.6450545432994298
164,0.7613921779691425
165,0.8721590909090909
166,0.8739754098360656
17,0.6827328593806483
173,0.6716209192232431
177,0.7707723800764074
178,0.72372634643377
18,0.6568627450980392
189,0.7432762836185819
190,0.8400344154350196
191,0.89120151371807
192,0.6610293045633474
195,0.6105651296484864
196,0.7982115741521849
202,0.8238568588469185
207,0.6079016681299385
208,0.7132467532467532
209,0.8034887860448559
21,0.5058441800627689
210,0.847809667673716
212,0.7089616492881997
213,0.7068131594189226
22,0.31615132450906647
221,0.8486727666766003
23,0.48498294187282753
235,0.6857290056671819
240,0.8770326777141088
241,0.8310787357491857
246,0.8195064360861786
248,0.7733533126949439
251,0.9037309995393827
253,0.9254128929142248
255,0.8110918476705128
256,0.7529209621993127
266,0.7736905098270759
267,0.7912895498786968
270,0.7074613284804367
271,0.7501951035682448
274,0.7646272149782681
277,0.6584914391485424
278,0.6995617469387311
284,0.7979351032448377
290,0.7970234325522483
293,0.559203469126687
295,0.6391747960389348
296,0.6947549441100602
297,0.6184873949579832
30,0.5331182730506282
300,0.6095005380663675
301,0.7101717363684861
302,0.6398286801971816
303,0.8077757125154895
306,0.7016528925619835
31,0.4475457045246328
311,0.9465687515826792
318,0.5578061057956996
319,0.547405262882155
32,0.309433006867318
320,0.6046790317495369
321,0.5606945272754967
323,0.8561695835046601
325,0.6606511498857466
326,0.673253618628068
328,0.649111394431525
331,0.6984367120524458
333,0.8507581803671189
342,0.2547162030171929
345,0.5093313488063491
347,0.47285110248206286
348,0.4224094725611046
349,0.5989823878196903
352,0.8237680503055623
354,0.6729596325539399
355,0.3979844713884355
356,0.5451783292544673
359,0.5672032946461999
360,0.8040123456790124
362,0.82981220657277
365,0.8813486982501068
37,0.8002932287254961
371,0.17620801781841758
373,0.4129895796056655
377,0.5313497511362759
379,0.7523736427667956
38,0.593390452876377
383,0.4460147033882595
386,0.8527131782945736
388,0.881198347107438
39,0.5690674601537751
390,0.9218900675024108
399,0.315370314976029
4,0.5527764688371283
40,0.5104070707917945
401,0.6322953373754135
402,0.6965918616974974
405,0.7127777078982421
408,0.7895629518816517
41,0.5003234505023983
411,0.44789302434376826
412,0.644039610791515
414,0.689038907483752
417,0.9068432671081678
42,0.5366852798453509
422,0.8692566305565932
43,0.5688534915079966
437,0.7159533073929961
438,0.9115281501340483
439,0.6853146853146853
44,0.6344983818117252
445,0.8697861075497676
45,0.7990957897711218
450,0.4355291112188623
456,0.43390983224173096
463,0.8908958312399518
467,0.8503036624713628
47,0.5524640833505683
49,0.6185031543243176
5,0.6898312306217363
50,0.674156070429053
54,0.7387448409432334
55,0.7159736423540104
57,0.8024076380240763
58,0.7386030949393559
60,0.689856767027185
70,0.7086449295954347
72,0.7771271849825401
73,0.5638959590240692
78,0.8120687393884292
80,0.8280652259834167
82,0.7080019586660337
84,0.4106156912847792
87,0.5484722746133535
88,0.7230486530687306
9,0.6526986797548406
91,0.8435297885970532
93,0.5452150387156636
94,0.498865925098841
97,0.5547447141744749
98,0.6442459062045345
99,0.6693170012216302
