origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041114,381.72168,2390.0
53011040604,53011041325,1466.0979,159.0
53011040604,53011041600,186.94566,407.0
53011040604,53011041319,1135.1622,690.0
53011040604,53011042300,66.03697,70.0
53011040604,53011042400,42.289143,708.0
53011040604,53011041320,897.59674,1416.0
53011040604,53011041330,968.771,0.0
53011040604,53011042000,34.620205,0.0
53011040604,53011041328,1354.4093,920.0
53011040604,53011042601,76.619026,885.0
53011040604,53011041206,545.5801,70.0
53011040604,53011041700,136.81723,141.0
53011040604,53011041110,218.44075,0.0
53011040604,53011041317,978.9649,584.0
53011040604,53011041011,117.84928,141.0
53011040604,53011041203,509.40637,460.0
53011040604,53011041331,400.25613,70.0
53011040604,53011041313,337.825,371.0
53011040604,53011041321,955.60706,265.0
53011040604,53011041337,530.4838,761.0
53011040604,53011043100,358.01038,141.0
53011040604,53011041800,141.34456,0.0
53011040604,53011041003,89.535706,0.0
53011040604,53011041112,373.2018,141.0
53011040604,53011041334,1046.333,141.0
53011040604,53011041900,52.908707,141.0
53011040604,53011041323,1512.8518,655.0
53011040604,53011041111,257.73196,0.0
53011040604,53011041205,402.74423,495.0
53011040604,53011040604,2833.0312,2461.0
53011040604,53011041329,1173.2866,2567.0
53011040604,53011042900,86.675705,159.0
53011040604,53011041326,554.7502,5472.0
53011040604,53011041309,760.38184,0.0
53011040604,53011042700,242.39816,0.0
53011040604,53011042100,64.10685,0.0
53011040604,53011041332,782.55664,141.0
53011040604,53011042500,25.704918,460.0
53011040604,53011041104,446.5201,0.0
53011040604,53011041312,822.8756,1576.0
53011040604,53011043000,137.42256,0.0
53011040604,53011041333,707.78455,0.0
53011040604,53011042800,132.75307,0.0
53011040604,53011041310,936.153,141.0
53011040604,53011041208,390.0014,70.0
53011040604,53011041105,379.35806,141.0
53011040604,53011041322,774.0765,1416.0
53011041003,53011041208,178.19444,0.0
53011041003,53011041600,378.4466,233.0
53011041003,53011041900,437.1837,2351.0
53011041003,53011042700,430.55023,77.0
53011041003,53011040604,46.264328,155.0
53011041003,53011041105,311.74683,310.0
53011041003,53011041322,142.6819,155.0
53011041003,53011041111,461.6578,77.0
53011041003,53011041328,50.302567,0.0
53011041003,53011041334,60.251797,0.0
53011041003,53011041319,90.8451,0.0
53011041003,53011041323,87.313736,0.0
53011041003,53011042900,173.8605,349.0
53011041003,53011041329,67.185486,0.0
53011041003,53011042400,419.52905,1107.0
53011041003,53011042800,302.68622,77.0
53011041003,53011041203,244.7635,233.0
53011041003,53011042100,609.47174,0.0
53011041003,53011041337,98.93716,233.0
53011041003,53011042500,292.03336,699.0
53011041003,53011041309,139.11308,0.0
53011041003,53011041700,511.5508,310.0
53011041003,53011041332,100.544464,0.0
53011041003,53011042601,299.88754,1243.0
53011041003,53011041310,100.21306,0.0
53011041003,53011041800,612.18024,0.0
53011041003,53011043100,279.08466,155.0
53011041003,53011042300,587.9954,252.0
53011041003,53011041312,151.75299,155.0
53011041003,53011041206,159.46602,155.0
53011041003,53011041112,248.88557,0.0
53011041003,53011041114,337.735,1146.0
53011041003,53011042000,437.87485,77.0
53011041003,53011041330,133.64519,0.0
53011041003,53011041317,146.50166,77.0
53011041003,53011041003,1055.7838,1379.0
53011041003,53011041320,81.75759,77.0
53011041003,53011041333,85.409836,0.0
53011041003,53011041313,134.69017,77.0
53011041003,53011041331,117.560394,0.0
53011041003,53011041321,53.884808,0.0
53011041003,53011041110,252.14569,77.0
53011041003,53011041011,551.4016,310.0
53011041003,53011041205,272.7792,544.0
53011041003,53011041326,63.106735,155.0
53011041003,53011041325,54.585327,0.0
53011041003,53011043000,171.20848,0.0
53011041003,53011041104,297.35007,77.0
