tile,cpc
10,0.512096321609065
101,0.9233545282694621
103,0.7117086555062563
104,0.657712984196835
107,0.6725171055011341
113,0.646323431084832
114,0.688967471816347
117,0.654920072883047
118,0.6868566389558975
119,0.8428521446921872
132,0.9155804748180713
135,0.8266925930026572
143,0.8514755684567006
146,0.8728105631905146
147,0.6317836387837398
148,0.6873295770919952
153,0.9058413251961639
156,0.7765290399096173
157,0.5251342652695351
158,0.7549043298022033
160,0.7354371973539534
161,0.7600758665104826
163,0.7172464248295352
164,0.7613921779691425
165,0.8721590909090909
166,0.8739754098360656
17,0.6827328593806483
173,0.6610266092504256
177,0.7723215776101985
178,0.72372634643377
18,0.6568627450980392
189,0.7432762836185819
190,0.7475560017615647
191,0.89120151371807
192,0.6610293045633474
195,0.6092541182637616
196,0.7982115741521849
202,0.8238568588469185
207,0.6079016681299385
208,0.7132467532467532
209,0.8034887860448559
21,0.5579841394784729
210,0.847809667673716
212,0.7860266840057034
213,0.7159713447583639
22,0.4760940455982974
221,0.8565590735212513
23,0.6418915559984593
235,0.6857290056671819
240,0.8770326777141088
241,0.78173583984375
246,0.8087267583941019
248,0.7543849581116324
251,0.9037309995393827
253,0.9254128929142248
255,0.7825885157163318
256,0.7529209621993127
266,0.7730774790264489
267,0.7691416478935613
270,0.7074613284804367
271,0.7528484517383122
274,0.7646272149782681
277,0.6584914391485424
278,0.69991944678594
284,0.7979351032448377
290,0.7970234325522483
293,0.6558615416026886
295,0.6777846064244444
296,0.6947549441100602
297,0.6184873949579832
30,0.5761328413710274
300,0.5726093761827997
301,0.7361452731589209
302,0.6513633752846454
303,0.8077757125154895
306,0.7016528925619835
31,0.5951218389388722
311,0.9465687515826792
318,0.6105225870193352
319,0.6185851934125379
32,0.45419829581922233
320,0.625402044192546
321,0.5702510746765462
323,0.8640811317845395
325,0.6435740981167614
326,0.673253618628068
328,0.600551728637629
331,0.6984367120524458
333,0.8507581803671189
342,0.36225530178594095
345,0.7070830175313131
347,0.59257939507523
348,0.5881414665743708
349,0.6827565307142804
352,0.8397415265747429
354,0.6551187168567382
355,0.5310732310031044
356,0.6317214453117981
359,0.5672032946461999
360,0.8040123456790124
362,0.82981220657277
365,0.8813486982501068
37,0.7185585004739432
371,0.26354946780109945
373,0.6038947367641722
377,0.6756542064314653
379,0.7712482806216671
38,0.593390452876377
383,0.651349272103855
386,0.8527131782945736
388,0.881198347107438
39,0.5773577745512144
390,0.9218900675024108
399,0.4391210245890195
4,0.5570893173501394
40,0.5082468755991181
401,0.7225868311672093
402,0.7653193340709593
405,0.732742407548343
408,0.7936773882225645
41,0.5472658928828201
411,0.6277421630199921
412,0.6911673420784828
414,0.8204242900843814
417,0.9068432671081678
42,0.5496809684246585
422,0.8692566305565932
43,0.6297022836850461
437,0.7159533073929961
438,0.9115281501340483
439,0.6853146853146853
44,0.6346190253283648
445,0.8948021089250076
45,0.7990957897711218
450,0.6404894907374176
456,0.5917019568321544
463,0.8417192065182105
467,0.8843397614983397
47,0.5466220955326955
49,0.6054912920890205
5,0.703833479520235
50,0.678948720296224
54,0.7644589058404718
55,0.7159736423540104
57,0.8024076380240763
58,0.7386030949393559
60,0.689856767027185
70,0.7114014510067737
72,0.7872404490918302
73,0.6779936881743956
78,0.8225359220710078
80,0.8451100690672146
82,0.7156718217345794
84,0.5913081414279252
87,0.5484722746133535
88,0.6978994180901695
9,0.7299809828755676
91,0.8435297885970532
93,0.696056017524085
94,0.625296730751096
97,0.5565611552825542
98,0.6555144286872575
99,0.6888473242120081
