origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041320,1938.6506,1416.0
53011040604,53011041331,332.97992,70.0
53011040604,53011042100,30.674593,0.0
53011040604,53011041334,1248.2634,141.0
53011040604,53011041208,211.77364,70.0
53011040604,53011041003,27.858248,0.0
53011040604,53011041600,148.35764,407.0
53011040604,53011041114,371.85016,2390.0
53011040604,53011041700,83.12178,141.0
53011040604,53011041317,754.14685,584.0
53011040604,53011041309,361.41733,0.0
53011040604,53011041011,60.277363,141.0
53011040604,53011043100,160.9111,141.0
53011040604,53011041326,574.07056,5472.0
53011040604,53011041312,857.3651,1576.0
53011040604,53011041328,2844.0364,920.0
53011040604,53011042400,54.49056,708.0
53011040604,53011042601,76.76753,885.0
53011040604,53011042700,131.73624,0.0
53011040604,53011041325,1003.5857,159.0
53011040604,53011041323,1916.6058,655.0
53011040604,53011041112,232.64551,141.0
53011040604,53011043000,82.734886,0.0
53011040604,53011041337,552.251,761.0
53011040604,53011041203,433.32294,460.0
53011040604,53011042900,67.14378,159.0
53011040604,53011041800,54.2657,0.0
53011040604,53011041111,223.11679,0.0
53011040604,53011041329,3005.2195,2567.0
53011040604,53011041332,669.1216,141.0
53011040604,53011041205,298.45282,495.0
53011040604,53011041104,279.90668,0.0
53011040604,53011040604,1053.7247,2461.0
53011040604,53011041330,452.00995,0.0
53011040604,53011042500,30.855095,460.0
53011040604,53011041322,2259.2095,1416.0
53011040604,53011041310,488.29953,141.0
53011040604,53011041206,513.22906,70.0
53011040604,53011041313,330.18326,371.0
53011040604,53011041333,525.9093,0.0
53011040604,53011041319,732.6834,690.0
53011040604,53011041321,881.06836,265.0
53011040604,53011041105,135.14662,141.0
53011040604,53011042800,78.13932,0.0
53011040604,53011042300,45.331177,70.0
53011040604,53011041110,157.13686,0.0
53011040604,53011041900,34.354706,141.0
53011040604,53011042000,21.598745,0.0
53011041003,53011041110,497.03723,77.0
53011041003,53011042100,584.7043,0.0
53011041003,53011041800,484.23972,0.0
53011041003,53011041322,323.6863,155.0
53011041003,53011041205,237.0028,544.0
53011041003,53011041900,453.85077,2351.0
53011041003,53011042000,411.36102,77.0
53011041003,53011041329,76.07905,0.0
53011041003,53011041317,176.98695,77.0
53011041003,53011042900,144.15694,349.0
53011041003,53011041334,30.648556,0.0
53011041003,53011041111,420.0124,77.0
53011041003,53011040604,10.4693775,155.0
53011041003,53011041104,139.93613,77.0
53011041003,53011041003,730.4212,1379.0
53011041003,53011042800,249.61922,77.0
53011041003,53011042400,842.9512,1107.0
53011041003,53011041310,37.01013,0.0
53011041003,53011041323,117.67002,0.0
53011041003,53011041313,143.36285,77.0
53011041003,53011042500,404.60052,699.0
53011041003,53011043100,131.60333,155.0
53011041003,53011041206,194.36806,155.0
53011041003,53011041309,55.312855,0.0
53011041003,53011042300,861.66815,252.0
53011041003,53011043000,115.92929,0.0
53011041003,53011041112,371.98975,0.0
53011041003,53011041208,79.48478,0.0
53011041003,53011041319,51.706352,0.0
53011041003,53011041011,464.78366,310.0
53011041003,53011041203,302.18564,233.0
53011041003,53011041320,103.49977,77.0
53011041003,53011041700,445.56168,310.0
53011041003,53011041114,291.27615,1146.0
53011041003,53011041312,154.41847,155.0
53011041003,53011041337,80.57956,233.0
53011041003,53011041600,374.1772,233.0
53011041003,53011041105,340.15976,310.0
53011041003,53011042700,568.60095,77.0
53011041003,53011042601,407.69604,1243.0
53011041003,53011041325,27.512625,0.0
53011041003,53011041326,53.055843,155.0
53011041003,53011041328,58.400627,0.0
53011041003,53011041332,43.09216,0.0
53011041003,53011041330,73.63433,0.0
53011041003,53011041331,90.24862,0.0
53011041003,53011041321,24.829237,0.0
53011041003,53011041333,40.419464,0.0
