origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041900,92.64778,141.0
53011040604,53011041114,485.8788,2390.0
53011040604,53011042300,100.33524,70.0
53011040604,53011041003,80.59611,0.0
53011040604,53011041112,294.32626,141.0
53011040604,53011041326,736.78723,5472.0
53011040604,53011041310,661.1072,141.0
53011040604,53011042500,92.947975,460.0
53011040604,53011041317,791.9513,584.0
53011040604,53011042800,165.63638,0.0
53011040604,53011040604,1178.3396,2461.0
53011040604,53011042400,124.983604,708.0
53011040604,53011041203,544.7047,460.0
53011040604,53011041105,238.13365,141.0
53011040604,53011042900,171.06058,159.0
53011040604,53011041320,1183.9807,1416.0
53011040604,53011041329,2135.6763,2567.0
53011040604,53011041325,1084.1385,159.0
53011040604,53011041313,488.47318,371.0
53011040604,53011041206,488.49365,70.0
53011040604,53011043100,290.14478,141.0
53011040604,53011041328,1846.1458,920.0
53011040604,53011041800,129.10112,0.0
53011040604,53011042601,166.59705,885.0
53011040604,53011042000,69.31301,0.0
53011040604,53011041334,1133.8641,141.0
53011040604,53011041104,412.0769,0.0
53011040604,53011043000,188.67409,0.0
53011040604,53011041700,158.73775,141.0
53011040604,53011041312,883.8968,1576.0
53011040604,53011041337,659.24854,761.0
53011040604,53011041330,619.276,0.0
53011040604,53011042100,73.38583,0.0
53011040604,53011041309,531.34625,0.0
53011040604,53011041208,322.31223,70.0
53011040604,53011041205,431.0859,495.0
53011040604,53011041332,741.7165,141.0
53011040604,53011041011,126.92711,141.0
53011040604,53011041110,191.75497,0.0
53011040604,53011041322,1730.4274,1416.0
53011040604,53011041333,599.5387,0.0
53011040604,53011041323,1437.0505,655.0
53011040604,53011041319,800.7457,690.0
53011040604,53011042700,234.25041,0.0
53011040604,53011041321,891.99896,265.0
53011040604,53011041111,325.45535,0.0
53011040604,53011041331,459.36496,70.0
53011040604,53011041600,231.36418,407.0
53011041003,53011041111,395.30185,77.0
53011041003,53011042300,680.43024,252.0
53011041003,53011041104,191.68051,77.0
53011041003,53011041205,257.50864,544.0
53011041003,53011041337,127.66287,233.0
53011041003,53011041331,131.56467,0.0
53011041003,53011041600,384.3313,233.0
53011041003,53011041700,446.95255,310.0
53011041003,53011042800,283.6109,77.0
53011041003,53011041334,67.92499,0.0
53011041003,53011041003,643.5036,1379.0
53011041003,53011043000,176.78183,0.0
53011041003,53011042100,533.3632,0.0
53011041003,53011041330,102.882545,0.0
53011041003,53011041326,90.133026,155.0
53011041003,53011042700,451.30942,77.0
53011041003,53011041329,112.03339,0.0
53011041003,53011041332,87.23571,0.0
53011041003,53011043100,187.2195,155.0
53011041003,53011041110,294.03137,77.0
53011041003,53011041208,137.23633,0.0
53011041003,53011041203,282.751,233.0
53011041003,53011041011,471.536,310.0
53011041003,53011040604,28.167646,155.0
53011041003,53011041321,57.373398,0.0
53011041003,53011041800,464.4647,0.0
53011041003,53011041328,73.938614,0.0
53011041003,53011041112,268.09775,0.0
53011041003,53011041333,81.20072,0.0
53011041003,53011042400,681.47186,1107.0
53011041003,53011042000,446.3579,77.0
53011041003,53011041900,483.6656,2351.0
53011041003,53011041317,178.58072,77.0
53011041003,53011042500,414.60477,699.0
53011041003,53011042900,209.5256,349.0
53011041003,53011042601,442.78967,1243.0
53011041003,53011041310,70.624886,0.0
53011041003,53011041319,76.14177,0.0
53011041003,53011041313,183.23383,77.0
53011041003,53011041325,51.175358,0.0
53011041003,53011041206,164.11823,155.0
53011041003,53011041105,302.41052,310.0
53011041003,53011041320,97.184166,77.0
53011041003,53011041312,171.58157,155.0
53011041003,53011041309,94.234375,0.0
53011041003,53011041114,302.93124,1146.0
53011041003,53011041323,127.19718,0.0
53011041003,53011041322,313.943,155.0
