origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041700,123.07597,141.0
53011040604,53011041325,1386.2775,159.0
53011040604,53011041313,328.02863,371.0
53011040604,53011042900,100.84214,159.0
53011040604,53011042700,224.86607,0.0
53011040604,53011041322,834.7031,1416.0
53011040604,53011041332,840.7492,141.0
53011040604,53011041800,118.2006,0.0
53011040604,53011041320,900.7477,1416.0
53011040604,53011041310,995.9458,141.0
53011040604,53011042100,57.457794,0.0
53011040604,53011041203,528.54346,460.0
53011040604,53011041011,103.40875,141.0
53011040604,53011041900,51.780437,141.0
53011040604,53011041333,755.266,0.0
53011040604,53011041319,1133.1097,690.0
53011040604,53011042601,74.06264,885.0
53011040604,53011041114,367.4917,2390.0
53011040604,53011041321,1015.8332,265.0
53011040604,53011041326,631.23737,5472.0
53011040604,53011041206,573.09625,70.0
53011040604,53011041104,439.93225,0.0
53011040604,53011041331,400.37576,70.0
53011040604,53011041600,167.11456,407.0
53011040604,53011041110,288.70016,0.0
53011040604,53011043100,359.6682,141.0
53011040604,53011042000,35.804787,0.0
53011040604,53011041337,556.57965,761.0
53011040604,53011041105,359.13553,141.0
53011040604,53011041112,385.22128,141.0
53011040604,53011041328,1283.3351,920.0
53011040604,53011042300,58.612064,70.0
53011040604,53011040604,2449.8967,2461.0
53011040604,53011041111,233.80634,0.0
53011040604,53011042800,121.42166,0.0
53011040604,53011042400,40.38946,708.0
53011040604,53011041312,872.1225,1576.0
53011040604,53011043000,139.04237,0.0
53011040604,53011041208,386.34705,70.0
53011040604,53011041309,818.9114,0.0
53011040604,53011042500,26.793335,460.0
53011040604,53011041329,1237.5846,2567.0
53011040604,53011041317,979.989,584.0
53011040604,53011041330,994.8597,0.0
53011040604,53011041323,1451.6404,655.0
53011040604,53011041003,71.433495,0.0
53011040604,53011041334,1098.5912,141.0
53011040604,53011041205,423.96735,495.0
53011041003,53011041003,938.71954,1379.0
53011041003,53011041313,121.52818,77.0
53011041003,53011042000,485.7837,77.0
53011041003,53011042400,441.82797,1107.0
53011041003,53011041328,51.346306,0.0
53011041003,53011041334,49.54152,0.0
53011041003,53011041205,276.36282,544.0
53011041003,53011041105,334.43542,310.0
53011041003,53011041310,89.99877,0.0
53011041003,53011043100,280.98355,155.0
53011041003,53011042900,179.86137,349.0
53011041003,53011041337,80.16084,233.0
53011041003,53011040604,44.44568,155.0
53011041003,53011042300,596.9295,252.0
53011041003,53011041322,133.6499,155.0
53011041003,53011041330,137.42163,0.0
53011041003,53011042601,304.16675,1243.0
53011041003,53011041312,148.34439,155.0
53011041003,53011041206,182.27576,155.0
53011041003,53011041208,166.33633,0.0
53011041003,53011042800,310.50153,77.0
53011041003,53011041011,556.1947,310.0
53011041003,53011043000,160.50717,0.0
53011041003,53011042100,611.2765,0.0
53011041003,53011041323,96.33109,0.0
53011041003,53011041331,102.384636,0.0
53011041003,53011041104,280.50272,77.0
53011041003,53011042700,425.0039,77.0
53011041003,53011042500,348.73325,699.0
53011041003,53011041203,251.64398,233.0
53011041003,53011041110,239.10759,77.0
53011041003,53011041700,516.41174,310.0
53011041003,53011041320,103.29969,77.0
53011041003,53011041800,604.2851,0.0
53011041003,53011041333,71.10044,0.0
53011041003,53011041600,396.3868,233.0
53011041003,53011041332,83.415,0.0
53011041003,53011041317,168.73611,77.0
53011041003,53011041321,43.944126,0.0
53011041003,53011041114,328.83844,1146.0
53011041003,53011041326,56.11113,155.0
53011041003,53011041900,459.9084,2351.0
53011041003,53011041319,103.46768,0.0
53011041003,53011041112,267.4024,0.0
53011041003,53011041111,459.53223,77.0
53011041003,53011041325,50.040863,0.0
53011041003,53011041329,54.546005,0.0
53011041003,53011041309,128.2661,0.0
