origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041332,685.65936,141.0
53011040604,53011041312,867.25745,1576.0
53011040604,53011042601,78.32056,885.0
53011040604,53011041329,2938.9124,2567.0
53011040604,53011041321,924.2055,265.0
53011040604,53011041011,66.006386,141.0
53011040604,53011041313,356.00864,371.0
53011040604,53011041319,739.1043,690.0
53011040604,53011043100,165.66678,141.0
53011040604,53011041323,1882.0199,655.0
53011040604,53011041700,85.859634,141.0
53011040604,53011041110,165.14308,0.0
53011040604,53011041208,222.60611,70.0
53011040604,53011041337,556.46826,761.0
53011040604,53011042900,74.45513,159.0
53011040604,53011042800,83.84511,0.0
53011040604,53011041333,556.30707,0.0
53011040604,53011041600,155.70557,407.0
53011040604,53011041003,30.984518,0.0
53011040604,53011041205,306.91034,495.0
53011040604,53011041114,370.8802,2390.0
53011040604,53011041326,608.49963,5472.0
53011040604,53011041328,2692.0872,920.0
53011040604,53011043000,86.86111,0.0
53011040604,53011041900,39.75002,141.0
53011040604,53011041111,223.12811,0.0
53011040604,53011042100,33.573902,0.0
53011040604,53011042400,62.72813,708.0
53011040604,53011041334,1291.244,141.0
53011040604,53011041104,279.0211,0.0
53011040604,53011041309,378.16052,0.0
53011040604,53011041322,2302.5586,1416.0
53011040604,53011042300,48.01064,70.0
53011040604,53011041112,224.8181,141.0
53011040604,53011040604,1050.4388,2461.0
53011040604,53011041105,141.13695,141.0
53011040604,53011042000,27.243372,0.0
53011040604,53011041331,361.15448,70.0
53011040604,53011041317,772.71533,584.0
53011040604,53011042500,37.06212,460.0
53011040604,53011041330,480.13773,0.0
53011040604,53011041320,1745.8372,1416.0
53011040604,53011041325,1013.1688,159.0
53011040604,53011041800,57.711197,0.0
53011040604,53011041203,446.3101,460.0
53011040604,53011041310,497.42407,141.0
53011040604,53011041206,470.23358,70.0
53011040604,53011042700,142.65797,0.0
53011041003,53011041310,38.558693,0.0
53011041003,53011042601,406.7504,1243.0
53011041003,53011042100,562.7149,0.0
53011041003,53011041105,349.1858,310.0
53011041003,53011041309,57.39971,0.0
53011041003,53011041206,187.72314,155.0
53011041003,53011042700,561.1972,77.0
53011041003,53011041334,32.776188,0.0
53011041003,53011041323,116.57773,0.0
53011041003,53011041111,434.99667,77.0
53011041003,53011041329,84.71486,0.0
53011041003,53011042400,889.2382,1107.0
53011041003,53011042300,822.4612,252.0
53011041003,53011041322,330.92044,155.0
53011041003,53011041011,461.96475,310.0
53011041003,53011041800,473.44693,0.0
53011041003,53011041333,41.369648,0.0
53011041003,53011042000,424.56674,77.0
53011041003,53011041114,301.72284,1146.0
53011041003,53011041317,179.55562,77.0
53011041003,53011040604,12.01283,155.0
53011041003,53011041208,82.961044,0.0
53011041003,53011041331,89.206795,0.0
53011041003,53011041700,441.8418,310.0
53011041003,53011041203,307.37698,233.0
53011041003,53011041328,61.167908,0.0
53011041003,53011041326,52.565346,155.0
53011041003,53011041321,25.66829,0.0
53011041003,53011041330,73.27993,0.0
53011041003,53011041110,466.62988,77.0
53011041003,53011041900,465.34296,2351.0
53011041003,53011041332,46.23594,0.0
53011041003,53011043100,137.4523,155.0
53011041003,53011041319,54.97486,0.0
53011041003,53011042900,144.54747,349.0
53011041003,53011043000,119.89624,0.0
53011041003,53011041313,140.20502,77.0
53011041003,53011041325,28.96452,0.0
53011041003,53011041003,738.4766,1379.0
53011041003,53011041600,376.2314,233.0
53011041003,53011041205,244.8399,544.0
53011041003,53011041337,80.10368,233.0
53011041003,53011042800,245.32419,77.0
53011041003,53011041104,148.45421,77.0
53011041003,53011041112,367.85544,0.0
53011041003,53011041312,157.50568,155.0
53011041003,53011041320,98.063484,77.0
53011041003,53011042500,356.97324,699.0
