tile,cpc
10,0.5103439638868876
101,0.9233545282694621
103,0.6960142377322894
104,0.7070208078937658
107,0.6662926461315111
113,0.618119520565583
114,0.658477724240098
117,0.702909093803097
118,0.6707344046219832
119,0.8329736040737137
132,0.8782800193724594
135,0.8009785735786648
143,0.8514755684567006
146,0.8728105631905146
147,0.6718111586296696
148,0.6956307694364297
153,0.9058413251961639
156,0.7617170408282682
157,0.545603247094461
158,0.7341147083733461
160,0.7335788555048579
161,0.7839183902396428
163,0.7168458596716615
164,0.7613921779691425
165,0.8721590909090909
166,0.8739754098360656
17,0.6827328593806483
173,0.6910244781868673
177,0.7523963490218771
178,0.72372634643377
18,0.6568627450980392
189,0.7432762836185819
190,0.7017062874727471
191,0.89120151371807
192,0.6610293045633474
195,0.6026551428588643
196,0.7982115741521849
202,0.8238568588469185
207,0.6079016681299385
208,0.7132467532467532
209,0.8034887860448559
21,0.5623572596805564
210,0.847809667673716
212,0.7572176341665833
213,0.7149706895925096
22,0.45906111868647603
221,0.8389657215108791
23,0.6518049195949275
235,0.6857290056671819
240,0.8770326777141088
241,0.7421689230456026
246,0.8134994300301164
248,0.7689995312745728
251,0.9037309995393827
253,0.9254128929142248
255,0.7663869326916918
256,0.7529209621993127
266,0.7557868903901773
267,0.7604139890923445
270,0.7074613284804367
271,0.7187967697603012
274,0.7646272149782681
277,0.6584914391485424
278,0.6721202683444636
284,0.7979351032448377
290,0.7970234325522483
293,0.6205348705522218
295,0.10152055049484736
296,0.6947549441100602
297,0.6184873949579832
30,0.5712941365830562
300,0.6208021092115585
301,0.6819256133896107
302,0.6159532952789525
303,0.8077757125154895
306,0.7016528925619835
31,0.5843909642446034
311,0.9465687515826792
318,0.6437397021809235
319,0.6045175283732823
32,0.44943659779903944
320,0.6085394738985923
321,0.4091221313346507
323,0.8530461590989191
325,0.661744074883933
326,0.673253618628068
328,0.7330891308222434
331,0.6984367120524458
333,0.8507581803671189
342,0.3315260976480869
345,0.7234098382143161
347,0.631496329553539
348,0.630365253134312
349,0.6942984469432596
352,0.8113258852508775
354,0.6818725693924975
355,0.5497501105208014
356,0.6413306494914449
359,0.5672032946461999
360,0.8040123456790124
362,0.82981220657277
365,0.8813486982501068
37,0.6927654806742094
371,0.24480935447169025
373,0.6456698957292383
377,0.6811248506799441
379,0.7531610864558747
38,0.593390452876377
383,0.6378263856409597
386,0.8527131782945736
388,0.881198347107438
39,0.6432384476196762
390,0.9218900675024108
399,0.43199921704831906
4,0.5789789113324814
40,0.519666815447661
401,0.749560220345376
402,0.7938065608846465
405,0.7272220365338005
408,0.8433083760649128
41,0.550394793026244
411,0.620752811640749
412,0.6640291967903333
414,0.8157878200031651
417,0.9068432671081678
42,0.534183818820921
422,0.8692566305565932
43,0.6570465026003328
437,0.7159533073929961
438,0.9115281501340483
439,0.6853146853146853
44,0.6184527508624188
445,0.918236549766004
45,0.7990957897711218
450,0.6786273999262223
456,0.6404682743520695
463,0.7882363469654341
467,0.9042469005804674
47,0.5647814617372401
49,0.6178704076864211
5,0.6800981152088773
50,0.7068954079838122
54,0.7405594848484546
55,0.7159736423540104
57,0.8024076380240763
58,0.7386030949393559
60,0.689856767027185
70,0.702670699536629
72,0.8181598689141321
73,0.7120334322789309
78,0.7807806118158268
80,0.8215536215767465
82,0.6933406181541423
84,0.5988919861611497
87,0.5484722746133535
88,0.7485611887479882
9,0.6894008870252083
91,0.8435297885970532
93,0.7029791366075131
94,0.6491157293140444
97,0.5832596621233183
98,0.6215895851645854
99,0.6626501376356468
