origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041326,517.8664,5472.0
53011040604,53011041319,1068.1979,690.0
53011040604,53011041800,208.21225,0.0
53011040604,53011041328,1221.574,920.0
53011040604,53011041011,174.20636,141.0
53011040604,53011042500,32.24694,460.0
53011040604,53011041900,72.928505,141.0
53011040604,53011041317,973.1756,584.0
53011040604,53011041331,397.81216,70.0
53011040604,53011041330,949.0295,0.0
53011040604,53011041334,922.1036,141.0
53011040604,53011041310,897.97375,141.0
53011040604,53011041309,763.16223,0.0
53011040604,53011041105,434.0701,141.0
53011040604,53011042900,114.403336,159.0
53011040604,53011041208,423.16742,70.0
53011040604,53011043100,432.60355,141.0
53011040604,53011041323,1440.6101,655.0
53011040604,53011041112,425.48218,141.0
53011040604,53011041203,558.2751,460.0
53011040604,53011041329,1091.1837,2567.0
53011040604,53011042400,58.841347,708.0
53011040604,53011041337,499.1529,761.0
53011040604,53011041322,774.9474,1416.0
53011040604,53011041325,1370.527,159.0
53011040604,53011041332,722.4778,141.0
53011040604,53011041313,347.21857,371.0
53011040604,53011042100,96.42302,0.0
53011040604,53011041111,316.7011,0.0
53011040604,53011041104,480.98196,0.0
53011040604,53011041320,923.1361,1416.0
53011040604,53011042700,310.52246,0.0
53011040604,53011041003,138.40541,0.0
53011040604,53011043000,162.62411,0.0
53011040604,53011042800,172.86154,0.0
53011040604,53011041110,268.95493,0.0
53011040604,53011041333,637.6109,0.0
53011040604,53011041321,828.82434,265.0
53011040604,53011040604,2619.2036,2461.0
53011040604,53011042601,101.51633,885.0
53011040604,53011041700,197.91074,141.0
53011040604,53011042000,49.80416,0.0
53011040604,53011042300,97.88468,70.0
53011040604,53011041206,583.60474,70.0
53011040604,53011041114,428.04782,2390.0
53011040604,53011041600,246.47374,407.0
53011040604,53011041312,817.0402,1576.0
53011040604,53011041205,456.0173,495.0
53011041003,53011041600,370.33936,233.0
53011041003,53011041800,573.7202,0.0
53011041003,53011041313,162.2148,77.0
53011041003,53011041110,242.14249,77.0
53011041003,53011041320,102.155396,77.0
53011041003,53011041312,174.69363,155.0
53011041003,53011041205,280.33267,544.0
53011041003,53011041111,448.8716,77.0
53011041003,53011041330,152.03716,0.0
53011041003,53011041332,130.25493,0.0
53011041003,53011041328,63.80458,0.0
53011041003,53011042100,537.1562,0.0
53011041003,53011041003,1010.59546,1379.0
53011041003,53011042700,420.2191,77.0
53011041003,53011042500,250.69998,699.0
53011041003,53011041206,179.27362,155.0
53011041003,53011043100,289.3757,155.0
53011041003,53011041333,117.785515,0.0
53011041003,53011041329,90.49863,0.0
53011041003,53011040604,64.94014,155.0
53011041003,53011042800,296.76297,77.0
53011041003,53011041309,160.74162,0.0
53011041003,53011041321,77.541275,0.0
53011041003,53011041334,84.57819,0.0
53011041003,53011041114,341.0096,1146.0
53011041003,53011041337,127.274025,233.0
53011041003,53011042400,359.183,1107.0
53011041003,53011041011,504.20422,310.0
53011041003,53011041700,475.33768,310.0
53011041003,53011041310,124.7279,0.0
53011041003,53011041325,70.80079,0.0
53011041003,53011041326,88.309875,155.0
53011041003,53011041331,145.00674,0.0
53011041003,53011041317,166.80908,77.0
53011041003,53011042900,181.6054,349.0
53011041003,53011041322,164.61823,155.0
53011041003,53011041900,373.55545,2351.0
53011041003,53011042300,530.7224,252.0
53011041003,53011041112,256.70038,0.0
53011041003,53011041323,108.58431,0.0
53011041003,53011041203,261.30063,233.0
53011041003,53011041105,315.9115,310.0
53011041003,53011041208,204.34938,0.0
53011041003,53011041104,303.7116,77.0
53011041003,53011043000,178.49274,0.0
53011041003,53011041319,109.29351,0.0
53011041003,53011042000,374.0444,77.0
53011041003,53011042601,275.71216,1243.0
