origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041011,221.94254,141.0
53011040604,53011041900,152.55618,141.0
53011040604,53011042300,166.81232,70.0
53011040604,53011042000,125.127686,0.0
53011040604,53011041800,248.27054,0.0
53011040604,53011041112,456.34778,141.0
53011040604,53011041700,246.21591,141.0
53011040604,53011042100,165.95958,0.0
53011040604,53011041328,1193.9521,920.0
53011040604,53011041334,931.6492,141.0
53011040604,53011041600,290.26102,407.0
53011040604,53011041317,786.9627,584.0
53011040604,53011041337,561.5004,761.0
53011040604,53011041320,1070.9686,1416.0
53011040604,53011041206,668.9371,70.0
53011040604,53011040604,1776.7928,2461.0
53011040604,53011041330,842.3544,0.0
53011040604,53011042400,135.45898,708.0
53011040604,53011041322,739.4988,1416.0
53011040604,53011041309,728.9705,0.0
53011040604,53011041312,763.1171,1576.0
53011040604,53011041319,1006.2488,690.0
53011040604,53011041332,755.4229,141.0
53011040604,53011041110,385.55057,0.0
53011040604,53011042700,338.4684,0.0
53011040604,53011041104,503.4784,0.0
53011040604,53011041331,480.2383,70.0
53011040604,53011041205,481.2139,495.0
53011040604,53011041313,430.70538,371.0
53011040604,53011041326,621.49713,5472.0
53011040604,53011041323,1057.1497,655.0
53011040604,53011041310,851.093,141.0
53011040604,53011041003,195.44862,0.0
53011040604,53011042601,181.04164,885.0
53011040604,53011043000,253.48758,0.0
53011040604,53011041325,1156.5054,159.0
53011040604,53011041329,1045.9421,2567.0
53011040604,53011043100,442.6425,141.0
53011040604,53011042900,205.51675,159.0
53011040604,53011042800,246.93736,0.0
53011040604,53011042500,111.896835,460.0
53011040604,53011041114,454.20294,2390.0
53011040604,53011041333,696.47394,0.0
53011040604,53011041203,540.95764,460.0
53011040604,53011041321,882.6483,265.0
53011040604,53011041208,453.6306,70.0
53011040604,53011041105,413.19058,141.0
53011040604,53011041111,360.75366,0.0
53011041003,53011041208,202.3412,0.0
53011041003,53011042300,481.90985,252.0
53011041003,53011041331,159.48634,0.0
53011041003,53011041325,104.521706,0.0
53011041003,53011041323,138.28375,0.0
53011041003,53011041105,358.48654,310.0
53011041003,53011041111,346.21338,77.0
53011041003,53011041313,172.8542,77.0
53011041003,53011041334,110.64968,0.0
53011041003,53011041104,245.06323,77.0
53011041003,53011042000,394.56763,77.0
53011041003,53011041205,266.8511,544.0
53011041003,53011041003,672.7818,1379.0
53011041003,53011041310,139.1237,0.0
53011041003,53011041112,320.8859,0.0
53011041003,53011041203,261.26978,233.0
53011041003,53011041330,179.51106,0.0
53011041003,53011041329,109.352646,0.0
53011041003,53011041312,184.88394,155.0
53011041003,53011042900,211.82904,349.0
53011041003,53011043000,203.39873,0.0
53011041003,53011041337,142.92502,233.0
53011041003,53011043100,263.60385,155.0
53011041003,53011041600,335.09015,233.0
53011041003,53011041321,104.73005,0.0
53011041003,53011041332,142.71173,0.0
53011041003,53011041319,142.67389,0.0
53011041003,53011041800,489.7052,0.0
53011041003,53011042500,303.78433,699.0
53011041003,53011041317,198.24715,77.0
53011041003,53011042700,407.07242,77.0
53011041003,53011041011,446.69797,310.0
53011041003,53011041328,97.13866,0.0
53011041003,53011042100,497.4065,0.0
53011041003,53011041206,238.50717,155.0
53011041003,53011041110,386.69333,77.0
53011041003,53011041700,415.5789,310.0
53011041003,53011041333,132.9451,0.0
53011041003,53011041322,172.93733,155.0
53011041003,53011042400,374.46732,1107.0
53011041003,53011041309,168.84425,0.0
53011041003,53011041320,147.17085,77.0
53011041003,53011040604,95.33324,155.0
53011041003,53011041326,114.896286,155.0
53011041003,53011042601,291.51868,1243.0
53011041003,53011041900,387.06226,2351.0
53011041003,53011041114,271.60297,1146.0
53011041003,53011042800,288.3901,77.0
