origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041312,860.9599,1576.0
53011040604,53011041112,285.67004,141.0
53011040604,53011041600,240.04495,407.0
53011040604,53011041337,703.9883,761.0
53011040604,53011043100,250.37112,141.0
53011040604,53011043000,188.71194,0.0
53011040604,53011042500,89.82495,460.0
53011040604,53011041203,529.9285,460.0
53011040604,53011042900,159.34239,159.0
53011040604,53011041331,493.4072,70.0
53011040604,53011041321,990.2332,265.0
53011040604,53011040604,1068.7958,2461.0
53011040604,53011041110,176.30598,0.0
53011040604,53011041208,330.07095,70.0
53011040604,53011042700,212.9863,0.0
53011040604,53011041334,1215.5476,141.0
53011040604,53011041206,487.32413,70.0
53011040604,53011041330,561.40106,0.0
53011040604,53011041114,462.48352,2390.0
53011040604,53011041317,761.7039,584.0
53011040604,53011041313,485.93927,371.0
53011040604,53011041333,677.93884,0.0
53011040604,53011041003,68.61183,0.0
53011040604,53011041325,995.6194,159.0
53011040604,53011041322,1771.062,1416.0
53011040604,53011042300,105.0769,70.0
53011040604,53011042000,68.516884,0.0
53011040604,53011041320,1288.7073,1416.0
53011040604,53011041309,474.01297,0.0
53011040604,53011041326,737.9225,5472.0
53011040604,53011041111,305.6176,0.0
53011040604,53011041323,1484.8499,655.0
53011040604,53011041700,158.7993,141.0
53011040604,53011041310,602.34143,141.0
53011040604,53011042100,80.707985,0.0
53011040604,53011042601,165.01178,885.0
53011040604,53011041328,1924.8912,920.0
53011040604,53011041332,754.9896,141.0
53011040604,53011041800,110.477295,0.0
53011040604,53011041104,375.5492,0.0
53011040604,53011041105,220.59212,141.0
53011040604,53011041319,752.7149,690.0
53011040604,53011041900,94.22051,141.0
53011040604,53011041011,128.60449,141.0
53011040604,53011042400,134.34877,708.0
53011040604,53011041205,395.42166,495.0
53011040604,53011041329,2224.301,2567.0
53011040604,53011042800,170.04993,0.0
53011041003,53011041205,260.7963,544.0
53011041003,53011041600,374.83176,233.0
53011041003,53011042000,452.07303,77.0
53011041003,53011042601,433.20563,1243.0
53011041003,53011041111,393.80832,77.0
53011041003,53011041329,111.193405,0.0
53011041003,53011042800,293.9721,77.0
53011041003,53011041309,87.45618,0.0
53011041003,53011041331,132.1185,0.0
53011041003,53011042300,710.5328,252.0
53011041003,53011041337,122.99798,233.0
53011041003,53011041320,93.42195,77.0
53011041003,53011041700,444.25354,310.0
53011041003,53011041323,127.52499,0.0
53011041003,53011043000,180.3949,0.0
53011041003,53011041011,461.56128,310.0
53011041003,53011041206,155.85992,155.0
53011041003,53011041328,69.51395,0.0
53011041003,53011041313,187.26357,77.0
53011041003,53011041800,448.04196,0.0
53011041003,53011042100,537.63086,0.0
53011041003,53011041110,291.35413,77.0
53011041003,53011041332,81.10156,0.0
53011041003,53011041321,51.062775,0.0
53011041003,53011042400,771.8455,1107.0
53011041003,53011041003,615.8163,1379.0
53011041003,53011041333,72.558365,0.0
53011041003,53011043100,176.3176,155.0
53011041003,53011041105,295.91858,310.0
53011041003,53011040604,23.702818,155.0
53011041003,53011041322,308.96753,155.0
53011041003,53011041312,174.35751,155.0
53011041003,53011042900,204.72752,349.0
53011041003,53011041203,294.96964,233.0
53011041003,53011042700,457.93616,77.0
53011041003,53011041325,46.847645,0.0
53011041003,53011042500,446.3539,699.0
53011041003,53011041900,487.32553,2351.0
53011041003,53011041114,308.27646,1146.0
53011041003,53011041330,95.23783,0.0
53011041003,53011041317,180.1635,77.0
53011041003,53011041208,126.21752,0.0
53011041003,53011041334,61.33555,0.0
53011041003,53011041326,92.05993,155.0
53011041003,53011041310,66.531624,0.0
53011041003,53011041112,259.55615,0.0
53011041003,53011041319,68.31846,0.0
53011041003,53011041104,184.68623,77.0
