origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041003,28.37912,0.0
53011040604,53011041319,773.49634,690.0
53011040604,53011043100,165.94687,141.0
53011040604,53011040604,1130.1199,2461.0
53011040604,53011041331,347.53204,70.0
53011040604,53011041011,62.40469,141.0
53011040604,53011042000,20.339907,0.0
53011040604,53011041330,473.20056,0.0
53011040604,53011041329,2901.559,2567.0
53011040604,53011042100,29.558283,0.0
53011040604,53011041800,54.20448,0.0
53011040604,53011041326,602.39954,5472.0
53011040604,53011041309,394.37363,0.0
53011040604,53011041208,237.32375,70.0
53011040604,53011041325,993.1889,159.0
53011040604,53011041112,223.27017,141.0
53011040604,53011041317,718.951,584.0
53011040604,53011041320,1781.3087,1416.0
53011040604,53011041334,1415.1863,141.0
53011040604,53011042601,68.90357,885.0
53011040604,53011041333,582.09985,0.0
53011040604,53011041312,834.13776,1576.0
53011040604,53011041323,1825.6116,655.0
53011040604,53011041600,150.8982,407.0
53011040604,53011042900,69.04513,159.0
53011040604,53011042800,75.384766,0.0
53011040604,53011041313,333.38297,371.0
53011040604,53011041110,157.10695,0.0
53011040604,53011042500,26.8926,460.0
53011040604,53011041900,32.56314,141.0
53011040604,53011041205,300.4176,495.0
53011040604,53011041322,2063.0466,1416.0
53011040604,53011041337,582.36194,761.0
53011040604,53011041328,2811.8584,920.0
53011040604,53011041332,751.2557,141.0
53011040604,53011042400,47.128178,708.0
53011040604,53011043000,82.832504,0.0
53011040604,53011042700,135.12605,0.0
53011040604,53011042300,40.40447,70.0
53011040604,53011041310,518.30347,141.0
53011040604,53011041104,287.98672,0.0
53011040604,53011041114,362.78775,2390.0
53011040604,53011041105,138.95244,141.0
53011040604,53011041206,494.50446,70.0
53011040604,53011041111,213.65138,0.0
53011040604,53011041203,419.19727,460.0
53011040604,53011041321,983.80725,265.0
53011040604,53011041700,83.60965,141.0
53011041003,53011041203,297.3427,233.0
53011041003,53011043100,135.48944,155.0
53011041003,53011041313,130.57906,77.0
53011041003,53011042400,846.8631,1107.0
53011041003,53011041205,238.43082,544.0
53011041003,53011041321,24.292194,0.0
53011041003,53011041700,443.75314,310.0
53011041003,53011042500,377.8416,699.0
53011041003,53011042100,613.0823,0.0
53011041003,53011042800,246.6412,77.0
53011041003,53011040604,10.104576,155.0
53011041003,53011041110,478.66702,77.0
53011041003,53011041337,78.97394,233.0
53011041003,53011041322,334.37262,155.0
53011041003,53011041011,474.70297,310.0
53011041003,53011041206,189.52814,155.0
53011041003,53011041317,173.1978,77.0
53011041003,53011043000,116.97933,0.0
53011041003,53011041333,40.250633,0.0
53011041003,53011042300,797.6054,252.0
53011041003,53011041332,43.96601,0.0
53011041003,53011041309,55.526962,0.0
53011041003,53011042700,568.19495,77.0
53011041003,53011041800,493.73352,0.0
53011041003,53011041111,411.17706,77.0
53011041003,53011041323,108.6481,0.0
53011041003,53011041312,147.73364,155.0
53011041003,53011041331,89.36229,0.0
53011041003,53011041104,144.9868,77.0
53011041003,53011041326,48.69788,155.0
53011041003,53011042900,145.43492,349.0
53011041003,53011041003,762.6498,1379.0
53011041003,53011041329,74.93377,0.0
53011041003,53011041330,71.70634,0.0
53011041003,53011041325,27.551037,0.0
53011041003,53011041600,374.7925,233.0
53011041003,53011042000,448.48065,77.0
53011041003,53011041105,350.98672,310.0
53011041003,53011041334,31.274008,0.0
53011041003,53011041320,96.79374,77.0
53011041003,53011042601,402.30078,1243.0
53011041003,53011041208,82.93146,0.0
53011041003,53011041112,361.38995,0.0
53011041003,53011041900,495.7605,2351.0
53011041003,53011041328,54.635654,0.0
53011041003,53011041319,52.13809,0.0
53011041003,53011041114,291.08258,1146.0
53011041003,53011041310,36.432144,0.0
