"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1400000US36005003800","Census Tract 38; Bronx County; New York","1683",
"1400000US36005003900","Census Tract 39; Bronx County; New York","6345",
"1400000US36005004001","Census Tract 40.01; Bronx County; New York","1739",
"1400000US36005004100","Census Tract 41; Bronx County; New York","6146",
"1400000US36005004200","Census Tract 42; Bronx County; New York","7201",
"1400000US36005004300","Census Tract 43; Bronx County; New York","5883",
"1400000US36005004400","Census Tract 44; Bronx County; New York","4642",
"1400000US36005004600","Census Tract 46; Bronx County; New York","1976",
"1400000US36005004800","Census Tract 48; Bronx County; New York","4184",
"1400000US36005005001","Census Tract 50.01; Bronx County; New York","4960",
"1400000US36005005002","Census Tract 50.02; Bronx County; New York","6518",
"1400000US36005005100","Census Tract 51; Bronx County; New York","6459",
"1400000US36005005200","Census Tract 52; Bronx County; New York","2130",
"1400000US36005005300","Census Tract 53; Bronx County; New York","4371",
"1400000US36005005400","Census Tract 54; Bronx County; New York","6804",
"1400000US36005005600","Census Tract 56; Bronx County; New York","2863",
"1400000US36005005902","Census Tract 59.02; Bronx County; New York","2577",
"1400000US36005006000","Census Tract 60; Bronx County; New York","1262",
"1400000US36005006100","Census Tract 61; Bronx County; New York","3444",
"1400000US36005006200","Census Tract 62; Bronx County; New York","6769",
"1400000US36005006301","Census Tract 63.01; Bronx County; New York","6567",
"1400000US36005006302","Census Tract 63.02; Bronx County; New York","19",
"1400000US36005006400","Census Tract 64; Bronx County; New York","4186",
"1400000US36005006500","Census Tract 65; Bronx County; New York","6251",
"1400000US36005006700","Census Tract 67; Bronx County; New York","6893",
"1400000US36005006800","Census Tract 68; Bronx County; New York","3419",
"1400000US36005006900","Census Tract 69; Bronx County; New York","6964",
"1400000US36005007000","Census Tract 70; Bronx County; New York","5021",
"1400000US36005007100","Census Tract 71; Bronx County; New York","2789",
"1400000US36005007200","Census Tract 72; Bronx County; New York","6291",
"1400000US36005007300","Census Tract 73; Bronx County; New York","4205",
"1400000US36005007400","Census Tract 74; Bronx County; New York","3536",
"1400000US36005007500","Census Tract 75; Bronx County; New York","6749",
"1400000US36005007600","Census Tract 76; Bronx County; New York","5682",
"1400000US36005007700","Census Tract 77; Bronx County; New York","1974",
"1400000US36005007800","Census Tract 78; Bronx County; New York","7037",
"1400000US36005007900","Census Tract 79; Bronx County; New York","6826",
"1400000US36005008300","Census Tract 83; Bronx County; New York","6122",
"1400000US36005008400","Census Tract 84; Bronx County; New York","2587",
"1400000US36005008500","Census Tract 85; Bronx County; New York","5894",
"1400000US36005008600","Census Tract 86; Bronx County; New York","4145",
"1400000US36005008700","Census Tract 87; Bronx County; New York","5976",
"1400000US36005008900","Census Tract 89; Bronx County; New York","3118",
"1400000US36005009000","Census Tract 90; Bronx County; New York","3911",
"1400000US36005009200","Census Tract 92; Bronx County; New York","6271",
"1400000US36005009301","Census Tract 93.01; Bronx County; New York","5551",
"1400000US36005009302","Census Tract 93.02; Bronx County; New York","512",
"1400000US36005009600","Census Tract 96; Bronx County; New York","2946",
"1400000US36005009800","Census Tract 98; Bronx County; New York","5903",
"1400000US36005011000","Census Tract 110; Bronx County; New York","0",
"1400000US36005011502","Census Tract 115.02; Bronx County; New York","4396",
"1400000US36005011701","Census Tract 117.01; Bronx County; New York","1554",
"1400000US36005011702","Census Tract 117.02; Bronx County; New York","0",
"1400000US36005011800","Census Tract 118; Bronx County; New York","5324",
"1400000US36005011900","Census Tract 119; Bronx County; New York","5703",
"1400000US36005012101","Census Tract 121.01; Bronx County; New York","3319",
"1400000US36005012102","Census Tract 121.02; Bronx County; New York","1616",
"1400000US36005012300","Census Tract 123; Bronx County; New York","4766",
"1400000US36005012500","Census Tract 125; Bronx County; New York","4139",
"1400000US36005012701","Census Tract 127.01; Bronx County; New York","2184",
"1400000US36005012901","Census Tract 129.01; Bronx County; New York","4923",
"1400000US36005013000","Census Tract 130; Bronx County; New York","1198",
"1400000US36005013100","Census Tract 131; Bronx County; New York","5390",
"1400000US36005013200","Census Tract 132; Bronx County; New York","6652",
"1400000US36005013300","Census Tract 133; Bronx County; New York","6064",
"1400000US36005013500","Census Tract 135; Bronx County; New York","4001",
"1400000US36005013800","Census Tract 138; Bronx County; New York","3060",
"1400000US36005014100","Census Tract 141; Bronx County; New York","7344",
"1400000US36005014300","Census Tract 143; Bronx County; New York","1898",
"1400000US36005014400","Census Tract 144; Bronx County; New York","6046",
"1400000US36005014500","Census Tract 145; Bronx County; New York","7055",
"1400000US36005014701","Census Tract 147.01; Bronx County; New York","6361",
"1400000US36005014702","Census Tract 147.02; Bronx County; New York","5081",
"1400000US36005014900","Census Tract 149; Bronx County; New York","4723",
"1400000US36005015100","Census Tract 151; Bronx County; New York","5957",
"1400000US36005015200","Census Tract 152; Bronx County; New York","2593",
"1400000US36005015300","Census Tract 153; Bronx County; New York","4258",
"1400000US36005015500","Census Tract 155; Bronx County; New York","2891",
"1400000US36005015700","Census Tract 157; Bronx County; New York","5542",
"1400000US36005015800","Census Tract 158; Bronx County; New York","1442",
"1400000US36005015900","Census Tract 159; Bronx County; New York","2481",
"1400000US36005016000","Census Tract 160; Bronx County; New York","4003",
"1400000US36005016100","Census Tract 161; Bronx County; New York","5243",
"1400000US36005016200","Census Tract 162; Bronx County; New York","1908",
"1400000US36005016300","Census Tract 163; Bronx County; New York","34",
"1400000US36005016400","Census Tract 164; Bronx County; New York","1221",
"1400000US36005016500","Census Tract 165; Bronx County; New York","1097",
"1400000US36005016600","Census Tract 166; Bronx County; New York","2625",
"1400000US36005016700","Census Tract 167; Bronx County; New York","3373",
"1400000US36005016900","Census Tract 169; Bronx County; New York","1586",
"1400000US36005017100","Census Tract 171; Bronx County; New York","10",
"1400000US36005017300","Census Tract 173; Bronx County; New York","6395",
"1400000US36005017500","Census Tract 175; Bronx County; New York","6988",
"1400000US36005017701","Census Tract 177.01; Bronx County; New York","4754",
"1400000US36005017702","Census Tract 177.02; Bronx County; New York","4979",
"1400000US36005017901","Census Tract 179.01; Bronx County; New York","5124",
"1400000US36005017902","Census Tract 179.02; Bronx County; New York","3447",
"1400000US36005018101","Census Tract 181.01; Bronx County; New York","3299",
"1400000US36005018102","Census Tract 181.02; Bronx County; New York","5510",
"1400000US36005018301","Census Tract 183.01; Bronx County; New York","4423",
"1400000US36005018302","Census Tract 183.02; Bronx County; New York","3686",
"1400000US36005018400","Census Tract 184; Bronx County; New York","4329",
"1400000US36005018501","Census Tract 185.01; Bronx County; New York","3076",
"1400000US36005018502","Census Tract 185.02; Bronx County; New York","6442",
"1400000US36005018900","Census Tract 189; Bronx County; New York","8360",
"1400000US36005019300","Census Tract 193; Bronx County; New York","6020",
