tile,cpc
10,0.5113802682062109
101,0.9233545282694621
103,0.7058510753246482
104,0.6924555661421714
107,0.6671917836856998
113,0.6214860013806164
114,0.6621227006441054
117,0.7057855583670501
118,0.6790369627324271
119,0.836107429662284
132,0.8853805134382259
135,0.806249690048808
143,0.8514755684567006
146,0.8728105631905146
147,0.6621994376826678
148,0.6712736505602577
153,0.9058413251961639
156,0.781270932532032
157,0.5491573646915183
158,0.7392439365319124
160,0.7385493654721822
161,0.7938130209483225
163,0.7156317015294231
164,0.7613921779691425
165,0.8721590909090909
166,0.8739754098360656
17,0.6827328593806483
173,0.6938581322295194
177,0.7686317232641899
178,0.72372634643377
18,0.6568627450980392
189,0.7432762836185819
190,0.7213801122651905
191,0.89120151371807
192,0.6610293045633474
195,0.6046731099895764
196,0.7982115741521849
202,0.8238568588469185
207,0.6079016681299385
208,0.7132467532467532
209,0.8034887860448559
21,0.5504130389713304
210,0.847809667673716
212,0.7555314330104826
213,0.7131543152405226
22,0.4362844038953053
221,0.8417540573961416
23,0.6574449158694812
235,0.6857290056671819
240,0.8770326777141088
241,0.743133063797842
246,0.8149258087439091
248,0.7704707997778623
251,0.9037309995393827
253,0.9254128929142248
255,0.7574713779483918
256,0.7529209621993127
266,0.7616289757254162
267,0.7740331549888324
270,0.7074613284804367
271,0.7323320188688589
274,0.7646272149782681
277,0.6584914391485424
278,0.6794524024084343
284,0.7979351032448377
290,0.7970234325522483
293,0.6195876857157966
295,0.09280722920941756
296,0.6947549441100602
297,0.6184873949579832
30,0.569281501177938
300,0.619086377501514
301,0.6896304792899435
302,0.6244251930136187
303,0.8077757125154895
306,0.7016528925619835
31,0.5812246974920926
311,0.9465687515826792
318,0.6445559930868686
319,0.6092935211034816
32,0.42282940848311296
320,0.6310826943669853
321,0.47355858969226106
323,0.8546392939542867
325,0.6615661408568749
326,0.673253618628068
328,0.7338494942668726
331,0.6984367120524458
333,0.8507581803671189
342,0.31213525401646813
345,0.6892631334907734
347,0.6109656426911783
348,0.6036009772814124
349,0.6873859583914574
352,0.8278619490376571
354,0.6818505208909267
355,0.5152453167132883
356,0.6390118377715157
359,0.5672032946461999
360,0.8040123456790124
362,0.82981220657277
365,0.8813486982501068
37,0.7175456910873467
371,0.222034616599437
373,0.6033687156462122
377,0.6642034601476531
379,0.7606066818764206
38,0.593390452876377
383,0.5931955450205076
386,0.8527131782945736
388,0.881198347107438
39,0.6334650197443682
390,0.9218900675024108
399,0.4098430530329608
4,0.5709208185699349
40,0.5172985016056365
401,0.746667725365968
402,0.7881276687914169
405,0.745912851615305
408,0.8354446416941259
41,0.5432269616742066
411,0.5988385310084615
412,0.6666291686958746
414,0.8234527250770148
417,0.9068432671081678
42,0.5394426299386499
422,0.8692566305565932
43,0.6576051818404924
437,0.7159533073929961
438,0.9115281501340483
439,0.6853146853146853
44,0.6203915934917356
445,0.9031090825049263
45,0.7990957897711218
450,0.6306689919843148
456,0.6267303406059762
463,0.8140462078553983
467,0.9102089896037119
47,0.5703842616425977
49,0.6191080271790947
5,0.6839203247389034
50,0.6896306377346233
54,0.7354777452624577
55,0.7159736423540104
57,0.8024076380240763
58,0.7386030949393559
60,0.689856767027185
70,0.7044638656470377
72,0.825509569749866
73,0.707922302174286
78,0.7889219918762714
80,0.8306719416202033
82,0.7147498763992004
84,0.5608735641551725
87,0.5484722746133535
88,0.7377201759914747
9,0.7386260155627978
91,0.8435297885970532
93,0.7037718790675394
94,0.6439904232737916
97,0.5836392800144151
98,0.628773357935257
99,0.6638798791044616
