origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041203,636.91125,460.0
53011040604,53011041003,278.41684,0.0
53011040604,53011041323,1373.5253,655.0
53011040604,53011042900,152.16939,159.0
53011040604,53011041320,868.7193,1416.0
53011040604,53011041309,712.4757,0.0
53011040604,53011041104,521.3947,0.0
53011040604,53011041317,982.40045,584.0
53011040604,53011041600,336.38342,407.0
53011040604,53011041321,605.3627,265.0
53011040604,53011041329,805.98584,2567.0
53011040604,53011040604,2089.2214,2461.0
53011040604,53011041326,399.62717,5472.0
53011040604,53011041312,753.3095,1576.0
53011040604,53011041800,346.9167,0.0
53011040604,53011041114,483.22214,2390.0
53011040604,53011041206,674.1617,70.0
53011040604,53011042300,198.15479,70.0
53011040604,53011042100,192.59485,0.0
53011040604,53011041332,598.05597,141.0
53011040604,53011043100,507.58655,141.0
53011040604,53011041110,484.92218,0.0
53011040604,53011042000,80.99329,0.0
53011040604,53011041111,419.04453,0.0
53011040604,53011041105,669.79663,141.0
53011040604,53011041900,136.37738,141.0
53011040604,53011041331,369.0741,70.0
53011040604,53011041328,1189.005,920.0
53011040604,53011041310,770.1191,141.0
53011040604,53011042700,487.14374,0.0
53011040604,53011041337,439.43243,761.0
53011040604,53011041208,446.70694,70.0
53011040604,53011041319,1122.2117,690.0
53011040604,53011043000,187.12762,0.0
53011040604,53011041205,561.5991,495.0
53011040604,53011042500,46.37526,460.0
53011040604,53011041322,716.7561,1416.0
53011040604,53011041313,339.97733,371.0
53011040604,53011041011,276.64072,141.0
53011040604,53011041330,853.1002,0.0
53011040604,53011041112,610.9041,141.0
53011040604,53011041334,644.5822,141.0
53011040604,53011042400,115.98698,708.0
53011040604,53011041700,305.55276,141.0
53011040604,53011041333,527.98706,0.0
53011040604,53011042601,150.55702,885.0
53011040604,53011042800,227.15715,0.0
53011040604,53011041325,1130.2733,159.0
53011041003,53011042601,210.9341,1243.0
53011041003,53011041323,193.07938,0.0
53011041003,53011041331,172.4631,0.0
53011041003,53011042500,172.34267,699.0
53011041003,53011041337,166.98338,233.0
53011041003,53011042800,248.14247,77.0
53011041003,53011041325,160.83983,0.0
53011041003,53011041310,206.52992,0.0
53011041003,53011041321,144.99538,0.0
53011041003,53011041900,246.06561,2351.0
53011041003,53011042900,146.5486,349.0
53011041003,53011041328,158.66518,0.0
53011041003,53011041319,196.66557,0.0
53011041003,53011041208,241.69556,0.0
53011041003,53011041309,232.6336,0.0
53011041003,53011041700,366.85043,310.0
53011041003,53011041206,233.39743,155.0
53011041003,53011041322,235.60808,155.0
53011041003,53011043100,331.32397,155.0
53011041003,53011041011,367.08698,310.0
53011041003,53011041205,312.53857,544.0
53011041003,53011041326,126.1206,155.0
53011041003,53011041313,179.35847,77.0
53011041003,53011041329,184.87344,0.0
53011041003,53011041333,167.12598,0.0
53011041003,53011042000,228.99588,77.0
53011041003,53011041110,264.9143,77.0
53011041003,53011041320,186.2313,77.0
53011041003,53011041112,282.36487,0.0
53011041003,53011040604,155.3458,155.0
53011041003,53011041105,312.71786,310.0
53011041003,53011041203,286.97647,233.0
53011041003,53011041600,317.97256,233.0
53011041003,53011041317,228.8721,77.0
53011041003,53011041800,507.405,0.0
53011041003,53011041111,420.43036,77.0
53011041003,53011041104,340.29462,77.0
53011041003,53011042400,239.95853,1107.0
53011041003,53011042100,345.89767,0.0
53011041003,53011042300,346.74057,252.0
53011041003,53011041332,200.88606,0.0
53011041003,53011041312,235.01505,155.0
53011041003,53011041114,370.47577,1146.0
53011041003,53011042700,380.8486,77.0
53011041003,53011043000,156.96503,0.0
53011041003,53011041003,729.9912,1379.0
53011041003,53011041334,159.37234,0.0
53011041003,53011041330,220.45988,0.0
