origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041331,440.58194,70.0
53011040604,53011041317,785.7219,584.0
53011040604,53011041800,87.00297,0.0
53011040604,53011042000,42.63966,0.0
53011040604,53011041011,99.69538,141.0
53011040604,53011041112,192.62437,141.0
53011040604,53011041330,570.46875,0.0
53011040604,53011041203,487.40082,460.0
53011040604,53011041003,54.291595,0.0
53011040604,53011041334,1402.9255,141.0
53011040604,53011041110,110.1206,0.0
53011040604,53011041321,1096.449,265.0
53011040604,53011041333,701.33527,0.0
53011040604,53011041322,1284.1987,1416.0
53011040604,53011042500,55.43468,460.0
53011040604,53011041326,761.6292,5472.0
53011040604,53011042601,115.82969,885.0
53011040604,53011041332,863.8426,141.0
53011040604,53011041600,180.02026,407.0
53011040604,53011041329,2306.9526,2567.0
53011040604,53011041310,708.23944,141.0
53011040604,53011041205,352.7612,495.0
53011040604,53011041111,246.17871,0.0
53011040604,53011042900,120.64432,159.0
53011040604,53011041313,430.41205,371.0
53011040604,53011041700,121.91471,141.0
53011040604,53011041325,1303.0891,159.0
53011040604,53011041320,1070.6168,1416.0
53011040604,53011041104,370.82614,0.0
53011040604,53011041328,1772.0574,920.0
53011040604,53011041206,387.3496,70.0
53011040604,53011041319,789.1705,690.0
53011040604,53011041337,703.7312,761.0
53011040604,53011041309,500.66754,0.0
53011040604,53011042400,81.718636,708.0
53011040604,53011042700,148.36446,0.0
53011040604,53011041900,66.667305,141.0
53011040604,53011041208,331.25702,70.0
53011040604,53011041323,1572.3772,655.0
53011040604,53011043100,253.50926,141.0
53011040604,53011041114,425.5047,2390.0
53011040604,53011043000,148.84178,0.0
53011040604,53011041312,806.1304,1576.0
53011040604,53011040604,2040.0613,2461.0
53011040604,53011042100,53.830067,0.0
53011040604,53011041105,177.88902,141.0
53011040604,53011042300,67.78798,70.0
53011040604,53011042800,135.23587,0.0
53011041003,53011041105,278.56674,310.0
53011041003,53011041800,478.69257,0.0
53011041003,53011041325,32.669266,0.0
53011041003,53011042700,399.73227,77.0
53011041003,53011041206,118.550705,155.0
53011041003,53011042300,801.5827,252.0
53011041003,53011042800,313.22726,77.0
53011041003,53011041104,173.74368,77.0
53011041003,53011041334,44.830414,0.0
53011041003,53011041700,471.78732,310.0
53011041003,53011042000,547.6546,77.0
53011041003,53011041320,58.464752,77.0
53011041003,53011041337,107.22428,233.0
53011041003,53011041319,50.15275,0.0
53011041003,53011041112,208.32033,0.0
53011041003,53011040604,21.099865,155.0
53011041003,53011042601,461.27524,1243.0
53011041003,53011041900,590.60596,2351.0
53011041003,53011041310,51.30645,0.0
53011041003,53011041323,82.827126,0.0
53011041003,53011042400,836.9552,1107.0
53011041003,53011041333,59.520836,0.0
53011041003,53011041208,117.840126,0.0
53011041003,53011041110,230.89941,77.0
53011041003,53011042100,657.10406,0.0
53011041003,53011041111,375.21585,77.0
53011041003,53011041205,211.27823,544.0
53011041003,53011041011,547.0137,310.0
53011041003,53011041114,286.76324,1146.0
53011041003,53011041321,38.137608,0.0
53011041003,53011041313,156.65689,77.0
53011041003,53011041331,109.96821,0.0
53011041003,53011041003,917.34485,1379.0
53011041003,53011041203,250.00581,233.0
53011041003,53011042500,459.29816,699.0
53011041003,53011042900,207.44878,349.0
53011041003,53011041330,72.42604,0.0
53011041003,53011041312,121.48018,155.0
53011041003,53011041600,368.1776,233.0
53011041003,53011041332,65.5024,0.0
53011041003,53011041329,74.85919,0.0
53011041003,53011041322,217.48657,155.0
53011041003,53011041326,68.89961,155.0
53011041003,53011041328,40.248165,0.0
53011041003,53011041309,69.466225,0.0
53011041003,53011041317,131.3063,77.0
53011041003,53011043000,173.1383,0.0
53011041003,53011043100,165.24438,155.0
