origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041205,479.5942,495.0
53011040604,53011041312,781.5535,1576.0
53011040604,53011041800,242.44301,0.0
53011040604,53011041309,736.44415,0.0
53011040604,53011041206,704.30597,70.0
53011040604,53011041104,497.92157,0.0
53011040604,53011042300,149.40724,70.0
53011040604,53011041320,1139.7246,1416.0
53011040604,53011041317,781.3769,584.0
53011040604,53011041322,745.56586,1416.0
53011040604,53011042400,115.3073,708.0
53011040604,53011041900,133.65373,141.0
53011040604,53011041003,180.63663,0.0
53011040604,53011041310,851.1414,141.0
53011040604,53011043000,245.90701,0.0
53011040604,53011041332,747.61145,141.0
53011040604,53011041325,1159.3885,159.0
53011040604,53011041323,1042.6215,655.0
53011040604,53011042601,159.76071,885.0
53011040604,53011042700,339.08673,0.0
53011040604,53011042100,148.18999,0.0
53011040604,53011041110,420.25922,0.0
53011040604,53011041334,917.6968,141.0
53011040604,53011041333,684.93933,0.0
53011040604,53011041321,876.29315,265.0
53011040604,53011041600,286.6047,407.0
53011040604,53011042000,106.03192,0.0
53011040604,53011041313,437.9705,371.0
53011040604,53011041326,646.1189,5472.0
53011040604,53011041105,426.41025,141.0
53011040604,53011041111,357.69226,0.0
53011040604,53011041700,242.06454,141.0
53011040604,53011041208,459.5129,70.0
53011040604,53011041114,436.63513,2390.0
53011040604,53011041337,563.6936,761.0
53011040604,53011041330,844.05817,0.0
53011040604,53011041203,545.3667,460.0
53011040604,53011042500,89.954834,460.0
53011040604,53011040604,1751.7299,2461.0
53011040604,53011041112,473.2777,141.0
53011040604,53011042800,239.45808,0.0
53011040604,53011042900,194.3408,159.0
53011040604,53011041319,1041.8154,690.0
53011040604,53011041329,1033.9594,2567.0
53011040604,53011043100,436.38535,141.0
53011040604,53011041331,491.0049,70.0
53011040604,53011041328,1223.0457,920.0
53011040604,53011041011,218.0378,141.0
53011041003,53011041331,153.35246,0.0
53011041003,53011041800,489.94315,0.0
53011041003,53011042000,407.49594,77.0
53011041003,53011041330,180.96048,0.0
53011041003,53011041111,338.60526,77.0
53011041003,53011041328,96.75167,0.0
53011041003,53011041011,441.60306,310.0
53011041003,53011041326,105.13308,155.0
53011041003,53011041322,173.74707,155.0
53011041003,53011041600,329.30798,233.0
53011041003,53011041309,168.46265,0.0
53011041003,53011041313,168.07541,77.0
53011041003,53011041208,199.0979,0.0
53011041003,53011041700,411.10852,310.0
53011041003,53011041104,247.00304,77.0
53011041003,53011041329,104.961266,0.0
53011041003,53011041325,100.28108,0.0
53011041003,53011041203,264.33328,233.0
53011041003,53011042100,483.54163,0.0
53011041003,53011040604,92.07815,155.0
53011041003,53011041337,136.81189,233.0
53011041003,53011041003,649.4098,1379.0
53011041003,53011042500,308.64722,699.0
53011041003,53011042400,374.09515,1107.0
53011041003,53011043100,268.4352,155.0
53011041003,53011041334,101.687325,0.0
53011041003,53011041110,422.24582,77.0
53011041003,53011041206,247.41608,155.0
53011041003,53011042800,281.84485,77.0
53011041003,53011041900,387.9479,2351.0
53011041003,53011041321,91.95222,0.0
53011041003,53011041205,270.34998,544.0
53011041003,53011041317,203.22101,77.0
53011041003,53011041320,148.33466,77.0
53011041003,53011043000,199.09906,0.0
53011041003,53011041333,123.82034,0.0
53011041003,53011042300,468.9968,252.0
53011041003,53011041319,149.57478,0.0
53011041003,53011042601,305.11218,1243.0
53011041003,53011041323,141.83055,0.0
53011041003,53011042700,414.94504,77.0
53011041003,53011041310,137.72485,0.0
53011041003,53011041332,136.32466,0.0
53011041003,53011041105,377.6745,310.0
53011041003,53011041114,280.7795,1146.0
53011041003,53011041312,184.1007,155.0
53011041003,53011042900,207.84018,349.0
53011041003,53011041112,345.93463,0.0
