origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041800,453.70535,0.0
53011040604,53011041330,673.4197,0.0
53011040604,53011041205,537.24,495.0
53011040604,53011041111,451.97607,0.0
53011040604,53011041326,438.8862,5472.0
53011040604,53011042400,293.34842,708.0
53011040604,53011041900,301.9381,141.0
53011040604,53011042000,272.0303,0.0
53011040604,53011041206,503.96887,70.0
53011040604,53011042100,392.77472,0.0
53011040604,53011041203,590.27905,460.0
53011040604,53011041334,484.7914,141.0
53011040604,53011041332,477.02512,141.0
53011040604,53011041105,1167.6887,141.0
53011040604,53011041313,432.51752,371.0
53011040604,53011042900,301.56174,159.0
53011040604,53011043100,496.52475,141.0
53011040604,53011041325,792.96625,159.0
53011040604,53011041312,609.0149,1576.0
53011040604,53011041323,1845.5198,655.0
53011040604,53011041104,470.47504,0.0
53011040604,53011041309,581.763,0.0
53011040604,53011042800,407.19098,0.0
53011040604,53011040604,1861.3469,2461.0
53011040604,53011041329,565.50555,2567.0
53011040604,53011041320,501.00955,1416.0
53011040604,53011041208,448.0409,70.0
53011040604,53011041114,465.4946,2390.0
53011040604,53011041321,476.00336,265.0
53011040604,53011041003,422.0062,0.0
53011040604,53011041317,1034.8958,584.0
53011040604,53011041337,450.92947,761.0
53011040604,53011041112,530.91296,141.0
53011040604,53011042500,342.14847,460.0
53011040604,53011043000,297.46445,0.0
53011040604,53011041310,593.2561,141.0
53011040604,53011041110,389.76047,0.0
53011040604,53011042700,556.22614,0.0
53011040604,53011041333,461.45544,0.0
53011040604,53011041328,637.44794,920.0
53011040604,53011041600,426.3792,407.0
53011040604,53011041011,413.4549,141.0
53011040604,53011041319,836.6856,690.0
53011040604,53011042300,392.59634,70.0
53011040604,53011042601,300.1292,885.0
53011040604,53011041700,420.541,141.0
53011040604,53011041322,585.3789,1416.0
53011040604,53011041331,440.3247,70.0
53011041003,53011041700,274.8976,310.0
53011041003,53011041205,255.37668,544.0
53011041003,53011041208,247.74007,0.0
53011041003,53011041310,233.02713,0.0
53011041003,53011041317,206.57863,77.0
53011041003,53011041322,237.31186,155.0
53011041003,53011041331,205.18843,0.0
53011041003,53011041321,217.39914,0.0
53011041003,53011042100,236.25673,0.0
53011041003,53011041320,164.7848,77.0
53011041003,53011041111,513.1777,77.0
53011041003,53011041114,623.7366,1146.0
53011041003,53011041112,182.4557,0.0
53011041003,53011041337,206.49823,233.0
53011041003,53011042400,218.48828,1107.0
53011041003,53011042300,238.3899,252.0
53011041003,53011043100,334.3017,155.0
53011041003,53011041110,169.38423,77.0
53011041003,53011041104,638.6861,77.0
53011041003,53011041333,219.14589,0.0
53011041003,53011043000,202.52307,0.0
53011041003,53011041332,252.02692,0.0
53011041003,53011042700,249.1266,77.0
53011041003,53011041203,238.38348,233.0
53011041003,53011042601,212.48984,1243.0
53011041003,53011042800,217.98613,77.0
53011041003,53011041309,237.62444,0.0
53011041003,53011041326,194.49939,155.0
53011041003,53011041600,260.10696,233.0
53011041003,53011041334,231.3435,0.0
53011041003,53011041329,253.61243,0.0
53011041003,53011041800,432.11807,0.0
53011041003,53011041206,173.02753,155.0
53011041003,53011042000,210.70027,77.0
53011041003,53011041313,206.24265,77.0
53011041003,53011040604,190.80975,155.0
53011041003,53011041900,219.67245,2351.0
53011041003,53011041319,185.3259,0.0
53011041003,53011041312,232.49443,155.0
53011041003,53011041325,199.6126,0.0
53011041003,53011041323,197.0742,0.0
53011041003,53011041105,205.55002,310.0
53011041003,53011042900,191.17493,349.0
53011041003,53011041003,679.03033,1379.0
53011041003,53011042500,167.87967,699.0
53011041003,53011041330,220.29285,0.0
53011041003,53011041011,266.89694,310.0
53011041003,53011041328,171.54848,0.0
