tile,cpc
10,0.4531054128918304
101,0.5178909771709074
103,0.5448044518102734
104,0.49796214281204587
107,0.5319342965041797
110,0.0
111,0.0
113,0.49503101490997964
114,0.526854650245397
117,0.5205703530828105
118,0.49933942420291494
119,0.48453617917172664
132,0.5182792169827366
135,0.5441827567670771
138,0.0
143,0.5521279933075395
146,0.43611022320954945
147,0.4830136230732069
148,0.4829008515733846
151,0.0
153,0.4869932036559644
156,0.6212185366262303
157,0.4230128797068449
158,0.4692254223923747
160,0.46514669049661567
161,0.5194408094921955
163,0.4598298042148645
164,0.47757626267692405
165,0.5271198073013564
166,0.5002932551319648
169,0.0
17,0.5952931288085732
173,0.4966123417040834
174,0.0
177,0.4951582152614321
178,0.4837549640426355
18,0.47686832740213525
187,0.0
189,0.4852354349561053
190,0.629755772121275
191,0.7601966102394333
192,0.49685227209463734
195,0.4340220086156035
196,0.5524287716020552
202,0.5147826086956522
206,0.0
207,0.4838330302038248
208,0.4373044928262575
209,0.5005488557547051
21,0.4438027445043414
210,0.57083745512332
212,0.617229713288511
213,0.5381595524212787
214,0.0
216,0.0
22,0.3495852916427815
221,0.5691303960397766
227,0.0
23,0.5348214467914323
230,0.0
235,0.5219607843137255
240,0.5491127702899253
241,0.5748259268220224
246,0.6371788412837659
248,0.5017599862861458
251,0.5593011432866776
253,0.7006687135947187
255,0.5881739637620386
256,0.5381009974724317
264,0.0
266,0.5140702878765667
267,0.5339715243918775
270,0.45308226255426903
271,0.5336338555371617
274,0.4420177812137611
275,0.0
277,0.4439457925630633
278,0.553654636360381
284,0.5997782705099778
287,0.0
290,0.478471628172227
293,0.528625857061712
295,0.5361241352196084
296,0.526127299365131
297,0.4095715080690039
30,0.47691741917857866
300,0.5038959899683579
301,0.5970735926980373
302,0.5097864499765379
303,0.5440043433074666
306,0.5607661822985469
31,0.49236193422159574
311,0.5766738660907127
318,0.4945486488332422
319,0.472578943161442
32,0.3381291361760317
320,0.4910499145974714
321,0.47161207930619287
323,0.4302370414405174
325,0.4886786586771752
326,0.5671119592875318
328,0.605961065196057
331,0.5482977038796516
333,0.723202170963365
342,0.22982777002693502
345,0.4966179811033794
347,0.49040583073053146
348,0.4847309364614722
349,0.5600882731747538
352,0.49437485667372155
354,0.4640882372293238
355,0.4148658673578064
356,0.5069778176655635
358,0.0
359,0.37988966900702104
360,0.5977055449330784
362,0.6890838206627681
364,0.0
365,0.45714374702829247
367,0.0
37,0.6557617328750648
371,0.16469896091157588
373,0.40991784176443
377,0.48433365074720164
379,0.5005321201193927
38,0.4692218350754936
383,0.44918692926575005
386,0.5467309012218298
388,0.6080514089533141
389,0.0
39,0.5503751947169239
390,0.7498039215686274
396,0.0
399,0.33233333295264644
4,0.5319131757513309
40,0.4635740897386057
401,0.5561058405512347
402,0.5439290879055626
405,0.5349753169658542
408,0.5338614742200779
41,0.4632385500642888
411,0.44718997961968676
412,0.4519957161469407
414,0.5298290834534005
417,0.6004092370651856
42,0.46383599821649024
422,0.47992958907921474
43,0.4285650366918474
437,0.39951463187147945
438,0.6755246491990563
439,0.46934865900383144
44,0.42237305712390005
440,0.0
444,0.0
445,0.5293741462928666
447,0.0
45,0.6014461931093151
450,0.38915924041620814
456,0.38970627819891135
463,0.529698888222423
467,0.586563996030409
47,0.5057396102200906
49,0.53802739906191
5,0.5246048963664665
50,0.5328635390388632
54,0.5818957933363701
55,0.5018315018315018
56,0.0
57,0.5330829409101706
58,0.546580006190034
59,0.0
60,0.48559670781893005
70,0.5385140429993066
72,0.5237567479498544
73,0.4510073607420927
78,0.5532322861611103
80,0.655101767577432
82,0.47615132497663565
84,0.3981662962830153
87,0.43107026386006525
88,0.5737370817354202
9,0.676282095979866
91,0.49144004306788425
93,0.4812586617088012
94,0.4021285676612404
97,0.46319160796132464
98,0.49840671396676245
99,0.4757862684966583
