origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041317,365.74182,584.0
53011040604,53011041114,186.31627,2390.0
53011040604,53011041011,65.93089,141.0
53011040604,53011041313,184.13995,371.0
53011040604,53011041331,127.65614,70.0
53011040604,53011041325,1710.0254,159.0
53011040604,53011041309,273.59415,0.0
53011040604,53011041111,68.06406,0.0
53011040604,53011041319,1175.3481,690.0
53011040604,53011041330,325.85547,0.0
53011040604,53011042400,167.29916,708.0
53011040604,53011041208,162.15671,70.0
53011040604,53011041333,423.06653,0.0
53011040604,53011042000,13.434778,0.0
53011040604,53011041205,194.55153,495.0
53011040604,53011041700,42.778416,141.0
53011040604,53011041328,4179.1064,920.0
53011040604,53011041326,660.94995,5472.0
53011040604,53011041320,486.6935,1416.0
53011040604,53011041112,90.990036,141.0
53011040604,53011043100,152.87788,141.0
53011040604,53011041206,294.9225,70.0
53011040604,53011041322,698.752,1416.0
53011040604,53011043000,66.28365,0.0
53011040604,53011041329,3628.675,2567.0
53011040604,53011042100,17.21954,0.0
53011040604,53011041332,629.0737,141.0
53011040604,53011042700,45.32913,0.0
53011040604,53011042500,67.52571,460.0
53011040604,53011041600,69.27493,407.0
53011040604,53011041323,543.08746,655.0
53011040604,53011041203,203.35426,460.0
53011040604,53011041312,262.178,1576.0
53011040604,53011042300,48.427605,70.0
53011040604,53011042601,110.218285,885.0
53011040604,53011041105,236.71059,141.0
53011040604,53011041110,68.06671,0.0
53011040604,53011041334,804.0067,141.0
53011040604,53011041900,43.612495,141.0
53011040604,53011041321,950.01996,265.0
53011040604,53011041800,30.028488,0.0
53011040604,53011040604,5293.158,2461.0
53011040604,53011041310,693.5841,141.0
53011040604,53011042900,75.43458,159.0
53011040604,53011042800,94.314995,0.0
53011040604,53011041104,149.97147,0.0
53011040604,53011041003,16.44848,0.0
53011040604,53011041337,629.7437,761.0
53011041003,53011041104,64.35718,77.0
53011041003,53011041011,404.30942,310.0
53011041003,53011041332,30.260082,0.0
53011041003,53011041105,483.44507,310.0
53011041003,53011041323,56.325813,0.0
53011041003,53011041003,1504.6693,1379.0
53011041003,53011041337,68.378586,233.0
53011041003,53011042500,838.1095,699.0
53011041003,53011041330,27.414005,0.0
53011041003,53011042100,576.3646,0.0
53011041003,53011041313,46.857685,77.0
53011041003,53011042700,150.0176,77.0
53011041003,53011041312,37.858936,155.0
53011041003,53011041203,107.411476,233.0
53011041003,53011041325,38.83975,0.0
53011041003,53011042900,99.29824,349.0
53011041003,53011041328,244.11115,0.0
53011041003,53011041110,474.92355,77.0
53011041003,53011043100,129.80612,155.0
53011041003,53011041900,899.76605,2351.0
53011041003,53011042601,287.19604,1243.0
53011041003,53011041333,15.084066,0.0
53011041003,53011041334,9.343158,0.0
53011041003,53011042400,2489.8743,1107.0
53011041003,53011042800,194.42523,77.0
53011041003,53011041322,81.75988,155.0
53011041003,53011041206,98.62057,155.0
53011041003,53011041331,24.702011,0.0
53011041003,53011041800,460.56494,0.0
53011041003,53011041208,44.34255,0.0
53011041003,53011041329,146.33601,0.0
53011041003,53011041317,80.66651,77.0
53011041003,53011041319,36.334755,0.0
53011041003,53011041111,80.964645,77.0
53011041003,53011041205,121.37612,544.0
53011041003,53011043000,76.65318,0.0
53011041003,53011041309,26.031136,0.0
53011041003,53011041310,39.26171,0.0
53011041003,53011041320,31.64218,77.0
53011041003,53011041326,44.796223,155.0
53011041003,53011041112,157.35568,0.0
53011041003,53011042000,416.4115,77.0
53011041003,53011041700,205.66644,310.0
53011041003,53011041600,101.8786,233.0
53011041003,53011042300,583.0172,252.0
53011041003,53011041114,121.06965,1146.0
53011041003,53011040604,48.615402,155.0
53011041003,53011041321,15.485789,0.0
