tile,cpc
10,0.5165530158051153
101,0.9233545282694621
103,0.7325788218971615
104,0.6428355135658915
107,0.6579765184629254
113,0.6566194086389724
114,0.6688144988129227
117,0.6102314672359147
118,0.6702152862455686
119,0.8211035582696506
132,0.9101187144422365
135,0.8329246662906886
143,0.8514755684567006
146,0.8728105631905146
147,0.5842009151903582
148,0.5841418133666184
153,0.9058413251961639
156,0.7119039883975141
157,0.49519199329832775
158,0.7239661483341336
160,0.6546985143554008
161,0.711696621479191
163,0.6883481054167898
164,0.7613921779691425
165,0.8721590909090909
166,0.8739754098360656
17,0.6827328593806483
173,0.6517800154528353
177,0.7554077140877562
178,0.72372634643377
18,0.6568627450980392
189,0.7432762836185819
190,0.8292814896972163
191,0.89120151371807
192,0.6610293045633474
195,0.608445368610214
196,0.7982115741521849
202,0.8238568588469185
207,0.6079016681299385
208,0.7132467532467532
209,0.8034887860448559
21,0.5421284095367109
210,0.847809667673716
212,0.7901447476086985
213,0.7044437895148719
22,0.3774595047812431
221,0.8525037112158145
23,0.5513255104591975
235,0.6857290056671819
240,0.8770326777141088
241,0.8280716866856678
246,0.8019665613262216
248,0.7576273595994312
251,0.9037309995393827
253,0.9254128929142248
255,0.8202813588162493
256,0.7529209621993127
266,0.7637092787480403
267,0.7772370682185767
270,0.7074613284804367
271,0.7508859944532488
274,0.7646272149782681
277,0.6584914391485424
278,0.696864561147758
284,0.7979351032448377
290,0.7970234325522483
293,0.6315715793301371
295,0.6512935910003143
296,0.6947549441100602
297,0.6184873949579832
30,0.5435128750346452
300,0.5273086020295984
301,0.7184969995435251
302,0.5978051574421838
303,0.8077757125154895
306,0.7016528925619835
31,0.517490337091808
311,0.9465687515826792
318,0.5588360145424379
319,0.5965564184478597
32,0.3642256533633663
320,0.6266660093851225
321,0.5594890796881659
323,0.8742887135237182
325,0.6394675281229274
326,0.673253618628068
328,0.6331193772066811
331,0.6984367120524458
333,0.8507581803671189
342,0.27027253618971747
345,0.5960283428629979
347,0.5241952571559397
348,0.513633208099753
349,0.6398612026301812
352,0.8185101794604962
354,0.5947291541994068
355,0.4433357298646928
356,0.569726556358539
359,0.5672032946461999
360,0.8040123456790124
362,0.82981220657277
365,0.8813486982501068
37,0.7775940906466804
371,0.19310796930818755
373,0.4802085965082894
377,0.5910305581439571
379,0.7342316348795104
38,0.593390452876377
383,0.5325524616080336
386,0.8527131782945736
388,0.881198347107438
39,0.5418308707871348
390,0.9218900675024108
399,0.36099254189244806
4,0.5382015094969795
40,0.49345764534605063
401,0.7070026928795698
402,0.7395518270191976
405,0.7004759267360304
408,0.7731610102000658
41,0.5247709011393719
411,0.5190239013903575
412,0.6528164344771188
414,0.7730409186339595
417,0.9068432671081678
42,0.55386809983337
422,0.8692566305565932
43,0.6034438440667867
437,0.7159533073929961
438,0.9115281501340483
439,0.6853146853146853
44,0.6391525610841573
445,0.8940101321319851
45,0.7990957897711218
450,0.5147630272069907
456,0.48593055578980093
463,0.876815420750371
467,0.8342835679282073
47,0.543581094941461
49,0.5925298653276796
5,0.7178749184073107
50,0.6194119318730413
54,0.6904738553686154
55,0.7159736423540104
57,0.8024076380240763
58,0.7386030949393559
60,0.689856767027185
70,0.6915340404115825
72,0.7666858594639747
73,0.6452200522034822
78,0.842609628618198
80,0.8447066645185921
82,0.7094985739881715
84,0.4705932510417308
87,0.5484722746133535
88,0.7023962374100946
9,0.6974474141664407
91,0.8435297885970532
93,0.6221302508121371
94,0.5608028280008535
97,0.534724462300719
98,0.6535735462384821
99,0.6814318582194404
