origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041208,111.84024,70.0
53011040604,53011041326,917.56036,5472.0
53011040604,53011041110,98.46414,0.0
53011040604,53011042500,244.00156,460.0
53011040604,53011041323,846.42487,655.0
53011040604,53011042800,134.3874,0.0
53011040604,53011041114,431.44333,2390.0
53011040604,53011041105,356.76764,141.0
53011040604,53011041332,703.109,141.0
53011040604,53011041325,1279.1222,159.0
53011040604,53011041334,560.10364,141.0
53011040604,53011041309,188.08429,0.0
53011040604,53011041310,759.4007,141.0
53011040604,53011041321,887.4559,265.0
53011040604,53011041205,386.48798,495.0
53011040604,53011041800,62.730614,0.0
53011040604,53011042900,133.83118,159.0
53011040604,53011041011,135.62482,141.0
53011040604,53011041329,4462.6475,2567.0
53011040604,53011042100,38.03067,0.0
53011040604,53011040604,2301.0588,2461.0
53011040604,53011041900,133.41934,141.0
53011040604,53011041333,273.8901,0.0
53011040604,53011041319,943.77673,690.0
53011040604,53011042601,323.85175,885.0
53011040604,53011042700,98.933266,0.0
53011040604,53011041320,630.0,1416.0
53011040604,53011041104,149.64442,0.0
53011040604,53011041317,578.38324,584.0
53011040604,53011041312,539.52985,1576.0
53011040604,53011041313,390.6611,371.0
53011040604,53011041206,398.45697,70.0
53011040604,53011041331,166.16766,70.0
53011040604,53011041112,130.12894,141.0
53011040604,53011042400,445.17764,708.0
53011040604,53011041337,551.71124,761.0
53011040604,53011042000,35.14187,0.0
53011040604,53011041111,212.85416,0.0
53011040604,53011041203,451.61307,460.0
53011040604,53011043100,171.33578,141.0
53011040604,53011042300,154.49425,70.0
53011040604,53011041600,167.97469,407.0
53011040604,53011041003,30.079021,0.0
53011040604,53011043000,98.24806,0.0
53011040604,53011041700,123.726166,141.0
53011040604,53011041330,186.9395,0.0
53011040604,53011041328,3203.7825,920.0
53011040604,53011041322,1197.5017,1416.0
53011041003,53011041330,18.298971,0.0
53011041003,53011041110,362.65268,77.0
53011041003,53011041320,36.3669,77.0
53011041003,53011041337,54.198048,233.0
53011041003,53011041313,47.2282,77.0
53011041003,53011041328,77.290535,0.0
53011041003,53011041322,68.09505,155.0
53011041003,53011041317,76.87186,77.0
53011041003,53011041325,30.423725,0.0
53011041003,53011042700,126.9731,77.0
53011041003,53011042500,991.59076,699.0
53011041003,53011041104,38.064114,77.0
53011041003,53011041331,19.090952,0.0
53011041003,53011041206,75.891945,155.0
53011041003,53011042800,122.71727,77.0
53011041003,53011043000,43.361702,0.0
53011041003,53011042900,78.54685,349.0
53011041003,53011042000,379.94144,77.0
53011041003,53011040604,21.909082,155.0
53011041003,53011041203,128.05634,233.0
53011041003,53011042400,4321.136,1107.0
53011041003,53011041310,31.878775,0.0
53011041003,53011041111,97.57714,77.0
53011041003,53011041334,9.277836,0.0
53011041003,53011041700,190.23831,310.0
53011041003,53011041333,12.483443,0.0
53011041003,53011041900,972.7945,2351.0
53011041003,53011041323,52.646633,0.0
53011041003,53011042300,678.5152,252.0
53011041003,53011041309,17.090805,0.0
53011041003,53011042601,162.93382,1243.0
53011041003,53011041208,24.435581,0.0
53011041003,53011041332,23.008867,0.0
53011041003,53011041105,332.56787,310.0
53011041003,53011041205,93.8665,544.0
53011041003,53011041319,23.552597,0.0
53011041003,53011041114,91.09144,1146.0
53011041003,53011041003,746.2973,1379.0
53011041003,53011041329,79.022896,0.0
53011041003,53011041011,401.6222,310.0
53011041003,53011042100,395.45477,0.0
53011041003,53011041321,17.03167,0.0
53011041003,53011041800,397.2087,0.0
53011041003,53011041312,46.91725,155.0
53011041003,53011041112,86.352234,0.0
53011041003,53011041326,45.870575,155.0
53011041003,53011041600,98.99573,233.0
53011041003,53011043100,74.560745,155.0
