origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041203,544.7655,460.0
53011040604,53011041112,426.38107,141.0
53011040604,53011042100,148.86981,0.0
53011040604,53011041332,756.1516,141.0
53011040604,53011041323,1218.0361,655.0
53011040604,53011041700,234.25826,141.0
53011040604,53011041328,1158.4052,920.0
53011040604,53011041104,498.76962,0.0
53011040604,53011041011,211.90288,141.0
53011040604,53011043000,233.57205,0.0
53011040604,53011042300,150.72523,70.0
53011040604,53011041003,182.41722,0.0
53011040604,53011041334,937.02136,141.0
53011040604,53011042800,220.19792,0.0
53011040604,53011041331,456.29425,70.0
53011040604,53011041114,446.81372,2390.0
53011040604,53011041309,735.1372,0.0
53011040604,53011042500,89.91035,460.0
53011040604,53011041321,870.93134,265.0
53011040604,53011041320,990.026,1416.0
53011040604,53011041330,863.14886,0.0
53011040604,53011041206,624.72797,70.0
53011040604,53011042700,327.3626,0.0
53011040604,53011041600,278.38123,407.0
53011040604,53011041900,139.14807,141.0
53011040604,53011041337,554.39966,761.0
53011040604,53011041322,746.1999,1416.0
53011040604,53011041319,1040.7969,690.0
53011040604,53011042900,187.82188,159.0
53011040604,53011041333,685.8338,0.0
53011040604,53011041310,857.94244,141.0
53011040604,53011041208,452.6311,70.0
53011040604,53011041312,773.7644,1576.0
53011040604,53011041800,235.28012,0.0
53011040604,53011041313,402.0229,371.0
53011040604,53011042601,167.39383,885.0
53011040604,53011040604,2027.4067,2461.0
53011040604,53011041325,1193.4479,159.0
53011040604,53011042400,121.96026,708.0
53011040604,53011041205,472.84927,495.0
53011040604,53011041326,595.3561,5472.0
53011040604,53011043100,432.8883,141.0
53011040604,53011041317,852.33655,584.0
53011040604,53011041111,348.1249,0.0
53011040604,53011041329,1034.1559,2567.0
53011040604,53011041110,344.634,0.0
53011040604,53011042000,113.96145,0.0
53011040604,53011041105,441.43552,141.0
53011041003,53011041110,299.5862,77.0
53011041003,53011042100,508.81064,0.0
53011041003,53011041322,164.28955,155.0
53011041003,53011042601,287.63733,1243.0
53011041003,53011041310,130.22153,0.0
53011041003,53011042000,394.5215,77.0
53011041003,53011041105,347.46313,310.0
53011041003,53011042900,208.16408,349.0
53011041003,53011043000,195.62968,0.0
53011041003,53011041337,139.53128,233.0
53011041003,53011041332,140.92154,0.0
53011041003,53011041319,130.22029,0.0
53011041003,53011041312,175.81491,155.0
53011041003,53011041208,203.00522,0.0
53011041003,53011041700,431.76428,310.0
53011041003,53011041111,393.2706,77.0
53011041003,53011041309,160.09274,0.0
53011041003,53011040604,86.91418,155.0
53011041003,53011041330,169.23846,0.0
53011041003,53011042400,371.49734,1107.0
53011041003,53011041313,170.63171,77.0
53011041003,53011041334,105.793655,0.0
53011041003,53011041325,95.14009,0.0
53011041003,53011042300,492.95724,252.0
53011041003,53011041329,103.69501,0.0
53011041003,53011042700,401.12088,77.0
53011041003,53011041206,209.27399,155.0
53011041003,53011041323,130.01157,0.0
53011041003,53011041326,110.3293,155.0
53011041003,53011041003,765.6136,1379.0
53011041003,53011041900,384.82455,2351.0
53011041003,53011041203,255.25528,233.0
53011041003,53011041011,461.47992,310.0
53011041003,53011041104,276.25482,77.0
53011041003,53011041331,154.81454,0.0
53011041003,53011041600,346.99124,233.0
53011041003,53011041328,84.385,0.0
53011041003,53011041317,192.11607,77.0
53011041003,53011041321,98.806244,0.0
53011041003,53011042500,310.9508,699.0
53011041003,53011041320,122.78121,77.0
53011041003,53011042800,297.29453,77.0
53011041003,53011041114,307.39935,1146.0
53011041003,53011041333,128.80792,0.0
53011041003,53011041800,532.1052,0.0
53011041003,53011041112,300.08206,0.0
53011041003,53011043100,279.25787,155.0
53011041003,53011041205,265.23218,544.0
