origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041800,200.43306,0.0
53011040604,53011041309,725.05035,0.0
53011040604,53011041325,1236.3789,159.0
53011040604,53011041900,122.88175,141.0
53011040604,53011041317,818.69116,584.0
53011040604,53011042000,99.27267,0.0
53011040604,53011041312,761.64343,1576.0
53011040604,53011042500,82.67486,460.0
53011040604,53011041313,403.931,371.0
53011040604,53011041110,249.91327,0.0
53011040604,53011041330,848.2044,0.0
53011040604,53011043100,397.47528,141.0
53011040604,53011041700,212.63776,141.0
53011040604,53011041600,257.57526,407.0
53011040604,53011041333,744.06805,0.0
53011040604,53011041337,578.9367,761.0
53011040604,53011042100,128.56227,0.0
53011040604,53011041205,436.32263,495.0
53011040604,53011042400,105.759705,708.0
53011040604,53011041322,737.19,1416.0
53011040604,53011043000,228.7239,0.0
53011040604,53011041326,656.1201,5472.0
53011040604,53011041310,875.7287,141.0
53011040604,53011041112,362.40063,141.0
53011040604,53011041328,1215.8695,920.0
53011040604,53011041111,306.65103,0.0
53011040604,53011042601,153.60469,885.0
53011040604,53011041334,1069.803,141.0
53011040604,53011041319,1026.9491,690.0
53011040604,53011042300,131.62033,70.0
53011040604,53011041203,499.1122,460.0
53011040604,53011042700,277.11646,0.0
53011040604,53011041321,987.77686,265.0
53011040604,53011041208,446.80817,70.0
53011040604,53011041329,1140.0425,2567.0
53011040604,53011041320,900.31647,1416.0
53011040604,53011042900,188.55591,159.0
53011040604,53011040604,2352.4614,2461.0
53011040604,53011041323,1255.1545,655.0
53011040604,53011041011,191.11838,141.0
53011040604,53011041114,412.08563,2390.0
53011040604,53011041003,147.71455,0.0
53011040604,53011041206,527.5181,70.0
53011040604,53011041104,468.90695,0.0
53011040604,53011041331,460.60992,70.0
53011040604,53011041332,809.3507,141.0
53011040604,53011042800,207.90562,0.0
53011040604,53011041105,378.37323,141.0
53011041003,53011041332,124.59473,0.0
53011041003,53011041325,72.842964,0.0
53011041003,53011042601,315.15656,1243.0
53011041003,53011041320,84.74836,77.0
53011041003,53011041203,232.94347,233.0
53011041003,53011042800,315.1902,77.0
53011041003,53011041105,314.1777,310.0
53011041003,53011041319,101.34939,0.0
53011041003,53011041110,232.83908,77.0
53011041003,53011041111,391.50046,77.0
53011041003,53011041900,444.36316,2351.0
53011041003,53011041334,91.38157,0.0
53011041003,53011041321,85.47318,0.0
53011041003,53011042700,400.3827,77.0
53011041003,53011042000,477.62903,77.0
53011041003,53011041104,261.50928,77.0
53011041003,53011042100,584.3924,0.0
53011041003,53011042900,221.33383,349.0
53011041003,53011043000,202.85725,0.0
53011041003,53011041323,100.4904,0.0
53011041003,53011041329,89.041626,0.0
53011041003,53011041700,459.6964,310.0
53011041003,53011040604,64.808075,155.0
53011041003,53011041330,141.49176,0.0
53011041003,53011041331,149.76126,0.0
53011041003,53011041310,114.59773,0.0
53011041003,53011041326,102.76188,155.0
53011041003,53011041317,154.0977,77.0
53011041003,53011041114,295.5361,1146.0
53011041003,53011043100,259.6183,155.0
53011041003,53011041328,63.00763,0.0
53011041003,53011041800,568.98474,0.0
53011041003,53011041313,166.21654,77.0
53011041003,53011042500,362.24933,699.0
53011041003,53011041333,116.15365,0.0
53011041003,53011041112,245.83846,0.0
53011041003,53011041312,153.96138,155.0
53011041003,53011041206,158.46342,155.0
53011041003,53011042400,427.45602,1107.0
53011041003,53011041205,253.0254,544.0
53011041003,53011041322,145.67557,155.0
53011041003,53011041600,355.08664,233.0
53011041003,53011041337,127.21787,233.0
53011041003,53011042300,563.3188,252.0
53011041003,53011041208,189.51196,0.0
53011041003,53011041309,142.00587,0.0
53011041003,53011041003,891.9533,1379.0
53011041003,53011041011,505.3074,310.0
