origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041312,341.81714,1576.0
53011040604,53011040604,3520.136,2461.0
53011040604,53011041313,375.9206,371.0
53011040604,53011041114,368.57013,2390.0
53011040604,53011041322,398.58487,1416.0
53011040604,53011041800,59.774372,0.0
53011040604,53011043100,410.6846,141.0
53011040604,53011041011,158.88815,141.0
53011040604,53011041105,417.11734,141.0
53011040604,53011041320,584.3186,1416.0
53011040604,53011041208,243.29027,70.0
53011040604,53011041310,1066.4464,141.0
53011040604,53011041104,263.1052,0.0
53011040604,53011041321,1170.1439,265.0
53011040604,53011041205,363.11462,495.0
53011040604,53011041112,213.37921,141.0
53011040604,53011041203,421.69904,460.0
53011040604,53011041900,126.59377,141.0
53011040604,53011043000,136.98347,0.0
53011040604,53011041700,93.066696,141.0
53011040604,53011042601,178.78807,885.0
53011040604,53011042900,244.50566,159.0
53011040604,53011042300,71.918076,70.0
53011040604,53011041323,430.87784,655.0
53011040604,53011041326,581.50684,5472.0
53011040604,53011041319,1371.3435,690.0
53011040604,53011041317,445.7982,584.0
53011040604,53011041332,887.3584,141.0
53011040604,53011042500,67.807014,460.0
53011040604,53011041333,465.53342,0.0
53011040604,53011041325,1579.9648,159.0
53011040604,53011042700,103.46777,0.0
53011040604,53011041206,675.3009,70.0
53011040604,53011041331,202.01288,70.0
53011040604,53011041328,2908.929,920.0
53011040604,53011041110,159.6135,0.0
53011040604,53011041309,407.8432,0.0
53011040604,53011041330,427.5237,0.0
53011040604,53011041334,623.6866,141.0
53011040604,53011042400,123.59736,708.0
53011040604,53011042100,31.892422,0.0
53011040604,53011041600,194.20428,407.0
53011040604,53011041337,717.7638,761.0
53011040604,53011041003,35.06797,0.0
53011040604,53011042000,26.661797,0.0
53011040604,53011041111,161.79602,0.0
53011040604,53011042800,180.13751,0.0
53011040604,53011041329,2787.4646,2567.0
53011041003,53011041111,89.985085,77.0
53011041003,53011041313,74.92411,77.0
53011041003,53011041317,109.57522,77.0
53011041003,53011041110,478.45892,77.0
53011041003,53011041325,37.472923,0.0
53011041003,53011042800,191.09688,77.0
53011041003,53011041329,84.80908,0.0
53011041003,53011042500,758.7654,699.0
53011041003,53011041320,26.665218,77.0
53011041003,53011041319,39.543037,0.0
53011041003,53011041114,169.76509,1146.0
53011041003,53011041332,28.194962,0.0
53011041003,53011041206,161.51071,155.0
53011041003,53011042700,152.58153,77.0
53011041003,53011041800,392.1706,0.0
53011041003,53011041003,1394.0006,1379.0
53011041003,53011041203,204.3636,233.0
53011041003,53011041309,28.1407,0.0
53011041003,53011042601,211.51486,1243.0
53011041003,53011041334,10.575566,0.0
53011041003,53011041328,159.11768,0.0
53011041003,53011041104,61.52699,77.0
53011041003,53011041330,31.399868,0.0
53011041003,53011041208,39.475967,0.0
53011041003,53011042000,536.9296,77.0
53011041003,53011042300,449.69345,252.0
53011041003,53011042900,229.23643,349.0
53011041003,53011041322,48.02812,155.0
53011041003,53011042100,573.4788,0.0
53011041003,53011041310,39.208645,0.0
53011041003,53011041326,46.847477,155.0
53011041003,53011041312,49.767754,155.0
53011041003,53011041105,463.2108,310.0
53011041003,53011041011,410.34946,310.0
53011041003,53011041205,151.92337,544.0
53011041003,53011041323,38.39032,0.0
53011041003,53011043100,180.82541,155.0
53011041003,53011041337,120.922554,233.0
53011041003,53011043000,80.8903,0.0
53011041003,53011041900,792.60547,2351.0
53011041003,53011041700,225.59068,310.0
53011041003,53011041321,16.484322,0.0
53011041003,53011041112,186.51152,0.0
53011041003,53011041333,16.450165,0.0
53011041003,53011041331,20.222511,0.0
53011041003,53011040604,47.158813,155.0
53011041003,53011041600,171.51187,233.0
53011041003,53011042400,2490.127,1107.0
