origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041328,1216.5417,920.0
53011040604,53011043000,259.2035,0.0
53011040604,53011041011,227.65205,141.0
53011040604,53011041320,1091.6998,1416.0
53011040604,53011041312,760.0621,1576.0
53011040604,53011041331,483.2299,70.0
53011040604,53011041104,508.4298,0.0
53011040604,53011041329,1018.6674,2567.0
53011040604,53011041203,546.83856,460.0
53011040604,53011041337,565.79193,761.0
53011040604,53011041600,297.50494,407.0
53011040604,53011042601,183.40498,885.0
53011040604,53011041206,691.88074,70.0
53011040604,53011041323,1046.3269,655.0
53011040604,53011041208,457.91446,70.0
53011040604,53011042000,121.509415,0.0
53011040604,53011042800,250.99396,0.0
53011040604,53011041800,254.21819,0.0
53011040604,53011042900,208.62735,159.0
53011040604,53011041334,909.1271,141.0
53011040604,53011041900,150.46309,141.0
53011040604,53011041114,459.9909,2390.0
53011040604,53011042400,132.3276,708.0
53011040604,53011041317,780.78625,584.0
53011040604,53011042100,163.06218,0.0
53011040604,53011041112,479.19324,141.0
53011040604,53011041105,435.75323,141.0
53011040604,53011041111,367.039,0.0
53011040604,53011041326,613.1945,5472.0
53011040604,53011041325,1132.2688,159.0
53011040604,53011041332,746.0894,141.0
53011040604,53011041319,1022.9431,690.0
53011040604,53011042700,348.0468,0.0
53011040604,53011041205,485.5007,495.0
53011040604,53011042300,165.72989,70.0
53011040604,53011042500,110.81721,460.0
53011040604,53011043100,447.2813,141.0
53011040604,53011041322,735.31573,1416.0
53011040604,53011041003,194.79765,0.0
53011040604,53011040604,1707.4313,2461.0
53011040604,53011041321,856.8,265.0
53011040604,53011041309,724.9492,0.0
53011040604,53011041330,836.28516,0.0
53011040604,53011041310,841.3248,141.0
53011040604,53011041110,417.34167,0.0
53011040604,53011041700,250.73079,141.0
53011040604,53011041313,434.46024,371.0
53011040604,53011041333,686.4519,0.0
53011041003,53011041700,406.0372,310.0
53011041003,53011041011,433.7836,310.0
53011041003,53011041105,367.366,310.0
53011041003,53011042500,297.48502,699.0
53011041003,53011041332,142.79968,0.0
53011041003,53011041313,172.18556,77.0
53011041003,53011041333,131.30957,0.0
53011041003,53011041326,112.801926,155.0
53011041003,53011041337,142.773,233.0
53011041003,53011041112,330.9633,0.0
53011041003,53011041320,155.99466,77.0
53011041003,53011041111,343.11313,77.0
53011041003,53011042700,407.67612,77.0
53011041003,53011041319,151.63477,0.0
53011041003,53011041331,159.09625,0.0
53011041003,53011041310,145.01968,0.0
53011041003,53011042800,284.00513,77.0
53011041003,53011043100,271.55637,155.0
53011041003,53011041900,377.9431,2351.0
53011041003,53011041003,644.26544,1379.0
53011041003,53011042300,466.475,252.0
53011041003,53011041206,252.48189,155.0
53011041003,53011041322,179.21275,155.0
53011041003,53011041600,329.46054,233.0
53011041003,53011041110,415.7723,77.0
53011041003,53011042400,365.94492,1107.0
53011041003,53011041114,274.08533,1146.0
53011041003,53011041312,190.6844,155.0
53011041003,53011041321,100.73654,0.0
53011041003,53011042601,286.8699,1243.0
53011041003,53011042100,481.31003,0.0
53011041003,53011041328,99.85313,0.0
53011041003,53011041203,265.831,233.0
53011041003,53011041329,112.47323,0.0
53011041003,53011041208,203.04523,0.0
53011041003,53011041317,205.71782,77.0
53011041003,53011041104,248.64526,77.0
53011041003,53011041330,185.88885,0.0
53011041003,53011042900,208.74393,349.0
53011041003,53011041800,485.89246,0.0
53011041003,53011041334,107.25027,0.0
53011041003,53011041323,146.01497,0.0
53011041003,53011042000,377.28195,77.0
53011041003,53011041325,106.52002,0.0
53011041003,53011041205,273.5223,544.0
53011041003,53011043000,201.82202,0.0
53011041003,53011041309,175.15749,0.0
53011041003,53011040604,97.49801,155.0
