origin,destination,flow,target
53041971600,53041971600,2970.0,2970.0
53077001601,53077001601,231.0,231.0
53011040604,53011041104,309.7994,0.0
53011040604,53011041800,53.823566,0.0
53011040604,53011041334,1690.0244,141.0
53011040604,53011041326,765.2078,5472.0
53011040604,53011041321,1227.4534,265.0
53011040604,53011041205,279.14044,495.0
53011040604,53011041325,1262.1343,159.0
53011040604,53011041203,371.51187,460.0
53011040604,53011042300,39.195847,70.0
53011040604,53011041313,383.17993,371.0
53011040604,53011041206,355.4802,70.0
53011040604,53011043100,186.31009,141.0
53011040604,53011042500,35.58844,460.0
53011040604,53011041312,744.1432,1576.0
53011040604,53011041112,159.05641,141.0
53011040604,53011043000,109.00733,0.0
53011040604,53011042400,49.126144,708.0
53011040604,53011041111,186.124,0.0
53011040604,53011041317,718.483,584.0
53011040604,53011042601,80.60818,885.0
53011040604,53011041310,609.94885,141.0
53011040604,53011041331,419.01306,70.0
53011040604,53011042000,24.459364,0.0
53011040604,53011041208,281.508,70.0
53011040604,53011041011,62.83917,141.0
53011040604,53011042900,82.27756,159.0
53011040604,53011041322,1539.7887,1416.0
53011040604,53011041320,1208.0479,1416.0
53011040604,53011041110,102.798996,0.0
53011040604,53011041114,343.7372,2390.0
53011040604,53011041330,545.49634,0.0
53011040604,53011041329,2694.6157,2567.0
53011040604,53011042100,30.286354,0.0
53011040604,53011041700,82.365166,141.0
53011040604,53011042800,94.15444,0.0
53011040604,53011041323,1703.4583,655.0
53011040604,53011041319,735.8286,690.0
53011040604,53011041332,873.3449,141.0
53011040604,53011041900,40.902393,141.0
53011040604,53011041337,692.6288,761.0
53011040604,53011041003,29.756132,0.0
53011040604,53011041600,141.27141,407.0
53011040604,53011041309,449.9206,0.0
53011040604,53011041333,734.4405,0.0
53011040604,53011041328,2083.3062,920.0
53011040604,53011042700,111.10496,0.0
53011040604,53011040604,1984.3741,2461.0
53011040604,53011041105,118.92683,141.0
53011041003,53011042700,436.32483,77.0
53011041003,53011041334,27.966398,0.0
53011041003,53011041322,179.10081,155.0
53011041003,53011041323,60.494072,0.0
53011041003,53011041330,57.78873,0.0
53011041003,53011040604,10.090349,155.0
53011041003,53011041105,260.8408,310.0
53011041003,53011041110,251.94331,77.0
53011041003,53011041313,123.383194,77.0
53011041003,53011042900,188.5493,349.0
53011041003,53011041326,45.51567,155.0
53011041003,53011041320,44.098988,77.0
53011041003,53011042100,749.4858,0.0
53011041003,53011041329,47.19027,0.0
53011041003,53011041205,194.8691,544.0
53011041003,53011041333,40.09702,0.0
53011041003,53011042400,968.7529,1107.0
53011041003,53011041319,39.735687,0.0
53011041003,53011041310,33.216625,0.0
53011041003,53011041900,653.2818,2351.0
53011041003,53011042800,293.97568,77.0
53011041003,53011042500,461.05658,699.0
53011041003,53011041332,43.07464,0.0
53011041003,53011041206,105.000755,155.0
53011041003,53011041328,30.08236,0.0
53011041003,53011042000,635.9032,77.0
53011041003,53011041331,87.72439,0.0
53011041003,53011041321,21.969635,0.0
53011041003,53011041003,1044.8019,1379.0
53011041003,53011043100,133.61429,155.0
53011041003,53011041011,538.592,310.0
53011041003,53011041104,141.78719,77.0
53011041003,53011042300,873.0763,252.0
53011041003,53011041203,208.72017,233.0
53011041003,53011041112,230.5506,0.0
53011041003,53011041208,88.52243,0.0
53011041003,53011041325,19.960894,0.0
53011041003,53011041309,51.62503,0.0
53011041003,53011041317,109.78619,77.0
53011041003,53011041111,382.2432,77.0
53011041003,53011042601,472.9599,1243.0
53011041003,53011041312,96.22446,155.0
53011041003,53011043000,151.62302,0.0
53011041003,53011041114,258.19214,1146.0
53011041003,53011041700,473.85834,310.0
53011041003,53011041800,516.221,0.0
53011041003,53011041600,360.86115,233.0
53011041003,53011041337,77.267944,233.0
