file_name,fairness,accuracy
washington0,0.9925636405589499,0.5856093703561951
washington1,0.992959460047125,0.5815147073676415
washington2,0.992917739917585,0.5780837572952254
washington3,0.9927958574753224,0.5801389826702806
washington4,0.9926639152151302,0.5753659551176465
washington5,0.9932584380714887,0.5780717081153868
washington6,0.9921508581707817,0.6031904888046801
washington7,0.9922380969713785,0.5931093369220071
washington8,0.9921019450217587,0.5926342764634799
washington9,0.9922583791157327,0.5939122470600539
washington10,0.9911804168014725,0.598817986397085
washington11,0.993160496334982,0.6076576780571469
washington12,0.9930739163069444,0.6079455346519304
washington13,0.9929510916680406,0.6032873882933484
washington14,0.9929696677265237,0.6037187063987123
washington15,0.9930230373790211,0.6057526265742399
washington16,0.9919103641642176,0.5870035700149427
washington17,0.991405831972282,0.5835348601799675
washington18,0.9913138239648996,0.5805864946934567
washington19,0.9912002779772645,0.580821330091383
washington20,0.9914245504912045,0.5809457607843725
