file_name,fairness,accuracy
predicted_od2flow_NLG_new_york0_heatmap.png,0.9581767525239293,0.4424963144087637
predicted_od2flow_NLG_new_york1_heatmap.png,0.9757199873028475,0.3411593710910627
predicted_od2flow_NLG_new_york2_heatmap.png,0.9718189261649952,0.35733154504470976
predicted_od2flow_NLG_new_york3_heatmap.png,0.971527470562973,0.33795742325364525
predicted_od2flow_NLG_new_york4_heatmap.png,0.9768319600609965,0.3388521571610818
predicted_od2flow_NLG_new_york5_heatmap.png,0.9753234555997196,0.3368909256908941
predicted_od2flow_NLG_new_york6_heatmap.png,0.9740846778227218,0.3324828677127164
predicted_od2flow_NLG_new_york7_heatmap.png,0.9776447504547485,0.3388153638070843
predicted_od2flow_NLG_new_york8_heatmap.png,0.9726094558814714,0.33509335390190753
predicted_od2flow_NLG_new_york9_heatmap.png,0.9746872303799867,0.3394810378189134
predicted_od2flow_NLG_new_york10_heatmap.png,0.9753132973990932,0.33564416169458616
predicted_od2flow_NLG_new_york11_heatmap.png,0.9603198303886716,0.4297902889140409
predicted_od2flow_NLG_new_york12_heatmap.png,0.9589375111997003,0.4324770606262079
predicted_od2flow_NLG_new_york13_heatmap.png,0.962911821020129,0.42479017540736247
predicted_od2flow_NLG_new_york14_heatmap.png,0.9617215566745954,0.426402000433591
predicted_od2flow_NLG_new_york15_heatmap.png,0.9615669969892503,0.4297685644616438
predicted_od2flow_NLG_new_york16_heatmap.png,0.9619960647147525,0.42626955669290206
predicted_od2flow_NLG_new_york17_heatmap.png,0.9616085765432966,0.43131143032993263
predicted_od2flow_NLG_new_york18_heatmap.png,0.9610056374578929,0.42910451755888934
predicted_od2flow_NLG_new_york19_heatmap.png,0.9602701575963789,0.42699891548219726
predicted_od2flow_NLG_new_york20_heatmap.png,0.9597861517741489,0.43596639106081136
