Dataset Location,Model Type,Description,Fairness Sensitivity (Height),Performance Sensitivity (Width),Robustness (Area)
Washington,Gravity,Descending and Unbiased,0.0007413532587534008,2.5524480115573596,0.00026614574107798903
Washington,Gravity,Ascending and Unbiased,0.00047483747181849625,2.093622844310847,0.0001236587449218985
Washington,Gravity,All (Mean),0.0006080953652859485,2.3230354279341032,0.0001949022429999438
Washington,Deep Gravity,Descending and Unbiased,0.04624545242830301,40.33696896612125,0.9409404784056769
Washington,Deep Gravity,Ascending and Unbiased,0.0985701143021869,34.96903115353038,0.20798536665873438
Washington,Deep Gravity,All (Mean),0.07240778336524495,37.653000059825814,0.5744629225322057
Washington,Non-Linear Gravity,Descending and Unbiased,0.0681358459166208,28.11737280947642,0.7162993578752976
Washington,Non-Linear Gravity,Ascending and Unbiased,0.06013688792307971,41.99431706175295,1.1117809352485097
Washington,Non-Linear Gravity,All (Mean),0.06413636691985025,35.05584493561469,0.9140401465619037
