file_name,fairness,accuracy
new_york0,0.9829972702475467,0.13283089156122177
new_york1,0.9836493712205057,0.11139512498951402
new_york2,0.9836763565327078,0.11051786545691562
new_york3,0.983688380551223,0.11046359340063995
new_york4,0.9837577023301576,0.1094390363416526
new_york5,0.9836651938321694,0.11094729576044751
new_york6,0.9819833821528449,0.15644901457133437
new_york7,0.981878411450087,0.1575998681150209
new_york8,0.9817259998451705,0.16054383656527021
new_york9,0.9818650447281336,0.15668880387051132
new_york10,0.981862580206966,0.15826808498661538
new_york11,0.9822699440394459,0.14537960445977738
new_york12,0.9822534553522839,0.14478471225030098
new_york13,0.9820933223368515,0.14675402187262684
new_york14,0.9822033544577724,0.14378009990027987
new_york15,0.9821710669500135,0.14621649294881686
new_york16,0.9835739649998578,0.1177114510003605
new_york17,0.9835645357619249,0.11821762861976642
new_york18,0.9835838583708358,0.11873514518998761
new_york19,0.9836648808352648,0.11735314083745202
new_york20,0.9835966736437048,0.11739091899635858

