file_name,fairness,accuracy
washington0,0.9891422182522482,0.3016789321121233
washington1,0.9897471547038013,0.28902149614576117
washington2,0.989756131597068,0.288829741125863
washington3,0.9897624586790005,0.28870304683004183
washington4,0.9897960914642124,0.28798838273231947
washington5,0.98977402340493,0.28845200570254853
washington6,0.988460398236082,0.3184578113874905
washington7,0.9884583777649495,0.3185324249936777
washington8,0.9884412291319631,0.3189981876623523
washington9,0.9884697928837796,0.31821208856525796
washington10,0.9884210637480579,0.31955078136641213
washington11,0.9891629282229614,0.30192028440429347
washington12,0.9891692453773058,0.3017920716771333
washington13,0.989174604938599,0.3016769589859301
washington14,0.9892061444383539,0.3009970544972828
washington15,0.9891611669345013,0.30198321821666296
washington16,0.9890554645207392,0.3037979992649025
washington17,0.9890505319835513,0.30387831977069624
washington18,0.9890370382626893,0.30418343957645544
washington19,0.9890761173242619,0.30329893429524096
washington20,0.989030202285508,0.30434056447578217

