GEOID,residential_landuse,commercial_landuse,industrial_landuse,retail_landuse,natural_landuse,road_residential,road_primary,road_other,transport_point,transport_area,food_point,food_area,health_point,health_area,education_point,education_area,retail_point,retail_area
36105950702,0.2512193848181397,0.0,0.0,0.0,0.0,24.582322717520487,7.210541316289912,7.194218205475915,10,0.03244040744088466,6,0.0015987696510395702,0,0.0,0,0.0,2,0.0
36105950701,0.0,0.0,0.0,0.0,0.0,35.520819365227574,7.122870961515926,5.9193151618427,6,0.02713336008705653,0,0.0,0,0.0,5,0.2510488427739668,3,0.0
36111955300,0.0,0.0,0.017584689211315747,0.0,0.0,93.94489022684516,28.721135537986562,42.504499218433196,0,0.04445983446170983,19,0.005737747863562195,2,0.0004428514569797716,1,0.004096375410523646,28,0.0
36111952901,0.0,0.0,0.0,0.0,0.0,113.45998387971244,23.042073295567242,46.02159495525776,1,0.10183857034526951,4,0.001531640880850875,0,0.0,1,0.3427578398127437,4,0.0
36111952902,0.0,0.0,0.0,0.0,0.0,135.04540882246366,13.207661029258048,11.09797351323501,0,0.0,1,0.0,0,0.0,1,0.0,2,0.0
36111955001,0.0,0.0,0.0,0.0,0.0,162.7034175740035,0.0,32.75394508973869,0,0.008607761931745684,0,0.0,0,0.0,1,0.0,0,0.0
36111955002,0.0,0.0,0.0,0.0,0.0,96.29490067394285,15.789782690118546,16.161147284442116,0,0.04322361508504262,2,0.0,0,0.0,0,0.0,3,0.0
36111954402,2.0529869831939065,0.0,0.0,0.0,0.0,89.48730860108695,10.231150721556892,36.96998352015616,0,0.00297227093921712,2,0.000310046695748697,0,0.0,0,0.0,1,0.0
36111954401,0.0,0.0,0.12970117973982861,0.0,0.0,52.602867263473826,1.5221574066868833,37.44435020316393,0,0.04319180130451449,0,0.0,0,0.0,0,0.0,2,0.0
36111953500,0.0,0.0,0.0,0.019000736075037182,0.0,23.785169879031752,3.8829759896269396,8.614513768618982,0,0.2455090571729819,26,0.003640418694268846,2,0.0009229604917990504,3,1.2726466395121712,29,0.0
36111953600,0.2386191585498887,0.0,0.0,0.004285773745067488,0.0,54.203432439116604,17.619307473162806,4.814882051697791,0,0.11732369034146983,12,0.0039967268335884916,0,0.0,1,0.00026820458160646787,38,0.0
36111954200,0.029115121255413396,0.0,0.0,0.0,0.0,141.43393455686757,34.33895158112921,43.639777278662876,0,0.06969847297895704,0,0.0,0,0.0,1,0.0,4,0.0
36111951000,0.009414248753465882,0.01804221083357682,0.05998469219118614,0.0,0.0,152.4712626395913,38.17638722125792,59.9811847289663,0,0.06198991243488612,5,0.002413956029772288,2,0.0,4,0.018541713329504262,24,0.0
36111954000,0.0,0.0,0.0,0.0,0.0,68.17400930547304,11.253020661181626,38.908744303879416,0,0.004712401494781236,0,0.0,0,0.0,0,0.0,3,0.0
36111952800,0.0,0.0,0.0,0.0,0.0,66.95656832650509,7.696761447109443,7.47031015653182,0,0.015082597701852206,0,0.0,0,0.0,2,0.0,2,0.0
36111950300,0.09492405861863171,0.0,0.0,0.0,0.0,35.31441451683039,5.534516307303851,3.1019896131401445,0,0.004490527935529808,1,0.00039660754318196256,0,0.0,0,0.0,16,0.0
36111951500,0.09851917696088579,0.0,0.04149288279525107,0.0,0.0,74.93851117519405,20.099807451438146,26.417480724607298,0,0.04019166801914289,3,0.0015550376714998562,0,0.0,0,0.0,38,0.0
36111952600,0.03839329246956203,0.0,0.6884550062840037,0.0,0.0,118.59532206063817,29.959850132749445,62.24257880706804,0,0.053826711206890414,2,0.0010226207041156973,0,0.0,9,0.00616558177768938,3,0.0
36111954700,0.0,0.0,0.0,0.0,0.0,132.45476593313373,23.353622750347167,21.733522817896855,0,0.042405978275540476,0,0.0,0,0.0,0,0.0,1,0.0
36111950600,0.0,0.0,0.015314238411956798,0.0,0.0,130.34244794278172,17.891767482426953,46.45231794814178,0,0.0176152704905093,2,0.0,0,0.0,0,0.0,7,0.0
36111950200,0.0,0.0,0.001901060599531128,0.0,0.0,31.302477183189218,5.303694862649854,2.04242173673304,0,0.040817230127371096,8,0.0004033766611154955,1,0.0,4,0.011436213688170393,15,0.0
36111953800,0.030284084478050744,0.0,0.0,0.0,0.0,64.04304877725156,7.579137437672183,7.840584513498969,0,0.19527685200786526,2,0.0,0,0.0,4,0.18042258992447127,21,0.0
36111954600,0.33370720654642405,0.0,0.0,0.0,0.0,132.55707394791006,4.109251212111806,52.039803824289905,0,0.012943268645626655,0,0.0,0,0.0,0,0.0,0,0.0
36111953700,0.0016905843779932142,0.0,0.0,0.0052988296845466075,0.0,85.33729873662126,24.87184788950855,39.406274331371804,0,0.07916881908077235,1,0.0003879776713008266,1,0.0011430144247451587,3,0.14833742702016986,13,0.0
36111951200,0.0,0.0,0.013128314519802018,0.0,0.0,69.51400219952282,17.35117278270617,45.602220825548656,0,0.02405778114350084,1,0.0009200502564688792,0,0.0,1,0.040137646037390874,3,0.0
36111950500,0.05432801519429502,0.013019155381161968,0.0,0.0,0.0,62.79005622209434,8.583451363985272,22.144718544550255,0,0.028313701922561885,24,0.005104948192844025,3,0.0006701304988243253,1,0.03766548545852592,94,0.0
36111953900,0.8133346120641375,0.0,0.06766062041956443,0.0,0.0,97.64242720633179,6.142589042896277,32.75172833494084,0,0.0010323996532755832,3,0.0011626679709496716,0,0.0,0,0.0,8,0.0
36111951100,0.0,0.0,0.0,0.0,0.0,47.64073464750837,13.556959393202542,13.382378132685012,0,0.01997998035742172,2,0.0008634909089440821,0,0.0,0,0.0,5,0.0
36111951300,0.0823983628865117,0.0,0.0,0.0,0.0,49.24629344795248,14.74148405577807,10.042600753552675,0,0.14860127035579196,2,0.00040393520788707915,2,0.0028120198417374985,2,0.18882924161930084,16,0.0
36111951400,0.2625838607691038,0.9794027114723971,0.0,0.9097058614666047,0.0,40.85709161628496,13.199775799292,13.01714406601315,0,0.9687409614408315,15,0.009019583771343346,3,0.0009472604180258299,1,0.11504668668407658,103,0.0
36111951600,0.01164421828174168,0.0,0.0,0.0,0.0,28.492845623662685,4.959624261591078,10.349450885998126,0,0.031225057824366187,0,0.0,0,0.0,0,0.0,1,0.0
36111951700,0.14398245847274227,0.0,0.050904703776562796,0.0,0.0,30.879908684513076,4.578240284039344,9.906882972291497,2,0.16332476707048096,10,0.0009263937018800295,1,0.1060936858499916,3,0.02683954239670663,11,0.0
36111951800,0.12499623717197593,0.0,0.029347705101338436,0.0,0.0,7.271588806672612,2.389087081666029,6.600901090004587,0,0.02537339990151402,1,0.00029959685148376914,1,0.0,0,0.0,4,0.0
36111951900,0.0,0.0,0.0,0.0,0.0,15.20980526609412,1.5616053559914558,5.617955146381364,0,0.11954132825028281,9,0.0017742436584421435,2,0.01037137211665574,3,0.07632258979383039,16,0.0
36111952000,0.009956986726077494,0.0,0.0,0.0,0.0,9.863988577015206,1.5117907353100495,1.2784811621684888,0,0.06908874743913322,15,0.0018647361994746218,0,0.0,0,0.0,14,0.0
36111952100,0.0,0.0,0.0,0.0,0.0,15.459792284465887,3.1756372632102825,2.1617147925309825,0,0.09250645326308511,4,0.0007239655094599078,1,0.0,1,0.02843011376610233,9,0.0
36111952200,0.041282806637622294,0.0,0.015677037653683425,0.0,0.0,30.936258977397067,4.306222456609244,0.5110787573943038,0,0.08574089447418748,0,0.0,0,0.0,0,0.0,1,0.0
36111952300,0.19076441101174688,0.0,0.0,0.0,0.0,5.619720154840823,0.0,2.1122948682089615,0,0.06768554216293698,0,0.0,0,0.0,2,0.10500920633762809,3,0.0
36111952400,0.07371331201324839,0.0,0.0,0.20002389943052098,0.0,18.429521368359573,5.051784509943101,6.174142849178842,0,0.2972919495050264,28,0.004665408776818023,4,0.0007748460221810667,2,0.003118211010534312,67,0.0
36111952500,0.0,0.0,0.04737007614368745,0.0,0.0,35.58931111813974,6.448557550625916,2.40261418352947,0,0.020185709054261137,3,0.0003544000469904661,0,0.0,1,0.12361474566846908,13,0.0
36111952700,0.0,0.0,0.0,0.0,0.0,45.97485953615261,11.298180649275245,32.13992991923968,0,0.05010028790790677,4,0.0,0,0.0,1,0.0,3,0.0
36111953400,0.06894981612699012,0.0,0.0,0.0,0.0,35.0111179249067,4.412484392275587,9.118705816863441,0,0.1423235630299341,28,0.007705363161859779,0,0.0,2,0.0,27,0.0
36111954100,0.3911493571566287,0.0,0.0,0.0,0.0,85.63767418529467,0.0,30.236468518535837,0,0.02492136829891568,2,0.00028730142995104857,0,0.0,1,0.007957402306125995,12,0.0
36111950900,0.13183299485804215,0.0,0.0,0.0,0.0,154.2626510926352,7.863848186288476,135.48911150961018,0,0.0796181887890764,3,0.0017104987091130551,0,0.0,1,4.833249453304237e-05,8,0.0
36111950100,0.027956731645403136,0.024978040380113562,0.0,0.0,0.0,142.0371645294046,23.73055532575225,51.887774414908506,0,0.297657383719343,6,0.003690469573410265,2,0.00037107391003968296,1,0.2668660711661511,19,0.0
36111953000,0.0,0.0,0.0,0.0,0.0,78.04381709848798,9.276925729095161,16.35345145178933,0,0.07398066704946477,0,0.0,0,0.0,2,0.03288712997739522,1,0.0
36111954500,0.0,0.0,0.005230274759277577,0.0,0.0,116.28694671411381,17.134143691315597,12.521370911567988,0,0.0789824631683728,5,0.00046833486565886706,0,0.0,2,0.0007658812514873809,6,0.0
36111950400,0.0,0.0,0.0685082147362819,0.0,0.0,102.25711878092177,11.117405950557714,38.11698164948664,0,0.0014260084065574933,2,0.0005060097012984245,0,0.0,2,0.05853869150585897,2,0.0
36111953300,0.0,0.0,0.0,0.0,0.0,82.94730560567007,16.662471526293817,57.55495781969858,0,0.2307714205199115,3,0.0006847092734820467,0,0.0,2,0.26370910277917303,7,0.0
36111954800,0.04570900733905471,0.0,0.009005489518325143,0.02750464736617786,0.0,50.15418388023482,13.910287888922987,5.539180258362186,0,0.12828001576599682,3,0.0002502790184367819,1,0.05317045188522437,3,0.0,4,0.0
36111954900,0.0,0.0,0.0,0.0,0.0,29.21857885797925,7.110272657058203,13.283608270069717,0,0.004941683558038014,0,0.0,0,0.0,0,0.0,2,0.0
36111955400,0.0,0.0,0.028155492792759956,0.0,0.0,66.61434768648833,8.801476172925993,22.523271953615584,0,0.014369857097500984,0,0.0,0,0.0,3,0.0,0,0.0
36071014201,0.0,0.0,0.0,6.085658794918389e-06,0.0,38.12243238929374,0.7301793099970656,13.56491617117731,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
36071014202,0.005567772299640903,0.0,0.0,0.00012967345901336528,0.0,82.37450631712575,0.4287369705269884,31.68174398939545,0,0.005684250595269973,1,0.0,0,0.0,4,0.0,0,0.0
36071011802,9.767458948615957,0.0,0.06341054348234869,0.0,0.0,54.70212395449108,0.36578444575728497,18.984124923476173,0,0.0028045068001436744,1,0.0,0,0.0,1,0.001095240593043777,7,0.0
36071011801,2.8056462625753884,0.05841638731813536,1.5240578068533481,0.024290929572630442,0.0,71.45776257097036,19.11487295566335,38.755388844950225,0,0.06836491754466267,5,0.002400870371488946,1,2.1539549914151325e-06,5,0.8912327664062443,49,0.0
36071010101,0.0,0.0,0.0,0.0,0.0,59.12295347602135,0.0,30.11741196405022,0,0.0408527867230223,2,0.0,0,0.0,1,0.0,3,0.0
36071010902,1.0117539201787589,0.0,0.0,0.0,0.0,103.5073268344942,18.67939995906838,21.686496139994947,0,0.018351524330721694,2,0.0017383959257506526,0,0.0,0,0.0,7,0.0
36071011701,3.5951400104133135,0.0,0.0,0.0,0.0,111.59053235305386,13.116811954344291,41.68347691521465,0,0.014825487232614454,0,0.0,0,0.0,0,0.0,1,0.0
36071014502,3.458820230622083,0.0,0.0,0.0,0.0,134.61832414342004,8.596360338193023,20.091886357657252,0,0.08459115235658782,4,0.0,0,0.0,6,0.3540153029280423,4,0.0
36071014501,1.4196825687632904,0.0,0.0,0.0,0.0,119.50056591447671,0.0,60.24524244345604,0,0.022400228047200325,2,0.00046213174223639817,0,0.0,2,0.0,9,0.0
36071011601,0.45013470015868556,0.0,0.042500553762949256,0.0,0.0,104.86478797657455,17.568647415510224,16.34742531908504,0,0.08563353703363105,0,0.0,0,0.0,6,2.1436603665309772,3,0.0
36071010901,0.8813822919810291,0.0,0.0,0.11177898329341394,0.0,61.23258930211668,10.990805229095908,20.961965889164826,0,0.07413491120563669,1,0.0005338763228159214,0,0.0,6,0.27739663685965743,5,0.0
36071012602,1.1444534444853498,0.06727699105655323,0.0,0.35319285186135324,0.0,14.820765944581344,0.0,6.875504626301124,0,0.05280040525634334,4,0.0,2,0.0034955887204210414,1,0.05413537162232219,16,0.0
36071013201,0.0,0.0,0.04192338468844511,0.04136617223100406,0.0,38.651798111578394,0.0,9.734245142426069,0,0.03210888489581289,4,0.0003502990675467163,1,0.0,1,0.07453353509337964,6,0.0
36071011702,3.861631179001692,0.1054105226066212,0.09738071671669958,0.0,0.0,108.32351671981039,0.0,38.24252615006882,0,0.0028083433724641746,4,0.0016187765958918022,0,0.0,0,0.0,4,0.0
36071015005,0.6986959733158851,0.0,0.0,0.0,0.0,9.745786259218905,0.3633504697378388,2.9738472696045726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
36071013000,3.143714335279114,0.0,0.0,0.1381289952316663,0.0,33.258454321035096,6.676646262870827,13.346433822677913,0,0.09985870673545678,13,0.002045558297487814,6,0.07194501437631104,3,0.30642853148838184,23,0.0
36071013500,0.008772461658648489,0.0,0.0,0.0,0.0,67.05621926722833,0.0,20.925759989637427,0,0.0022630665556041657,0,0.0,0,0.0,0,0.0,0,0.0
36071013700,0.0,0.0,0.0,0.0,0.0,12.683426245424132,0.6602873770636899,3.2213566872133192,0,0.0,2,0.0015871654509448548,0,0.0,4,0.06005246111603759,0,0.0
36071010400,0.0,0.14863326355803563,0.0,0.9687679311919052,0.0,35.82747750078766,1.3372003723874015,20.670102310111794,0,0.5782602014406324,25,0.011970859526174596,4,0.007263300947352319,0,0.0,75,0.0
36071011200,1.3168194495758387,0.046701054138494125,0.11724820486880168,0.6121841264528167,0.0,35.100470316913835,3.3366328996117143,16.46380884031812,0,0.534016873480477,22,0.010988400854604513,4,0.2798982652754649,2,0.28527876810986014,93,0.0
36071011500,9.52059488072215,0.01897871337028384,0.17266397307516448,0.0,0.0,106.67494762573907,9.702013175608347,40.2698843339088,4,0.06396113597437957,0,0.0,0,0.0,2,0.0,1,0.0
36071012100,0.3374381854976159,0.0,0.19951217702962232,0.2476058178359765,0.0,27.42829720359417,7.360647272981765,11.532029849097965,0,0.2711975598009831,22,0.0023446360710317952,7,0.007694299671550645,1,0.1287007038691272,39,0.0
36071011101,0.2461698223334891,0.0,0.0,0.0,0.0,23.514005387523596,0.0,6.1103804728072095,0,0.007024586685880649,0,0.0,0,0.0,0,0.0,1,0.0
36071015100,0.2019193385490309,0.03087130045597881,0.0,0.054030104503414,0.0,22.409605651968683,4.446462373609669,4.102273137288149,0,0.12033470427541287,7,0.002550640065359918,4,0.0014454998542478374,4,0.34860915520867525,40,0.0
36071010801,0.0,0.006468233847174645,1.5813320124654537,0.06892589775172896,0.0,27.465403107573955,9.80661658520046,16.48014866389552,0,0.30106131595067254,3,0.0007342180094098542,2,0.001896770258590513,3,0.3276170086102408,37,0.0
36071011102,0.0,0.04589410282820351,0.0,0.003901506640211832,0.0,26.150157113813243,2.615385646028557,4.88941264597643,0,0.004449642522128157,1,0.0006573809318894157,1,0.001905789396874592,1,0.0,11,0.0
36071012300,2.302268562927726,0.17998678935796322,0.7285316089971062,0.0,0.0,104.80619367149056,25.583580137021805,37.296230602548114,4,0.056856766165327505,1,0.0016653761318329073,0,0.0,0,0.0,1,0.0
36071011400,2.214008710926802,0.0014787934242505953,0.0,0.0,0.0,91.55560040316773,6.323694101414604,19.51287932571119,0,0.007863015246816618,1,0.00027247454337663045,1,0.00848766080116092,7,1.0030030856192493,12,0.0
36071014302,4.786557702181144,0.40949330746499735,0.13416362091080464,0.0,0.0,111.48946376137194,6.338821869990905,32.18596429025326,0,0.032290019735708796,2,0.0007560914345667114,0,0.0,1,0.0,6,0.0
36071012800,3.222822386923125,0.0,0.43699411168158514,0.0,0.0,32.10434764794992,4.099403573745245,10.450479432004277,0,0.02560012132103815,1,0.0002031691026365651,0,0.0,4,0.18565942634959717,3,0.0
36071012900,2.454288265918337,0.0,0.0174694511545301,0.056969476507566126,0.0,28.374763043718083,0.0,8.026201783654585,0,0.032588682635095914,7,0.0017494691369319168,0,0.0,4,0.43244815766498296,13,0.0
36071014101,0.0,0.0,0.0,0.1543724069623187,0.0,31.71484540012268,5.219981104411302,12.114530069376444,0,0.029772071226692783,4,0.0025701366006880655,0,0.0,6,0.16668352419436525,11,0.0
36071015003,0.8066549640992998,0.0,0.0,0.0,0.0,6.333083762067921,0.0,5.585934814538293,0,0.009194680854442224,1,0.0,1,0.0,1,0.0,3,0.0
36071000501,0.0,0.0,0.0,0.0,0.0,8.563040689379955,0.0,0.32110720380641095,0,0.023703002136862498,2,0.0,0,0.0,1,0.008805295026889594,0,0.0
36071014102,1.3112057960965637,0.0,0.5284679208532852,0.5184642492248939,0.0,31.485894067007855,5.5036184408883395,13.373004074396711,0,0.09345813523701742,6,0.0009215464983037805,0,0.0,1,0.0,16,0.0
36071013800,0.0,0.0,0.0,0.0,0.0,34.51190707159985,9.939928544041102,18.923574201789286,0,0.017673729222096136,2,0.00047649523961272675,1,0.0014176894665382683,3,0.1655245801862672,4,0.0
36071013600,0.0,0.0,0.0,0.0,0.0,33.43726146516474,17.629053849721757,77.00560827437549,0,0.1813377221165877,0,0.0,0,0.0,3,7.952818482753417,2,0.0
36071012200,1.6347990435106332,0.0,0.0,0.009101609579409546,0.0,41.06308951021528,5.530647665780608,12.467847012667916,0,0.0355078972182823,3,0.001709159207883976,1,0.0020010794333187075,3,0.690376909599882,1,0.0
36071010200,0.12612734336585277,0.0,0.0,0.0,0.0,58.832378125844585,6.380995018643343,11.954455834371261,0,0.016346477173166382,3,0.0010895708278986058,0,0.0,1,0.0,24,0.0
36071014700,0.02654471695161098,0.0,0.0,0.0,0.0,53.68008960351031,3.1346392828563965,13.463369031155505,0,0.036165658830866663,2,0.0015496995146612833,0,0.0,2,0.0,6,0.0
36071012601,1.0092908267924892,0.0,0.0,0.05819250787132137,0.0,27.272763256435272,3.125327994225629,13.032899125298277,0,0.08702782076098764,2,0.0009626348145775944,0,0.0,3,0.18696485405086574,9,0.0
36071011602,2.119864439900212,0.0,0.00711773488716935,0.0,0.0,108.2866956740485,35.3561115628913,13.95240073387164,0,0.01127383531065942,0,0.0,0,0.0,2,0.008948448082807882,1,0.0
36071013202,0.45763065666249586,0.0,0.022000588981546835,0.0,0.0,23.79393241607815,6.5128328270142095,3.8548414929649395,0,0.06861603683013652,0,0.0,1,0.0,1,0.3295281792095783,5,0.0
36071000502,0.0,0.0,0.01756857386399803,0.0,0.0,12.914978247953528,0.09959210574421413,1.0309424420457194,0,0.015725533234538364,0,0.0,0,0.0,4,0.031496648996378156,0,0.0
36071010802,0.0009586243962091272,0.0,0.10107028316913207,0.0,0.0,41.165140160178495,12.196599245828363,4.161704663668683,0,0.06402087042041846,10,0.003049791010476598,0,0.0,3,0.06010102546884021,22,0.0
36071012700,0.6662169519098328,0.0,0.0280112040890415,0.05422332869442766,0.0,35.41428867624355,5.285053895043312,8.243815787901507,0,0.010970410248690549,0,0.0,1,0.0,1,0.0651600163519263,0,0.0
36071000200,0.0,0.0,0.0,0.0,0.0,12.774778581258554,0.19706407070652915,5.361590043669131,0,0.039762736485867596,0,0.0,0,0.0,1,0.0,1,0.0
36071013900,1.0273996283172497,0.0,0.09561073070346998,1.2586213947618667,0.0,69.9431023457894,21.6701038225514,69.6706040997129,4,0.5411104746768604,7,0.0028570955960721955,0,0.0,5,0.8439134714937336,52,0.0
36071013100,1.2185996623070352,0.0,0.0,0.0,0.0,96.90169147828895,14.999025665698182,50.89162514604944,2,0.11249204243142896,1,0.0002189199536764807,0,0.0,2,0.3575958809015151,1,0.0
36071001100,0.32244712081615445,0.0,0.0,0.0,0.0,16.639818634074437,0.9391058935722422,3.1385061417711526,0,0.05000289518568028,9,0.002374738671528331,3,0.0022948049191769187,1,0.11177295079722457,34,0.0
36071014400,0.23787829265077118,0.0,0.0,0.0,0.0,84.0033010485029,10.87574907942481,2.561623223950945,0,0.02290916752125073,3,0.0009315217831624007,0,0.0,2,0.0,3,0.0
36071010300,0.0,0.0,0.0,0.2341103757307952,0.0,39.45322813400084,0.2943030845399339,17.203131209435792,0,0.01262301327527233,12,0.0011813275300764554,4,0.0035928707390776144,2,0.0003956793986993173,35,0.0
36071000400,0.05923902262656793,0.0,0.0,0.0,0.0,15.69692973908883,0.0,5.666729104154652,0,0.0731100666240626,1,0.0,1,0.02792762287834133,6,0.026930693615138074,1,0.0
36071013400,2.0187347536969287,0.0,0.0,0.0,0.0,27.463743903942618,5.671132240061465,2.5482862560519446,0,0.028520097224394324,0,0.0,0,0.0,1,0.08698339113908005,0,0.0
36071011000,2.486732375765684,0.0710888860751032,0.44541546708772495,0.6913423865355207,0.0,99.13337496435133,21.291535160312474,63.04563672127394,2,0.4553287956913302,8,0.0057728218367726,1,0.0,2,0.10283259513353914,40,0.0
36071011900,6.351647501390279,0.5190520422710189,0.44039863253882233,0.05530043083086478,0.0,115.61273433902386,17.70783331099706,54.324898030851955,0,0.05114889039299372,0,0.0,2,0.3425956945973519,5,0.4279674303586,25,0.0
36071000100,0.0,0.0,0.0,0.0,0.0,11.034080892758686,1.2708688235772945,5.352967721508291,0,0.05379138572024736,0,0.0,0,0.0,5,0.3544662765579886,1,0.0
36071000600,0.040858004982389916,0.0,0.0,0.0,0.0,12.960962218520782,2.8389149967647187,5.446171243765859,0,0.0971298057923319,1,0.0007732782658171803,0,0.0,2,0.0,4,0.0
36071001200,0.1939542007201255,0.0,0.003066754153699003,0.0036527285904665086,0.0,7.378924340990708,2.2675584740615093,2.4495491224645654,0,0.010062226014880972,5,0.0007639363148405955,1,0.00019911561224975535,0,0.0,21,0.0
36071001300,1.0449356514231958,0.0,0.0,0.0,0.0,23.46455372084182,0.3736879736000367,2.3861274296892367,0,0.03044767321649225,0,0.0,0,0.0,1,0.0002903085567964043,2,0.0
