Dataset Location,Model Type,Description,Fairness Sensitivity (Height),Performance Sensitivity (Width),Robustness (Area)
New York,Gravity,Descending and Unbiased,0.002340742163953899,0.30742599726388775,3.470111468502286e-05
New York,Gravity,Ascending and Unbiased,0.0016420119783064,0.2579226522945346,2.879020208654762e-05
New York,Gravity,All (Mean),0.0019913770711301494,0.2826743247792112,3.174565838578524e-05
New York,Deep Gravity,Descending and Unbiased,0.025491304467322493,1.223315322990203,0.015157305772867308
New York,Deep Gravity,Ascending and Unbiased,0.02913377371074581,1.052124017737782,0.0052963793818330985
New York,Deep Gravity,All (Mean),0.027312539089034152,1.1377196703639925,0.010226842577350202
New York,Non-Linear Gravity,Descending and Unbiased,0.0214596963576114,1.1389325790683529,0.004483783596348552
New York,Non-Linear Gravity,Ascending and Unbiased,0.01782246621289199,2.830420709732632,0.01577228024744666
New York,Non-Linear Gravity,All (Mean),0.019641081285251695,1.9846766444004924,0.010128031921897606
