file_name,unfairness,performance
predicted_od2flow_NLG_new_york0_heatmap.png,0.11049134050347134,20.553273882050476
predicted_od2flow_NLG_new_york1_heatmap.png,0.12513761098141823,23.42043900936196
predicted_od2flow_NLG_new_york2_heatmap.png,0.1260354729942104,23.411066556708654
predicted_od2flow_NLG_new_york3_heatmap.png,0.1252450891059688,23.427637687135302
predicted_od2flow_NLG_new_york4_heatmap.png,0.125234024598341,23.38563744427084
predicted_od2flow_NLG_new_york5_heatmap.png,0.12460408469759886,23.594093637795687
predicted_od2flow_NLG_new_york6_heatmap.png,0.1252827063933768,23.464617210021448
predicted_od2flow_NLG_new_york7_heatmap.png,0.1262199636199327,23.463303797651914
predicted_od2flow_NLG_new_york8_heatmap.png,0.12537782999126015,23.375613285967802
predicted_od2flow_NLG_new_york9_heatmap.png,0.12516135890300847,23.52729536096286
predicted_od2flow_NLG_new_york10_heatmap.png,0.1256195180249412,23.367010425864116
predicted_od2flow_NLG_new_york11_heatmap.png,0.12753568341171204,23.493920083130998
predicted_od2flow_NLG_new_york12_heatmap.png,0.12612913383607355,23.419750297393595
predicted_od2flow_NLG_new_york13_heatmap.png,0.11300402388694152,21.84302271136286
predicted_od2flow_NLG_new_york14_heatmap.png,0.11682610025007822,21.86735587908123
predicted_od2flow_NLG_new_york15_heatmap.png,0.11642293357773256,21.89600967409779
predicted_od2flow_NLG_new_york16_heatmap.png,0.11657660241047635,21.643005621243844
predicted_od2flow_NLG_new_york17_heatmap.png,0.11686468328689875,21.791662565902282
predicted_od2flow_NLG_new_york18_heatmap.png,0.11726930714421858,21.908064448570386
predicted_od2flow_NLG_new_york19_heatmap.png,0.11702267952965482,21.932394103158977
predicted_od2flow_NLG_new_york20_heatmap.png,0.11633800185144358,21.74985751121283
predicted_od2flow_NLG_new_york21_heatmap.png,0.11744830213639029,22.075059232983186
predicted_od2flow_NLG_new_york22_heatmap.png,0.11707580490329304,21.80292938528668
predicted_od2flow_NLG_new_york23_heatmap.png,0.12328359078708803,22.154226920846234
predicted_od2flow_NLG_new_york24_heatmap.png,0.11777875603952469,21.88645314533237
