file_name,fairness,accuracy
predicted_od2flow_DG_washington0_heatmap.png,0.9921878467129944,0.598040085838428
predicted_od2flow_DG_washington1_heatmap.png,0.9934120446109392,0.5576376081226591
predicted_od2flow_DG_washington2_heatmap.png,0.9934356101573809,0.5614648396278483
predicted_od2flow_DG_washington3_heatmap.png,0.9933305891756444,0.5617411448157034
predicted_od2flow_DG_washington4_heatmap.png,0.9935495453438492,0.5622095732796301
predicted_od2flow_DG_washington5_heatmap.png,0.9934416702167521,0.5609407138502897
predicted_od2flow_DG_washington6_heatmap.png,0.993464017558256,0.5619141526888668
predicted_od2flow_DG_washington7_heatmap.png,0.9935564047992377,0.5632807950319707
predicted_od2flow_DG_washington8_heatmap.png,0.9935543264999986,0.5604440945204658
predicted_od2flow_DG_washington9_heatmap.png,0.9933693457974674,0.5616390053451972
predicted_od2flow_DG_washington10_heatmap.png,0.9932197667323656,0.5596783370224265
predicted_od2flow_DG_washington11_heatmap.png,0.992977243819617,0.6060824385492635
predicted_od2flow_DG_washington12_heatmap.png,0.992765533084278,0.5968155392121168
predicted_od2flow_DG_washington13_heatmap.png,0.9929026532771356,0.6037982422523425
predicted_od2flow_DG_washington14_heatmap.png,0.9929360308904498,0.6050318840753663
predicted_od2flow_DG_washington15_heatmap.png,0.9928993801220071,0.6044580190030361
predicted_od2flow_DG_washington16_heatmap.png,0.9928220467278914,0.5974223651094717
predicted_od2flow_DG_washington17_heatmap.png,0.9928878694636567,0.6060467275844212
predicted_od2flow_DG_washington18_heatmap.png,0.9926298336882499,0.5985285451590991
predicted_od2flow_DG_washington19_heatmap.png,0.9928804810066025,0.6039775986056041
predicted_od2flow_DG_washington20_heatmap.png,0.9926736949915692,0.5973019067406227
